featureid	Propionibacteriaceae	Staphylococcus caprae or capitis	Staphylococcus epidermidis	Staphylococcus hominis	Other Staphylococci	Polyomavirus HPyV6	Polyomavirus HPyV7	Merkel Cell Polyomavirus	Malasseziaceae	Corynebacteriaceae	Micrococcaceae	Other families
X940001	0.18001769431265305	0.1308035563095024	-0.038077804090807535	0.24037389157897002	0.19457039944285873	0.1107770426829862	0.011358826141089441	0.1770407689926827	0.05231635018617393	-0.036359826426167335	0.07313761095343768	0.07290425595418024
X940002	0.17090385813725664	0.06768506449229039	-0.055998788888608333	0.01717541958227406	-0.013071780960633078	0.11034648637974502	-0.17678950597220297	-0.2542776258942905	-0.10252425388157865	-0.07221840050188336	-0.06860531779592755	-0.010479600339751066
X940005	0.053946087941020016	0.037143577178125	-0.09490512536218755	0.05103005100071009	-0.02051804650822006	0.07609035423719383	-0.051973669056421944	-0.3630572445548612	-0.1641546501271119	-0.1392624808065819	-0.04796672995948942	-0.006587389521651915
X940007	0.877776832318191	0.5719624667467966	0.41348877175982734	0.4770711994294926	0.44075172201816715	0.6408279092090581	0.027405623046301265	0.08905942122451235	0.3259977316301848	0.3891869954849476	0.36640355243108874	0.4255240068041849
X940010	0.5772518480555084	0.9880287855413981	0.25029236545628575	0.5414706498608645	0.5855886295614117	1.1514525765248769	0.5998144650541147	0.08085476230007813	0.35633506297470047	0.3567276961951047	0.0832347602029278	0.7024257779060713
X940013	0.25597408387618453	0.28099583109835546	0.10327080599480752	0.22261566649146344	0.188519795406655	0.32774129127705115	0.1460346595751735	-0.08172473959922713	0.0751046771379344	0.09249346093724384	0.10251297062981385	0.2103157598766137
X940014	-1.7490882547674316	-1.1564262019132083	0.2768427403697019	-0.7789247367450228	-0.3454885821226956	-1.6026959672394732	0.7783393154105288	2.510051229563585	0.785387805282331	0.5090764143862894	0.22836433313743282	-0.4408902378937697
X940015	0.22788394680937388	0.6363757536822994	0.016240869193405158	0.35705864469469384	0.3306303489577045	0.7703232021736865	0.4724998116021359	-0.25641568910840373	0.05840908409884655	0.059226368343640895	-0.040748599068408387	0.4375929027981348
X940019	-0.5449002178945292	-0.43065073121287284	0.19764662762173002	-0.49174339460103955	-0.1516118348165004	-0.6184449203539646	0.03845463608206293	1.4857708432109087	0.5321553043934817	0.40942271738063707	-0.020290191154808956	-0.2136060761943223
X940021	0.9206957672069207	0.4252006212237957	0.6893843161784111	0.6806449246934626	0.5546430396231619	0.39850617262187776	0.24352686129175907	0.321687433757627	0.4902623944019127	0.556387969976097	0.8195943155532484	0.4794388339927139
