	feature_id	axis	embed_type	values
0	Propionibacteriaceae	0	microbe	0.05527310445904732
1	Staphylococcus caprae or capitis	0	microbe	-0.5492364764213562
2	Staphylococcus epidermidis	0	microbe	-1.3000096082687378
3	Staphylococcus hominis	0	microbe	-0.20689627528190613
4	Other Staphylococci	0	microbe	-0.11602503061294556
5	Propionibacteriaceae	1	microbe	0.5693634152412415
6	Staphylococcus caprae or capitis	1	microbe	0.09790842980146408
7	Staphylococcus epidermidis	1	microbe	0.8653562068939209
8	Staphylococcus hominis	1	microbe	0.7239863872528076
9	Other Staphylococci	1	microbe	0.5806117653846741
10	Propionibacteriaceae	2	microbe	-0.5168834328651428
11	Staphylococcus caprae or capitis	2	microbe	-0.939400315284729
12	Staphylococcus epidermidis	2	microbe	-0.5036778450012207
13	Staphylococcus hominis	2	microbe	-0.6196983456611633
14	Other Staphylococci	2	microbe	-0.5083044171333313
0	X940001	0	metabolite	0.0
1	X940002	0	metabolite	0.32138121128082275
2	X940005	0	metabolite	0.22325745224952698
3	X940007	0	metabolite	0.33976152539253235
4	X940010	0	metabolite	-0.010309268720448017
5	X940013	0	metabolite	0.10898049920797348
6	X940014	0	metabolite	1.4545084238052368
7	X940015	0	metabolite	-0.18767967820167542
8	X940019	0	metabolite	0.8059464693069458
9	X940021	0	metabolite	0.207736074924469
10	X940022	0	metabolite	-0.24432484805583954
11	X940024	0	metabolite	0.1112074926495552
12	X940025	0	metabolite	0.2724316418170929
13	X940026	0	metabolite	-0.440870463848114
14	X940027	0	metabolite	0.055629145354032516
15	X940028	0	metabolite	0.02671227417886257
16	X940029	0	metabolite	-0.12930510938167572
17	X940031	0	metabolite	0.23771899938583374
18	X940032	0	metabolite	-0.15955841541290283
19	X940034	0	metabolite	-0.1017138808965683
20	X940040	0	metabolite	0.269925594329834
21	X940043	0	metabolite	0.1558564007282257
22	X940045	0	metabolite	0.5890519618988037
23	X940047	0	metabolite	-0.08041670173406601
24	X940048	0	metabolite	0.46535664796829224
25	X940049	0	metabolite	0.09869205206632614
26	X940050	0	metabolite	-0.5203876495361328
27	X940053	0	metabolite	0.12631423771381378
28	X940054	0	metabolite	0.34796229004859924
29	X940055	0	metabolite	0.2825663387775421
30	X940056	0	metabolite	-0.4467153251171112
31	X940058	0	metabolite	0.23571541905403137
32	X940059	0	metabolite	0.19745944440364838
33	X940062	0	metabolite	-0.6280667781829834
34	X940069	0	metabolite	-0.12564483284950256
35	X940071	0	metabolite	0.849782407283783
36	X940072	0	metabolite	-0.014811642467975616
37	X940073	0	metabolite	0.5701113939285278
38	X940074	0	metabolite	0.014599635265767574
39	X940079	0	metabolite	0.27711960673332214
40	X940080	0	metabolite	0.14114727079868317
41	X940082	0	metabolite	-0.4385035037994385
42	X940084	0	metabolite	-0.21156491339206696
43	X940086	0	metabolite	0.18422652781009674
44	X940089	0	metabolite	-0.47365349531173706
45	X940091	0	metabolite	0.424000084400177
46	X940092	0	metabolite	-0.3158526122570038
47	X940093	0	metabolite	0.23165026307106018
48	X940094	0	metabolite	0.31723999977111816
49	X940097	0	metabolite	0.20583949983119965
50	X940102	0	metabolite	0.027884935960173607
51	X940104	0	metabolite	0.09082097560167313
52	X940108	0	metabolite	0.16418837010860443
53	X940110	0	metabolite	0.22642022371292114
54	X940112	0	metabolite	1.1515803337097168
55	X940115	0	metabolite	-0.05361240357160568
56	X940120	0	metabolite	0.23050834238529205
57	X940121	0	metabolite	-0.5941462516784668
58	X940126	0	metabolite	-0.19129416346549988
59	X940127	0	metabolite	0.27059313654899597
