USI	Cosine	Matching Peaks	Status
mzspec:MSV000082735:S00015715_Positive_01:scan:273	0.99	6	NoID
mzspec:MSV000087156:MPAO1-2_P2-B-5_01_11808:scan:1262	0.99	5	NoID
mzspec:MSV000082708:20161024_S00026027_P:scan:295	0.99	5	NoID
mzspec:MSV000088187:DOM_Interlab-LCMS_lab22_Blank_POS_MSMS:scan:2216	0.99	5	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_lab22_Blank_POS_MSMS:scan:2216	0.99	5	NoID
mzspec:MSV000088842:26B:scan:1926	0.99	5	NoID
mzspec:MSV000087157:MPAO1-2_P2-B-5_01_11808:scan:1262	0.99	5	NoID
mzspec:MSV000088187:DOM_Interlab-LCMS_lab22_A_POS_MSMS_rep2:scan:1986	0.98	5	NoID
mzspec:MSV000088187:DOM_Interlab-LCMS_lab22_QCMix_POS_MSMS:scan:1804	0.98	5	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_lab22_A_POS_MSMS_rep2:scan:1986	0.98	5	NoID
mzspec:MSV000088187:DOM_Interlab-LCMS_lab22_M_POS_MSMS_rep1:scan:2316	0.98	5	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_lab22_A_POS_MSMS_rep3:scan:1986	0.98	5	NoID
mzspec:MSV000088842:13D:scan:1901	0.98	5	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_lab22_QCMix_POS_MSMS:scan:2039	0.98	5	NoID
mzspec:MSV000088842:6C:scan:1924	0.98	5	NoID
mzspec:MSV000088187:DOM_Interlab-LCMS_lab22_A_POS_MSMS_rep3:scan:2013	0.98	5	NoID
mzspec:MSV000083475:5D9_3_78_girguis-50-s006-a04:scan:1803	0.98	5	NoID
mzspec:MSV000089210:GNPS-SUSPECTLIST:scan:10083	0.98	5	NoID
mzspec:MSV000084187:10-2:scan:307	0.98	5	NoID
mzspec:MSV000088187:DOM_Interlab-LCMS_lab22_A_POS_MSMS_rep1:scan:2151	0.98	5	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_lab22_A_POS_MSMS_rep1:scan:2151	0.98	5	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_lab22_M_POS_MSMS_rep1:scan:2293	0.98	5	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_lab22_A45M_POS_MSMS_rep2:scan:2300	0.98	5	NoID
mzspec:MSV000084314:MSV000083463:scan:309	0.98	4	NoID
mzspec:MSV000087157:SH2D-3_P2-G-6_01_11827:scan:1257	0.98	4	NoID
mzspec:MSV000083300:BP000096816_p:scan:1942	0.98	4	NoID
mzspec:MSV000083300:BP000096824_p:scan:1942	0.98	4	NoID
mzspec:MSV000085480:ETNP18_Experiments_135_B:scan:2798	0.98	4	NoID
mzspec:MSV000084314:MSV000082735:scan:2837	0.98	4	NoID
mzspec:MSV000087156:SH2D-3_P2-G-6_01_11827:scan:1257	0.98	4	NoID
mzspec:MSV000084314:MSV000088823:scan:435975	0.98	4	NoID
mzspec:MSV000086131:Sample-2D2:scan:2569	0.98	4	NoID
mzspec:MSV000087728:VGF151_F12_pos:scan:2176	0.97	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_lab22_A45M_POS_MSMS_rep1:scan:2240	0.97	5	NoID
mzspec:MSV000082744:20160404_S00021356_P:scan:317	0.97	5	NoID
mzspec:MSV000088187:DOM_Interlab-LCMS_lab22_A15M_POS_MSMS_rep1:scan:2256	0.97	5	NoID
mzspec:MSV000088187:DOM_Interlab-LCMS_lab22_A5M_POS_MSMS_rep1:scan:2314	0.97	5	NoID
mzspec:MSV000088187:DOM_Interlab-LCMS_lab22_A45M_POS_MSMS_rep1:scan:2240	0.97	5	NoID
mzspec:MSV000088187:DOM_Interlab-LCMS_lab22_M_POS_MSMS_rep3:scan:2262	0.97	5	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_lab22_A15M_POS_MSMS_rep1:scan:2256	0.97	5	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_lab22_A5M_POS_MSMS_rep1:scan:2314	0.97	5	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_lab22_M_POS_MSMS_rep3:scan:2262	0.97	5	NoID
mzspec:MSV000086131:Sample-1A6:scan:2575	0.97	4	NoID
mzspec:MSV000083300:BP000096904_p:scan:1949	0.97	4	NoID
mzspec:MSV000087156:SH3A-3_P2-H-6_01_11830:scan:1261	0.97	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_lab22_A15M_POS_MSMS_rep3:scan:2186	0.97	4	NoID
mzspec:MSV000086131:Sample-2E1:scan:2579	0.97	4	NoID
mzspec:MSV000085480:ETNP18_Blank_Ex_199:scan:2647	0.97	4	NoID
mzspec:MSV000087157:SH3A-3_P2-H-6_01_11830:scan:1261	0.97	4	NoID
mzspec:MSV000085480:ETNP18_Experiments_143:scan:2381	0.97	4	NoID
mzspec:MSV000083475:3B8_6_15_palenik-42-s018-a02:scan:1713	0.97	4	NoID
mzspec:MSV000088187:DOM_Interlab-LCMS_lab22_A45M_POS_MSMS_rep3:scan:2265	0.97	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_lab22_A45M_POS_MSMS_rep3:scan:2265	0.97	4	NoID
mzspec:MSV000088187:DOM_Interlab-LCMS_lab22_A45M_POS_MSMS_rep2:scan:2205	0.97	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_lab22_A5M_POS_MSMS_rep2:scan:2254	0.97	4	NoID
mzspec:MSV000088187:DOM_Interlab-LCMS_lab22_A5M_POS_MSMS_rep2:scan:2254	0.97	4	NoID
mzspec:MSV000087156:SH1B-3_P2-F-6_01_11824:scan:1258	0.97	4	NoID
mzspec:MSV000087157:SH1B-3_P2-F-6_01_11824:scan:1258	0.97	4	NoID
mzspec:MSV000085944:skin_11_120_FH:scan:1882	0.97	4	NoID
mzspec:MSV000086131:Sample-1D4:scan:2570	0.97	4	NoID
mzspec:MSV000082735:S00015835_Positive_01:scan:289	0.97	4	NoID
mzspec:MSV000085480:ETNP18_Experiments_151_20190703155504:scan:2843	0.97	4	NoID
mzspec:MSV000082086:9_20_2016_LIS_54:scan:3240	0.97	4	NoID
mzspec:MSV000088842:8B:scan:1899	0.97	4	NoID
mzspec:MSV000088842:27A:scan:1924	0.97	4	NoID
mzspec:MSV000088842:7A:scan:1871	0.97	4	NoID
mzspec:MSV000083300:BP000097048_p:scan:1976	0.97	4	NoID
mzspec:MSV000088842:8D:scan:1890	0.97	4	NoID
mzspec:MSV000088842:5A:scan:1953	0.97	4	NoID
mzspec:MSV000088842:44D:scan:1912	0.97	4	NoID
mzspec:MSV000088842:5C:scan:1947	0.97	4	NoID
mzspec:MSV000082084:23_W_H_1D:scan:3404	0.97	4	NoID
mzspec:MSV000085944:skin_11_0_OF:scan:1886	0.97	4	NoID
