USI	Cosine	Matching Peaks	Status
mzspec:MSV000084716:UDN_Project12_P1_A_23993d58-1ba9-4a17-ae4a-4e1e98e17b5e_L_003_Neg_19Oct18_Brandi-WCSH7803:scan:1755	0.96	4	NoID
mzspec:MSV000085508:UDN_Project08_P1_A_d6c091e8-55fd-408b-8a59-0930c38355b5_L_001_NEG_12Dec17_Brandi-WCSH5813:scan:1760	0.96	4	NoID
mzspec:MSV000084716:UDN_Project08_P1_A_d6c091e8-55fd-408b-8a59-0930c38355b5_L_001_NEG_12Dec17_Brandi-WCSH5813:scan:1760	0.96	4	NoID
mzspec:MSV000085508:UDN_Project12_P1_A_23993d58-1ba9-4a17-ae4a-4e1e98e17b5e_L_003_Neg_19Oct18_Brandi-WCSH7803:scan:1755	0.96	4	NoID
mzspec:MSV000084716:UDN_Project08_P1_A_4292bfc5-98cf-4e3f-8553-a87a04e593ae_L_008_NEG_12Dec17_Brandi-WCSH5813:scan:1872	0.95	4	NoID
mzspec:MSV000084716:UDN_Project11_P1_A_8da003d0-2e2e-4189-bf0f-265916949c5e_L_012_Neg_24May18_Lola-WCSH7804:scan:2322	0.95	4	NoID
mzspec:MSV000084716:UDN_Project01_P1_A_9c3f8135-757d-4378-b227-0998c3cd974c_L_018_NEG_09Dec16_Brandi-WCSH8002:scan:2127	0.95	4	NoID
mzspec:MSV000085508:UDN_Project08_P1_A_4292bfc5-98cf-4e3f-8553-a87a04e593ae_L_008_NEG_12Dec17_Brandi-WCSH5813:scan:1872	0.95	4	NoID
mzspec:MSV000084716:UDN_Project04_P1_A_56b6ebc8-1c2b-4a2f-aed5-0841e83e8029_L_027_NEG_13Oct17_Lola-WCSH5805:scan:1724	0.95	4	NoID
mzspec:MSV000084314:MSV000084716:scan:1121633	0.95	4	NoID
mzspec:MSV000084716:UDN_BG_B_P_RVR0217_L_025_NEG_08Oct16_Lola-WCSH8005:scan:1751	0.95	4	NoID
mzspec:MSV000085508:UDN_Project04_P1_A_56b6ebc8-1c2b-4a2f-aed5-0841e83e8029_L_027_NEG_13Oct17_Lola-WCSH5805:scan:1724	0.95	4	NoID
mzspec:MSV000085508:UDN_BG_B_P_RVR0217_L_025_NEG_08Oct16_Lola-WCSH8005:scan:1751	0.95	4	NoID
mzspec:MSV000084314:MSV000085508:scan:1121793	0.95	4	NoID
mzspec:MSV000086620:BIDMC-24-Lipid-Velos-NEG_03Feb17_Lola-WCSH7905:scan:1825	0.95	4	NoID
