file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000084460:190227_NegDDA_QC1	0.03	mzspec:MSV000084460:190227_NegDDA_QC1:scan:3030	1	0.76	7	MSV000084460	NoID	MSV000084460/ccms_peak/190227_NegDDA_QC1.mzML	MSV000084460/190227_NegDDA_QC1.mzML	MSV000084460	Lecanicillium psalliotae		qc	automatic	No	No	Yes
mzspec:MSV000084460:190227_NegDDA_QC2	0.03	mzspec:MSV000084460:190227_NegDDA_QC2:scan:3013	1	0.75	7	MSV000084460	NoID	MSV000084460/ccms_peak/190227_NegDDA_QC2.mzML	MSV000084460/190227_NegDDA_QC2.mzML	MSV000084460	Lecanicillium psalliotae		qc	automatic	No	No	Yes
mzspec:MSV000083835:31	-0.0	mzspec:MSV000083835:31:scan:4437	1	0.75	6	MSV000083835	NoID	MSV000083835/peak/EtOAc_Neg_mzML/31.mzML	MSV000083835/31.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000090016:015_Mbovis_BCG_stat_phase__MBL	-0.0	mzspec:MSV000090016:015_Mbovis_BCG_stat_phase__MBL:scan:4294967295	1	0.74	4	MSV000090016	NoID	MSV000090016/peak/XGLab_M. bovis BCG Growth Phase/Metabolites/015_Mbovis_BCG_stat_phase__MBL.mzML	MSV000090016/015_Mbovis_BCG_stat_phase__MBL.mzML	MSV000090016	Mycobacterium bovis BCG	Mycobacterium bovis BCG	316407	manual	No	No	No
mzspec:MSV000083835:35	-0.0	mzspec:MSV000083835:35:scan:4571	1	0.73	6	MSV000083835	NoID	MSV000083835/peak/EtOAc_Neg_mzML/35.mzML	MSV000083835/35.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000087628:14+SC+on+GSPG+EthAc-neg	-0.0	mzspec:MSV000087628:14+SC+on+GSPG+EthAc-neg:scan:4556	1	0.73	6	MSV000087628	NoID	MSV000087628/ccms_peak/14+SC+on+GSPG+EthAc-neg.mzML	MSV000087628/14+SC+on+GSPG+EthAc-neg.mzML	MSV000087628	Streptomyces clavuligerus ATCC 27064	Streptomyces clavuligerus	1901	automatic	No	No	No
mzspec:MSV000083835:14 SC on GSPG EthAc-neg	-0.0	mzspec:MSV000083835:14 SC on GSPG EthAc-neg:scan:4556	1	0.73	6	MSV000083835	NoID	MSV000083835/updates/2019-05-21_lfnothias_ad043d61/peak/Ethyl Acetate/SC/14 SC on GSPG EthAc-neg.mzXML	MSV000083835/14 SC on GSPG EthAc-neg.mzXML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:14	-0.0	mzspec:MSV000083835:14:scan:4556	1	0.73	6	MSV000083835	NoID	MSV000083835/peak/EtOAc_Neg_mzML/14.mzML	MSV000083835/14.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:8	-0.0	mzspec:MSV000083835:8:scan:3669	1	0.71	5	MSV000083835	NoID	MSV000083835/peak/MeOH_High_res_mzML/8.mzML	MSV000083835/8.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000087629:19+SJ+on+SA+EthAc-neg	-0.0	mzspec:MSV000087629:19+SJ+on+SA+EthAc-neg:scan:4406	1	0.71	5	MSV000087629	NoID	MSV000087629/ccms_peak/19+SJ+on+SA+EthAc-neg.mzML	MSV000087629/19+SJ+on+SA+EthAc-neg.mzML	MSV000087629	Streptomyces jumonjinensis		1945	automatic	No	No	No
mzspec:MSV000083835:19 SJ on SA EthAc-neg	-0.0	mzspec:MSV000083835:19 SJ on SA EthAc-neg:scan:4406	1	0.71	5	MSV000083835	NoID	MSV000083835/updates/2019-05-21_lfnothias_ad043d61/peak/Ethyl Acetate/SJ/19 SJ on SA EthAc-neg.mzXML	MSV000083835/19 SJ on SA EthAc-neg.mzXML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:8 SJ on GSPG meth-neg	-0.0	mzspec:MSV000083835:8 SJ on GSPG meth-neg:scan:3669	1	0.71	5	MSV000083835	NoID	MSV000083835/updates/2019-05-21_lfnothias_ad043d61/peak/Methanol/SJ/8 SJ on GSPG meth-neg.mzXML	MSV000083835/8 SJ on GSPG meth-neg.mzXML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000087629:8+SJ+on+GSPG+meth-neg	-0.0	mzspec:MSV000087629:8+SJ+on+GSPG+meth-neg:scan:3669	1	0.71	5	MSV000087629	NoID	MSV000087629/ccms_peak/8+SJ+on+GSPG+meth-neg.mzML	MSV000087629/8+SJ+on+GSPG+meth-neg.mzML	MSV000087629	Streptomyces jumonjinensis		1945	automatic	No	No	No
mzspec:MSV000083835:19	-0.0	mzspec:MSV000083835:19:scan:4406	1	0.71	5	MSV000083835	NoID	MSV000083835/peak/EtOAc_Neg_mzML/19.mzML	MSV000083835/19.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
