USI	Cosine	Matching Peaks	Status
mzspec:MSV000085944:skin_03_360_FH:scan:2466	0.89	8	NoID
mzspec:MSV000085119:P2_B4_BA3_01_54612:scan:1149	0.87	8	NoID
mzspec:MSV000086014:WD6_RB9_01_55606:scan:1407	0.85	8	NoID
mzspec:MSV000085119:P5_C7_GC7_01_53958:scan:1101	0.84	7	NoID
mzspec:MSV000083306:QEC18polar_To-1_NIST-3_20181230162226:scan:2651	0.83	7	NoID
mzspec:MSV000085119:P5_F2_BB8_01_54632:scan:1113	0.83	7	NoID
mzspec:MSV000087728:VGF141_B07_pos:scan:2350	0.83	7	NoID
mzspec:MSV000086427:VGF141_B07:scan:2350	0.83	7	NoID
mzspec:MSV000081463:J_1_top_soil_2_Y_C5:scan:3661	0.82	7	NoID
mzspec:MSV000082618:GIMap_P3_Aq-Org_Mixed_E8:scan:1502	0.82	7	NoID
mzspec:MSV000080335:1_patient_5:scan:3078	0.81	7	NoID
mzspec:MSV000084314:MSV000080335:scan:381	0.81	7	NoID
mzspec:MSV000086015:BR_1_RC10_01_55636:scan:1402	0.81	7	NoID
mzspec:MSV000085119:P5_G1_GG1_01_54006:scan:1119	0.81	7	NoID
mzspec:MSV000087728:VGF144_C02_pos:scan:2282	0.81	7	NoID
mzspec:MSV000084314:MSV000085944:scan:76472	0.81	7	NoID
mzspec:MSV000084314:MSV000085119:scan:15282	0.81	7	NoID
mzspec:MSV000085944:skin_05_600_FH:scan:2468	0.81	7	NoID
mzspec:MSV000086644:341_RMF163_6ul_GC5_01_22554:scan:4383	0.81	7	NoID
mzspec:MSV000083010:G75088_RE5_01_17588:scan:1772	0.8	8	NoID
mzspec:MSV000089210:GNPS-SUSPECTLIST:scan:12272	0.8	8	NoID
mzspec:MSV000084101:G75088_RE5_01_17588:scan:1772	0.8	8	NoID
mzspec:MSV000081683:G75088_RE5_01_17588:scan:1772	0.8	8	NoID
mzspec:MSV000084734:G75088_RE5_01_17588:scan:1772	0.8	8	NoID
mzspec:MSV000082074:G75088_RE5_01_17588:scan:1772	0.8	8	NoID
mzspec:MSV000085119:P5_F11_GF11_01_54003:scan:1108	0.8	8	NoID
mzspec:MSV000084900:G75088_RE5_01_17588:scan:1772	0.8	8	NoID
mzspec:MSV000080335:2_Purp5_col_9:scan:3063	0.8	7	NoID
mzspec:MSV000084314:MSV000087790:scan:27171	0.8	7	NoID
mzspec:MSV000086644:100_MJB2370_6ul_GC4_01_22288:scan:4469	0.8	7	NoID
mzspec:MSV000085467:180821_PMA_JM_019:scan:2056	0.8	7	NoID
