USI	Cosine	Matching Peaks	Status
mzspec:MSV000082463:160907_PMA_HC_dpqsA_02:scan:2984	0.99	6	NoID
mzspec:MSV000082463:160907_PMA_HC_dpqsA_01:scan:2984	0.99	6	NoID
mzspec:MSV000088519:PPL_Medium_Blank:scan:3189	0.99	6	NoID
mzspec:MSV000082463:160907_PMA_HC_PAO_02:scan:2992	0.99	5	NoID
mzspec:MSV000082463:160907_PMA_HC_dambE_02:scan:2984	0.98	6	NoID
mzspec:MSV000088842:30B:scan:1526	0.98	6	NoID
mzspec:MSV000088842:16D:scan:1458	0.98	6	NoID
mzspec:MSV000084314:MSV000083300:scan:54305	0.98	6	NoID
mzspec:MSV000085944:skin_03_480_UB:scan:1450	0.98	6	NoID
mzspec:MSV000085944:skin_03_480_OF:scan:1464	0.98	6	NoID
mzspec:MSV000088842:14D:scan:1477	0.98	6	NoID
mzspec:MSV000083835:8:scan:3407	0.98	5	NoID
mzspec:MSV000083835:58:scan:3001	0.98	5	NoID
mzspec:MSV000083835:10_180806213054:scan:3003	0.98	5	NoID
mzspec:MSV000083835:53:scan:3232	0.98	5	NoID
mzspec:MSV000083835:47:scan:2987	0.98	5	NoID
mzspec:MSV000083835:2:scan:3578	0.98	5	NoID
mzspec:MSV000083300:BP000096928_p:scan:1504	0.98	5	NoID
mzspec:MSV000083835:4_180806222805:scan:3197	0.98	5	NoID
mzspec:MSV000088842:31D:scan:1478	0.98	5	NoID
mzspec:MSV000083835:57:scan:4188	0.98	5	NoID
mzspec:MSV000083835:26:scan:3099	0.98	5	NoID
mzspec:MSV000083835:56:scan:3555	0.98	5	NoID
mzspec:MSV000083835:1_180806215001:scan:3295	0.98	5	NoID
mzspec:MSV000088842:39B:scan:1469	0.98	5	NoID
mzspec:MSV000089249:171103_PMA_TK_QC_01:scan:1526	0.98	5	NoID
mzspec:MSV000083300:BP000096920_p:scan:1502	0.98	5	NoID
mzspec:MSV000088842:4C:scan:1420	0.98	5	NoID
mzspec:MSV000085944:skin_03_60_UB:scan:1453	0.98	5	NoID
mzspec:MSV000085944:skin_10_60_FH:scan:1425	0.98	5	NoID
mzspec:MSV000085944:skin_11_1440_FH:scan:1450	0.98	5	NoID
mzspec:MSV000082463:160907_PMA_HC_Mock_01:scan:2996	0.98	5	NoID
mzspec:MSV000083300:BP000097000_p:scan:1501	0.98	5	NoID
mzspec:MSV000083835:30:scan:2949	0.98	5	NoID
mzspec:MSV000082331:C10_Hand_swab_Mango:scan:2924	0.98	5	NoID
mzspec:MSV000083835:Kapil_39-80_EtOAcMeOH_Sirius.mgfg:scan:3001	0.98	5	NoID
mzspec:MSV000083835:10_180806213054 Control SA meth-pos:scan:3003	0.98	5	NoID
mzspec:MSV000087628:2+SC+on+GSPG+meth-pos:scan:3578	0.98	5	NoID
mzspec:MSV000082331:D10_Hand_swab_Tomato:scan:2865	0.98	5	NoID
mzspec:MSV000082463:160907_PMA_HC_dambE_01:scan:2988	0.98	5	NoID
mzspec:MSV000082331:C8_Hand_swab_Apple_Apple2:scan:2845	0.98	5	NoID
mzspec:MSV000082331:F7_Hand_swab_pre_Cucumber:scan:2781	0.98	5	NoID
mzspec:MSV000082331:F8_Hand_swab_pre_Cucumber:scan:3523	0.98	5	NoID
mzspec:MSV000082331:D9_Hand_swab_pre_Tomato:scan:2736	0.98	5	NoID
mzspec:MSV000082331:C5_Hand_swab_pre_Peach_Peach2:scan:2693	0.98	5	NoID
mzspec:MSV000087629:8+SJ+on+GSPG+meth-pos:scan:3407	0.98	5	NoID
mzspec:MSV000082331:C7_Hand_swab_pre_Apple_Apple2:scan:2743	0.98	5	NoID
mzspec:MSV000088842:15A:scan:1442	0.98	5	NoID
mzspec:MSV000083835:8 SJ on GSPG meth-pos:scan:3407	0.98	5	NoID
mzspec:MSV000082331:C9_Hand_swab_pre_Mango:scan:2801	0.98	5	NoID
mzspec:MSV000083835:4_180806222805 SK on SA meth-pos:scan:3197	0.98	5	NoID
mzspec:MSV000083835:2 SC on GSPG meth-pos:scan:3578	0.98	5	NoID
mzspec:MSV000083835:1_180806215001 SC on SA meth-pos:scan:3295	0.98	5	NoID
mzspec:MSV000083300:BP000096832_p:scan:1505	0.98	4	NoID
mzspec:MSV000085944:skin_03_600_FH:scan:1450	0.97	6	NoID
mzspec:MSV000085944:skin_11_60_OF:scan:1461	0.97	6	NoID
mzspec:MSV000088842:29B:scan:1477	0.97	6	NoID
mzspec:MSV000085944:skin_03_1440_UB:scan:1467	0.97	6	NoID
mzspec:MSV000085944:skin_03_90_UB:scan:1465	0.97	6	NoID
mzspec:MSV000085944:skin_03_600_OF:scan:1456	0.97	6	NoID
mzspec:MSV000085944:skin_03_120_UB:scan:1453	0.97	6	NoID
mzspec:MSV000085944:skin_03_720_UB:scan:1445	0.97	6	NoID
mzspec:MSV000088842:3B:scan:1473	0.97	5	NoID
mzspec:MSV000087728:VGF157_G04_pos:scan:1525	0.97	5	NoID
mzspec:MSV000084741:20190702_DOM_1:scan:2131	0.97	5	NoID
mzspec:MSV000084741:20190726_DOM_1:scan:2116	0.97	5	NoID
mzspec:MSV000083300:BP000098406_p:scan:1495	0.97	5	NoID
mzspec:MSV000084314:MSV000086830:scan:8556	0.97	5	NoID
mzspec:MSV000084314:MSV000085944:scan:97267	0.97	5	NoID
mzspec:MSV000083300:BP000097048_p:scan:1492	0.97	5	NoID
mzspec:MSV000083300:BP000096887_p:scan:1500	0.97	5	NoID
mzspec:MSV000086830:PLT6_G1:scan:3651	0.97	5	NoID
mzspec:MSV000083835:54:scan:3357	0.97	5	NoID
mzspec:MSV000084314:MSV000082331:scan:4122	0.97	5	NoID
