USI	Cosine	Matching Peaks	Status
mzspec:MSV000082721:20150604_SM_CS00000003.6_N:scan:90	0.95	9	NoID
mzspec:MSV000084314:MSV000082729:scan:13490	0.95	9	NoID
mzspec:MSV000082729:20160309_SM_CS00000003-3_N:scan:91	0.95	9	NoID
mzspec:MSV000082729:20160309_S00021689_N:scan:79	0.95	8	NoID
mzspec:MSV000082729:20160309_SM_CS00000003-1_N:scan:93	0.94	9	NoID
mzspec:MSV000082729:20160309_SM_CS00000003-2_N:scan:92	0.94	9	NoID
mzspec:MSV000082729:20160309_SM_CS00000003-4_N:scan:73	0.94	9	NoID
mzspec:MSV000082729:20160309_SM_CS00000003-5_N:scan:97	0.93	9	NoID
mzspec:MSV000084741:20190701_PPLBlank_TOM_neg_2:scan:1708	0.91	8	NoID
mzspec:MSV000084741:20190701_PPLBlank_TOM_neg_1:scan:1658	0.9	8	NoID
mzspec:MSV000084741:20190703_TOM_neg_2:scan:2029	0.9	8	NoID
mzspec:MSV000084314:MSV000082721:scan:8142	0.85	9	NoID
mzspec:MSV000084741:20190702_TOM_neg_1:scan:2030	0.82	6	NoID
mzspec:MSV000084741:20190703_TOM_neg_1:scan:2031	0.79	4	NoID
mzspec:MSV000082740:20150502_S00016255_N:scan:76	0.78	8	NoID
mzspec:MSV000082744:20160325_S00021464_N:scan:82	0.74	7	NoID
mzspec:MSV000084741:20190702_TOM_neg_2:scan:2016	0.74	4	NoID
mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_Water_NEG_MS2_20210816102737:scan:4323	0.7	6	NoID
