USI	Cosine	Matching Peaks	Status
mzspec:MSV000082741:20160818_S00024427_P:scan:718	1.0	10	NoID
mzspec:MSV000082708:20161024_S00026031_P:scan:811	1.0	10	NoID
mzspec:MSV000082741:20160818_S00024450_P:scan:729	1.0	10	NoID
mzspec:MSV000082741:20160818_S00024420_P:scan:745	1.0	10	NoID
mzspec:MSV000082692:S00015879_Positive_01:scan:679	1.0	10	NoID
mzspec:MSV000082740:20150430_S00016240_P:scan:651	1.0	10	NoID
mzspec:MSV000082741:20161103_S00024341_P:scan:774	1.0	10	NoID
mzspec:MSV000082704:20160520_TP_CS00000001-1_P:scan:774	1.0	10	NoID
mzspec:MSV000082714:20160831_TP_CS00000001-7_P:scan:802	1.0	10	NoID
mzspec:MSV000082695:20161024_S00026057_P:scan:753	1.0	10	NoID
mzspec:MSV000082735:S00015804_Positive_01:scan:558	1.0	10	NoID
mzspec:MSV000082734:20160219_S00020818_P:scan:771	1.0	10	NoID
mzspec:MSV000082735:S00015765_Positive_01:scan:704	0.99	10	NoID
mzspec:MSV000082738:S00016527_Positive_01:scan:769	0.99	10	NoID
mzspec:MSV000082735:S00015698_Positive_01:scan:719	0.99	10	NoID
mzspec:MSV000082735:S00015703_Positive_01:scan:698	0.99	10	NoID
mzspec:MSV000082722:20170125_S00027676_P:scan:694	0.99	10	NoID
mzspec:MSV000082741:20160818_S00024394_P:scan:738	0.99	10	NoID
mzspec:MSV000082729:20160307_S00021658_P:scan:759	0.99	10	NoID
mzspec:MSV000082734:20160219_S00020823_P:scan:759	0.99	10	NoID
mzspec:MSV000082741:20161103_S00024370_P:scan:823	0.99	10	NoID
mzspec:MSV000082738:S00016536_Positive_01:scan:759	0.99	10	NoID
mzspec:MSV000082743:20160115_S00020392_P:scan:518	0.99	10	NoID
mzspec:MSV000082722:20170125_S00027686_P:scan:668	0.99	10	NoID
mzspec:MSV000082714:20160831_S00025118_P:scan:821	0.99	10	NoID
mzspec:MSV000082722:20170125_S00027685_P:scan:675	0.99	10	NoID
mzspec:MSV000082729:20160307_S00021646_P:scan:675	0.99	10	NoID
mzspec:MSV000082722:20170125_S00027661_P:scan:734	0.99	10	NoID
mzspec:MSV000082735:S00015705_Positive_01:scan:723	0.99	10	NoID
mzspec:MSV000082725:20161118_TP_CS00000001-2_P:scan:793	0.99	10	NoID
mzspec:MSV000082735:S00015829_Positive_01:scan:648	0.99	10	NoID
mzspec:MSV000082695:20161024_S00026070_P:scan:831	0.99	10	NoID
