file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000085071:P2_A9_BA9_01_53206	-0.0	mzspec:MSV000085071:P2_A9_BA9_01_53206:scan:194	1	1.0	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_A9_BA9_01_53206.mzML	MSV000085071/P2_A9_BA9_01_53206.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P1_D2_GD2_01_53129	0.01	mzspec:MSV000085071:P1_D2_GD2_01_53129:scan:203	1	1.0	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_D2_GD2_01_53129.mzXML	MSV000085071/P1_D2_GD2_01_53129.mzXML	MSV000085071	Chroogomphus tometosus	Chroogomphus tomentosus	132914	manual	Yes	No	No
mzspec:MSV000085071:P2_B2_BB2_01_53212	-0.0	mzspec:MSV000085071:P2_B2_BB2_01_53212:scan:224	1	1.0	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_B2_BB2_01_53212.mzML	MSV000085071/P2_B2_BB2_01_53212.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P1_B10_GB10_01_53111	0.01	mzspec:MSV000085071:P1_B10_GB10_01_53111:scan:189	1	1.0	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P1_mzXML/P1_B10_GB10_01_53111.mzML	MSV000085071/P1_B10_GB10_01_53111.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000089952:013_Ecoli_W3110_SN1_Log_5h__MBL	-0.0	mzspec:MSV000089952:013_Ecoli_W3110_SN1_Log_5h__MBL:scan:4294967295	1	1.0	4	MSV000089952	NoID	MSV000089952/peak/XGLab_Ecoli_W3110/Growth Phase_Sup_MBL/013_Ecoli_W3110_SN1_Log_5h__MBL.mzML	MSV000089952/013_Ecoli_W3110_SN1_Log_5h__MBL.mzML	MSV000089952	Escherichia coli K-12 W3110	Escherichia coli	316407	manual	No	No	No
mzspec:MSV000085071:P1_H6_GH6_01_53185	0.01	mzspec:MSV000085071:P1_H6_GH6_01_53185:scan:135	1	1.0	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P1_mzXML/P1_H6_GH6_01_53185.mzML	MSV000085071/P1_H6_GH6_01_53185.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P1_C6_GC6_01_53120	0.01	mzspec:MSV000085071:P1_C6_GC6_01_53120:scan:124	1	1.0	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P1_mzXML/P1_C6_GC6_01_53120.mzML	MSV000085071/P1_C6_GC6_01_53120.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P1_D7_GD7_01_53134	0.01	mzspec:MSV000085071:P1_D7_GD7_01_53134:scan:170	1	1.0	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_D7_GD7_01_53134.mzXML	MSV000085071/P1_D7_GD7_01_53134.mzXML	MSV000085071	Clitocybe nuda		492052	automatic	Yes	No	No
mzspec:MSV000085071:P3_B10_BB10_01_52820	-0.0	mzspec:MSV000085071:P3_B10_BB10_01_52820:scan:212	1	1.0	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P3_mzXML/P3_B10_BB10_01_52820.mzML	MSV000085071/P3_B10_BB10_01_52820.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P3_A11_BA11_01_52808	-0.0	mzspec:MSV000085071:P3_A11_BA11_01_52808:scan:158	1	1.0	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P3_mzXML/P3_A11_BA11_01_52808.mzML	MSV000085071/P3_A11_BA11_01_52808.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
