USI	Cosine	Matching Peaks	Status
mzspec:MSV000081464:J_Fungal_mycelia_24h:scan:120	0.92	4	NoID
mzspec:MSV000081464:H_fungal_mycelia_1_month:scan:124	0.9	4	NoID
mzspec:MSV000081464:NS2_2_Locular_Tissue_2_Y_H6:scan:177	0.9	4	NoID
mzspec:MSV000081464:H_Corn_leaves_plant_4_2_Y_D9:scan:161	0.89	4	NoID
mzspec:MSV000081464:NS2_2_Placenta_2_Y_H8:scan:172	0.89	4	NoID
mzspec:MSV000081464:PD_Media_Fungal:scan:132	0.89	4	NoID
mzspec:MSV000081464:H2_4_Skin_2_Y_E11:scan:172	0.89	4	NoID
mzspec:MSV000081464:J4_5_Endocarp_2_Y_H12:scan:184	0.89	4	NoID
mzspec:MSV000081464:H2_4_Seed_2_Y_F5:scan:167	0.88	4	NoID
mzspec:MSV000081464:H_Fungal_filltrate_24h_170814185415:scan:133	0.88	4	NoID
mzspec:MSV000081464:J_Corn_Leaves_Plant_4_2_Y_E2:scan:162	0.87	4	NoID
mzspec:MSV000081464:H4_4_Seed_2_Y_E10:scan:178	0.87	4	NoID
mzspec:MSV000081464:H_Fungal_filltrate_24h:scan:143	0.87	4	NoID
mzspec:MSV000081464:H_Seedling_24h_Seedling_1_G03_G3:scan:163	0.86	4	NoID
mzspec:MSV000081464:H4_4_Placenta_2_Y_E9:scan:168	0.86	4	NoID
mzspec:MSV000081464:H_Seedling_24h_Seedling_1_H03_H3:scan:163	0.86	4	NoID
mzspec:MSV000081464:NS_Seedling_24h_Seedling_1_E03_E3:scan:158	0.86	4	NoID
mzspec:MSV000081464:J_fungal_mycelia_1month:scan:128	0.86	4	NoID
mzspec:MSV000081464:NS2_2_Seed_2_Y_H9:scan:172	0.86	4	NoID
mzspec:MSV000081464:H2_4_Endocarp_2_Y_F1:scan:182	0.86	4	NoID
mzspec:MSV000081464:J4_1_Mesocarp_3_G_A6:scan:168	0.86	4	NoID
mzspec:MSV000081464:H2_3_Locular_Tissue_2_Y_F9:scan:178	0.86	4	NoID
mzspec:MSV000081464:NS2_2_Endocarp_2_Y_H5:scan:172	0.85	4	NoID
mzspec:MSV000081464:H4_4_Locular_Tissue_2_Y_E7:scan:177	0.85	4	NoID
mzspec:MSV000081464:NS2_1_Locular_Tissue_2_Y_G4:scan:174	0.84	4	NoID
mzspec:MSV000081464:NS2_1_Skin_2_Y_G1:scan:172	0.84	4	NoID
mzspec:MSV000081464:J_Seedling_48h_Seedling_1_G05_G5:scan:163	0.83	4	NoID
mzspec:MSV000081464:J_fungal_filtrate_1week:scan:127	0.83	4	NoID
mzspec:MSV000081464:H2_3_Skin_2_Y_F6:scan:167	0.83	4	NoID
mzspec:MSV000081464:H4_4_Endocarp_2_Y_E6:scan:168	0.83	4	NoID
mzspec:MSV000081464:O_1x_PD_media_fungal:scan:148	0.83	4	NoID
mzspec:MSV000081464:H2_4_Locular_Tissue_2_Y_F2:scan:173	0.83	4	NoID
mzspec:MSV000081464:J_Fungal_filtrate:scan:139	0.82	4	NoID
mzspec:MSV000081464:NS2_2_Skin_2_Y_H3:scan:168	0.82	4	NoID
mzspec:MSV000081464:J4_5_Mesocarp_2_Y_H11:scan:177	0.82	4	NoID
mzspec:MSV000081464:J_Corn_Leaves_Plant_1_2_Y_D11:scan:168	0.82	4	NoID
mzspec:MSV000081464:J4_1_Skin_3_G_A5:scan:167	0.81	4	NoID
mzspec:MSV000081464:NS2_1_Seed_2_Y_G7:scan:167	0.81	4	NoID
mzspec:MSV000081464:NS2_2_Mesocarp_2_Y_H4:scan:168	0.8	4	NoID
mzspec:MSV000081464:NS_Seedling_48h_Seedling_1_A05_A5:scan:163	0.79	4	NoID
mzspec:MSV000081464:J_Fungal_mycelia_1week:scan:124	0.79	4	NoID
mzspec:MSV000083835:57:scan:198	0.79	4	NoID
mzspec:MSV000081464:J4_1_Endocarp_3_G_A7:scan:168	0.78	4	NoID
mzspec:MSV000085657:QC_5:scan:216	0.77	4	NoID
mzspec:MSV000081464:NS_Seedling_24h_Seedling_1_C03_C3:scan:147	0.77	4	NoID
mzspec:MSV000081464:J_Corn_Leaves_Plant_2_2_Y_D12:scan:173	0.77	4	NoID
mzspec:MSV000090012:yeast_RP_ACN_DDA_neg_1:scan:436	0.77	4	NoID
mzspec:MSV000081464:J_Fungal_filtrate_24h_170814171922:scan:122	0.76	4	NoID
mzspec:MSV000090012:yeast_RP_ACN_DDA_neg_3:scan:480	0.76	4	NoID
mzspec:MSV000081464:J4_5_Placenta_3_G_A3:scan:167	0.75	4	NoID
mzspec:MSV000081464:NS_Seedling_24h_Seedling_1_D03_D3:scan:147	0.75	4	NoID
mzspec:MSV000081464:H4_4_Skin_2_Y_E4:scan:162	0.75	4	NoID
mzspec:MSV000081464:H2_3_Seed_2_Y_F12:scan:169	0.75	4	NoID
mzspec:MSV000081464:J_Seedling_48h_Seedling_1_A06_A6:scan:2746	0.73	4	NoID
mzspec:MSV000081379:Cl.V6.10C10.LA_GC10_01_38735:scan:955	0.72	4	NoID
mzspec:MSV000090012:yeast_RP_ACN_DDA_neg_2:scan:471	0.72	4	NoID
mzspec:MSV000082262:162472-oh012-sT1-jjk_GB1_01_12330:scan:89	0.71	4	NoID
mzspec:MSV000081357:162472-oh012-sT1-jjk_GB1_01_12330:scan:89	0.71	4	NoID
mzspec:MSV000081464:H4_4_Core_2_Y_E8:scan:165	0.71	4	NoID
mzspec:MSV000083835:28:scan:216	0.71	4	NoID
