USI	Cosine	Matching Peaks	Status
mzspec:MSV000081464:H_fungal_media_24h:scan:179	0.81	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2neg_LC_POOL_OmnivoreStoolWet:scan:694	0.79	6	NoID
mzspec:MSV000084187:2-2:scan:4100	0.78	6	NoID
mzspec:MSV000081464:J_Fungal_mycelia_1week:scan:181	0.78	5	NoID
mzspec:MSV000081464:H_fungal_mycelia_1w:scan:161	0.77	5	NoID
mzspec:MSV000081464:J_Fungal_mycelia_24h:scan:176	0.77	5	NoID
mzspec:MSV000081464:H_Fungal_filltrate_24h:scan:181	0.77	5	NoID
mzspec:MSV000084187:6-2:scan:4060	0.75	6	NoID
mzspec:MSV000084187:26-1:scan:4112	0.75	5	NoID
mzspec:MSV000081464:H_Seedling_3_2dpp_Seedling_1_D08_D8:scan:2134	0.75	4	NoID
mzspec:MSV000084314:MSV000084187:scan:146	0.72	4	NoID
mzspec:MSV000082613:GIMap_P2_SI_Aq-Org_Mixed_C7:scan:141	0.71	5	NoID
mzspec:MSV000082613:GIMap_P3_SI_Aq-Org_Mixed_H9:scan:142	0.71	5	NoID
mzspec:MSV000082613:GIMap_P2_SI_Aq-Org_Mixed_A12:scan:133	0.71	5	NoID
mzspec:MSV000083300:BP000098472_n:scan:935	0.71	4	NoID
mzspec:MSV000082613:GIMap_P3_SI_Aq-Org_Mixed_D5:scan:134	0.7	5	NoID
mzspec:MSV000084314:MSV000081464:scan:166	0.7	4	NoID
