USI	Cosine	Matching Peaks	Status
mzspec:MSV000084314:MSV000081582:scan:2913602	0.93	7	NoID
mzspec:MSV000084314:MSV000079181:scan:678781	0.93	7	NoID
mzspec:MSV000088462:Scoparasin D-FKR-0724F36EO40HPLCprer H4:scan:701	0.93	7	NoID
mzspec:MSV000080167:P4F01:scan:3768	0.92	8	NoID
mzspec:MSV000084314:MSV000078816:scan:253449	0.92	7	NoID
mzspec:MSV000088021:Mo_2019_369:scan:2279	0.92	7	NoID
mzspec:MSV000082729:20160307_SM_CS00000003-3_P:scan:105	0.92	7	NoID
mzspec:MSV000079274:1472.D_RH4_01_5098:scan:1639	0.92	7	NoID
mzspec:MSV000088021:Mo_2019_363:scan:2276	0.92	7	NoID
mzspec:MSV000088021:Mo_2019_357:scan:2261	0.92	7	NoID
mzspec:MSV000088021:Mo_2019_601:scan:2263	0.92	7	NoID
mzspec:MSV000088021:Mo_2019_603:scan:2278	0.92	7	NoID
mzspec:MSV000088462:Scoparasin C-FKR-0724F36EO40HPLCprer H3:scan:527	0.92	7	NoID
mzspec:MSV000088021:Mo_2019_360:scan:2272	0.92	7	NoID
mzspec:MSV000079341:C18p_C2_5ul_RC2_01_8774:scan:1047	0.92	7	NoID
mzspec:MSV000079813:Tissue-Type_A3:scan:486	0.92	7	NoID
mzspec:MSV000079808:Coral_A12:scan:265	0.92	7	NoID
mzspec:MSV000080167:P5C07:scan:2125	0.92	7	NoID
mzspec:MSV000084314:MSV000079274:scan:3472	0.92	6	NoID
mzspec:MSV000080167:P2F10:scan:3908	0.91	8	NoID
mzspec:MSV000080167:P2E08:scan:3263	0.91	7	NoID
mzspec:MSV000080167:P1A11:scan:5226	0.91	7	NoID
mzspec:MSV000080167:P2H08:scan:5245	0.91	7	NoID
mzspec:MSV000080167:P1H03:scan:2219	0.91	7	NoID
mzspec:MSV000080167:P2H02:scan:2184	0.91	7	NoID
mzspec:MSV000080167:P6G10:scan:2176	0.91	7	NoID
mzspec:MSV000080167:P1C07:scan:2615	0.91	7	NoID
mzspec:MSV000080167:P2C12_160527185956:scan:1064	0.91	7	NoID
mzspec:MSV000080167:P4B03:scan:4102	0.91	7	NoID
mzspec:MSV000080167:P8H12_160605182108:scan:2401	0.91	7	NoID
mzspec:MSV000080167:P2F06:scan:1022	0.91	7	NoID
mzspec:MSV000080167:P7A02:scan:2806	0.91	7	NoID
mzspec:MSV000080167:P1H10:scan:3015	0.91	7	NoID
mzspec:MSV000080167:P3H02:scan:2468	0.91	7	NoID
mzspec:MSV000080167:P6E07:scan:2212	0.91	7	NoID
mzspec:MSV000080167:P7G12_160604151942:scan:3030	0.91	7	NoID
mzspec:MSV000080167:P6F09:scan:5229	0.91	7	NoID
