USI	Cosine	Matching Peaks	Status
mzspec:MSV000084314:MSV000081351:scan:10341	0.92	6	NoID
mzspec:MSV000083300:BP000097179_p:scan:250	0.9	4	NoID
mzspec:MSV000083300:BP000097155_p:scan:228	0.89	5	NoID
mzspec:MSV000083300:BP000098445_p:scan:227	0.89	5	NoID
mzspec:MSV000083300:BP000096991_p:scan:238	0.89	4	NoID
mzspec:MSV000083300:BP000098429_p:scan:229	0.88	5	NoID
mzspec:MSV000083300:BP000098462_p:scan:203	0.88	5	NoID
mzspec:MSV000083300:BP000098421_p:scan:243	0.88	4	NoID
mzspec:MSV000083300:BP000098413_p:scan:244	0.88	4	NoID
mzspec:MSV000081351:38855:scan:1323	0.87	5	NoID
mzspec:MSV000085944:skin_02_1440_UB:scan:234	0.87	5	NoID
mzspec:MSV000083300:BP000096895_p:scan:245	0.87	4	NoID
mzspec:MSV000083300:BP000096815_p:scan:235	0.87	4	NoID
mzspec:MSV000083300:BP000098365_p:scan:243	0.87	4	NoID
mzspec:MSV000083300:BP000096935_p:scan:226	0.87	4	NoID
mzspec:MSV000083300:BP000098430_p:scan:228	0.86	5	NoID
mzspec:MSV000083300:BP000097008_p:scan:234	0.86	5	NoID
mzspec:MSV000083300:BP000097147_p:scan:241	0.86	4	NoID
mzspec:MSV000083300:BP000096967_p:scan:246	0.86	4	NoID
mzspec:MSV000083300:BP000098485_p:scan:240	0.85	4	NoID
mzspec:MSV000083300:BP000097056_p:scan:204	0.85	4	NoID
mzspec:MSV000083300:BP000096984_p:scan:205	0.85	4	NoID
mzspec:MSV000083300:BP000096903_p:scan:247	0.85	4	NoID
mzspec:MSV000083300:BP000096872_p:scan:198	0.85	4	NoID
mzspec:MSV000084314:MSV000078556:scan:157273	0.85	4	NoID
mzspec:MSV000083300:BP000097024_p:scan:198	0.85	4	NoID
mzspec:MSV000083300:BP000097055_p:scan:251	0.84	4	NoID
mzspec:MSV000083300:BP000098478_p:scan:198	0.84	4	NoID
mzspec:MSV000083300:BP000096855_p:scan:253	0.84	4	NoID
mzspec:MSV000083300:BP000097171_p:scan:239	0.84	4	NoID
mzspec:MSV000083300:BP000096983_p:scan:246	0.84	4	NoID
mzspec:MSV000088842:35A:scan:180	0.83	5	NoID
mzspec:MSV000083300:BP000097164_p:scan:191	0.83	4	NoID
mzspec:MSV000083300:BP000098406_p:scan:201	0.83	4	NoID
mzspec:MSV000083300:BP000096857_p:scan:155	0.82	5	NoID
mzspec:MSV000083300:BP000097180_p:scan:197	0.82	4	NoID
mzspec:MSV000085944:skin_02_360_UB:scan:148	0.82	4	NoID
mzspec:MSV000088842:35C:scan:178	0.81	4	NoID
mzspec:MSV000083300:BP000098494_p:scan:206	0.81	4	NoID
mzspec:MSV000083300:BP000097000_p:scan:198	0.81	4	NoID
mzspec:MSV000083758:17NAVY22_5_plasma_BH12_01_39076:scan:165	0.8	5	NoID
mzspec:MSV000081351:38906:scan:1351	0.8	5	NoID
mzspec:MSV000083300:BP000096952_p:scan:240	0.8	4	NoID
mzspec:MSV000083300:BP000097041_p:scan:234	0.8	4	NoID
mzspec:MSV000083300:BP000096992_p:scan:203	0.79	4	NoID
