USI	Cosine	Matching Peaks	Status
mzspec:MSV000082733:20150611_PP_CS00000004.1_P:scan:1880	0.75	8	NoID
mzspec:MSV000082733:20150611_S00018542_P:scan:2108	0.75	8	NoID
mzspec:MSV000082709:S00019676_02:scan:1404	0.75	8	NoID
mzspec:MSV000082720:20150713_TP_CS00000001.2_P:scan:1631	0.75	8	NoID
mzspec:MSV000082744:20160328_S00021329_P:scan:1914	0.75	8	NoID
mzspec:MSV000082734:20160219_S00020820_P:scan:2019	0.75	8	NoID
mzspec:MSV000082733:20150611_S00018576_P:scan:1922	0.75	8	NoID
mzspec:MSV000082709:20150924_TP_Plasma_CS00000001.4_P:scan:1373	0.75	8	NoID
mzspec:MSV000082709:20150924_PP_CS00000004.7_P:scan:1408	0.75	8	NoID
mzspec:MSV000082709:S00019675_01:scan:1365	0.75	8	NoID
mzspec:MSV000082734:20160219_CS00000004.7_P:scan:1964	0.74	8	NoID
mzspec:MSV000082735:S00015791_Positive_01:scan:1520	0.74	8	NoID
mzspec:MSV000082735:S00015695_Positive_01:scan:1673	0.74	8	NoID
mzspec:MSV000082721:20150603_SM_CS00000003.1_P:scan:1049	0.74	8	NoID
mzspec:MSV000082709:S00019673_01:scan:1599	0.74	8	NoID
mzspec:MSV000082734:20160219_S00020816_P:scan:1949	0.74	8	NoID
mzspec:MSV000082731:20151020_S00019960_P:scan:1449	0.74	8	NoID
mzspec:MSV000082735:S00015725_Positive_01:scan:1729	0.74	8	NoID
mzspec:MSV000082731:20151020_TP_CS00000001-2_P:scan:1527	0.73	9	NoID
mzspec:MSV000082721:20150603_S00018510_repeat_P:scan:1880	0.73	8	NoID
mzspec:MSV000082721:20150603_S00018507_P:scan:1985	0.73	8	NoID
mzspec:MSV000082740:20150505_S00016326_P:scan:1429	0.73	8	NoID
mzspec:MSV000082744:20160328_TP_CS00000001-11B_P:scan:1986	0.73	8	NoID
mzspec:MSV000082744:20160411_TP_CS00000001-27B_P:scan:1966	0.73	8	NoID
mzspec:MSV000082731:20151020_PP_CS00000004-4_P:scan:1496	0.73	8	NoID
mzspec:MSV000082721:20150603_S00018517_P:scan:1831	0.73	8	NoID
mzspec:MSV000082735:S00015719_Positive_01:scan:1736	0.73	8	NoID
mzspec:MSV000082692:S00015877_Positive_01:scan:1712	0.72	8	NoID
mzspec:MSV000082744:20160411_S00021300_P:scan:1322	0.72	8	NoID
mzspec:MSV000082731:20151020_S00019981_P:scan:1568	0.72	8	NoID
mzspec:MSV000082735:S00015714_Positive_01:scan:1783	0.72	8	NoID
mzspec:MSV000082744:20160328_SM_CS00000003-1_P:scan:1050	0.72	8	NoID
mzspec:MSV000082744:20160411_SM_CS00000003-6_P:scan:1242	0.72	7	NoID
mzspec:MSV000082713:20160516_PP_CS00000004-2_P:scan:1819	0.71	8	NoID
mzspec:MSV000082740:20150505_S00016323_P:scan:1540	0.71	8	NoID
mzspec:MSV000082740:20150505_S00016335_P:scan:1510	0.71	8	NoID
mzspec:MSV000082738:S00016550_Positive_01:scan:2024	0.7	8	NoID
mzspec:MSV000082723:20151029_SM_CS00000003.3_P:scan:1027	0.7	7	NoID
