USI	Cosine	Matching Peaks	Status
mzspec:MSV000088255:Urine_NGS025_FragPos:scan:2959	0.94	5	NoID
mzspec:MSV000088255:Urine_NGS031_FragPos:scan:2913	0.91	5	NoID
mzspec:MSV000088087:5774439:scan:123	0.9	5	NoID
mzspec:MSV000088255:Urine_NGS027_FragPos:scan:2894	0.9	5	NoID
mzspec:MSV000085389:pos_lung_tissue_A8_P54_1_8_Infected:scan:270	0.9	5	NoID
mzspec:MSV000085389:pos_lung_tissue_A7_P54_1_7_Infected:scan:249	0.9	5	NoID
mzspec:MSV000085389:pos_lung_tissue_A4_P54_1_4_Infected:scan:252	0.89	5	NoID
mzspec:MSV000085389:pos_lung_tissue_A11_P54_1_11_Infected:scan:226	0.89	5	NoID
mzspec:MSV000085389:pos_lung_tissue_A8_P56_13_8_infected:scan:252	0.89	5	NoID
mzspec:MSV000085389:pos_lung_tissue_A5_P55_8_5_infected:scan:250	0.88	5	NoID
mzspec:MSV000085389:pos_lung_tissue_G4_P54_6_4_infected:scan:270	0.88	5	NoID
mzspec:MSV000085389:pos_lung_tissue_A2_P54_1_2_Infected:scan:248	0.87	5	NoID
mzspec:MSV000088087:5782343:scan:126	0.87	5	NoID
mzspec:MSV000085389:pos_lung_tissue_G1_P54_6_1_infected:scan:254	0.87	5	NoID
mzspec:MSV000082074:G86874_1x_RG6_01_23379:scan:120	0.86	5	NoID
mzspec:MSV000085389:pos_lung_tissue_A11_P55_8_11_infected:scan:269	0.86	5	NoID
mzspec:MSV000083010:G86874_1x_RG6_01_23379:scan:120	0.86	5	NoID
mzspec:MSV000084734:G86874_1x_RG6_01_23379:scan:120	0.86	5	NoID
mzspec:MSV000084900:G86874_1x_RG6_01_23379:scan:120	0.86	5	NoID
mzspec:MSV000085389:pos_lung_tissue_A7_P56_13_7_infected:scan:245	0.86	4	NoID
mzspec:MSV000085389:pos_lung_tissue_A9_P54_1_9_Infected:scan:257	0.86	4	NoID
mzspec:MSV000085389:pos_lung_tissue_H4_P56_21_4_infected:scan:258	0.86	4	NoID
mzspec:MSV000080558:SS358_RG7_01_7718:scan:119	0.85	5	NoID
mzspec:MSV000085389:pos_lung_tissue_H11_P54_7_11_infected:scan:279	0.85	5	NoID
mzspec:MSV000080918:SS358_RG7_01_7718:scan:119	0.85	5	NoID
mzspec:MSV000081463:H_Plant_3_leaves_Leaves_1_H12_H12:scan:797	0.85	4	NoID
mzspec:MSV000079697:group1_P1_E9:scan:241	0.85	4	NoID
mzspec:MSV000079709:group1_P1_E9:scan:241	0.85	4	NoID
mzspec:MSV000088255:Urine_NGS130_FragPos:scan:2949	0.85	4	NoID
mzspec:MSV000085389:pos_lung_tissue_F3_P56_18_3_infected:scan:234	0.85	4	NoID
mzspec:MSV000085389:pos_lung_tissue_H5_P56_21_5_infected:scan:251	0.85	4	NoID
mzspec:MSV000088255:Urine_NGS102_FragPos:scan:2921	0.85	4	NoID
mzspec:MSV000084314:MSV000080918:scan:140690	0.84	5	NoID
mzspec:MSV000088087:5827065:scan:123	0.84	5	NoID
mzspec:MSV000080918:SS185_RH8_01_7522:scan:373	0.84	5	NoID
mzspec:MSV000084314:MSV000080558:scan:140721	0.84	5	NoID
mzspec:MSV000080558:SS185_RH8_01_7522:scan:373	0.84	5	NoID
mzspec:MSV000080558:SS77_RG5_01_7392:scan:261	0.84	5	NoID
mzspec:MSV000085389:pos_lung_tissue_B11_P54_2_11_Infected:scan:249	0.84	5	NoID
mzspec:MSV000080918:SS77_RG5_01_7392:scan:261	0.84	5	NoID
mzspec:MSV000080558:SS196_RA10_01_7538:scan:301	0.84	5	NoID
mzspec:MSV000080918:SS196_RA10_01_7538:scan:301	0.84	5	NoID
mzspec:MSV000085389:pos_lung_tissue_A9_P56_13_9_infected:scan:246	0.84	4	NoID
mzspec:MSV000085389:pos_lung_tissue_H12_P54_7_12_infected:scan:263	0.84	4	NoID
mzspec:MSV000085389:pos_lung_tissue_D9_P56_16_9_uninfected:scan:246	0.84	4	NoID
mzspec:MSV000085389:pos_lung_tissue_E8_P55_12_8_infected:scan:279	0.84	4	NoID
mzspec:MSV000088255:Urine_NGS127_FragPos:scan:2923	0.84	4	NoID
mzspec:MSV000085389:pos_lung_tissue_A1_P55_8_1_infected:scan:246	0.84	4	NoID
