file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000083956:S.epiE-02_BE2_01_22820	-0.0	mzspec:MSV000083956:S.epiE-02_BE2_01_22820:scan:2218	1	0.95	9	MSV000083956	NoID	MSV000083956/peak/Plate1_Epi_NoPK_Isolates_mzXML files/S.epiE-02_BE2_01_22820.mzXML	MSV000083956/S.epiE-02_BE2_01_22820.mzXML	MSV000083956	Staphylococcus sp.		29387	automatic	No	No	No
mzspec:MSV000083956:S.epiG-11_PK_BG11_01_22611	-0.0	mzspec:MSV000083956:S.epiG-11_PK_BG11_01_22611:scan:2205	1	0.94	9	MSV000083956	NoID	MSV000083956/peak/Plate1_Epi_PK_Isolates_mzXML files/S.epiG-11_PK_BG11_01_22611.mzXML	MSV000083956/S.epiG-11_PK_BG11_01_22611.mzXML	MSV000083956	Staphylococcus sp.		29387	automatic	No	No	No
mzspec:MSV000083956:S.epiD-11_BD11_01_22815	-0.0	mzspec:MSV000083956:S.epiD-11_BD11_01_22815:scan:2192	1	0.94	9	MSV000083956	NoID	MSV000083956/peak/Plate1_Epi_NoPK_Isolates_mzXML files/S.epiD-11_BD11_01_22815.mzXML	MSV000083956/S.epiD-11_BD11_01_22815.mzXML	MSV000083956	Staphylococcus sp.		29387	automatic	No	No	No
mzspec:MSV000083956:S.epiF-05_PK_BF5_01_22591	-0.0	mzspec:MSV000083956:S.epiF-05_PK_BF5_01_22591:scan:2209	1	0.93	8	MSV000083956	NoID	MSV000083956/peak/Plate1_Epi_PK_Isolates_mzXML files/S.epiF-05_PK_BF5_01_22591.mzXML	MSV000083956/S.epiF-05_PK_BF5_01_22591.mzXML	MSV000083956	Staphylococcus sp.		29387	automatic	No	No	No
mzspec:MSV000083956:S.epiA-06_PK_BA6_01_22532	-0.0	mzspec:MSV000083956:S.epiA-06_PK_BA6_01_22532:scan:2194	1	0.93	8	MSV000083956	NoID	MSV000083956/peak/Plate1_Epi_PK_Isolates_mzXML files/S.epiA-06_PK_BA6_01_22532.mzXML	MSV000083956/S.epiA-06_PK_BA6_01_22532.mzXML	MSV000083956	Staphylococcus sp.		29387	automatic	No	No	No
mzspec:MSV000083956:S.epiD-12_BD12_01_22816	-0.0	mzspec:MSV000083956:S.epiD-12_BD12_01_22816:scan:2208	1	0.93	8	MSV000083956	NoID	MSV000083956/peak/Plate1_Epi_NoPK_Isolates_mzXML files/S.epiD-12_BD12_01_22816.mzXML	MSV000083956/S.epiD-12_BD12_01_22816.mzXML	MSV000083956	Staphylococcus sp.		29387	automatic	No	No	No
mzspec:MSV000083956:S.epiG-12_BG12_01_22858	-0.0	mzspec:MSV000083956:S.epiG-12_BG12_01_22858:scan:2206	1	0.93	8	MSV000083956	NoID	MSV000083956/peak/Plate1_Epi_NoPK_Isolates_mzXML files/S.epiG-12_BG12_01_22858.mzXML	MSV000083956/S.epiG-12_BG12_01_22858.mzXML	MSV000083956	Staphylococcus sp.		29387	automatic	No	No	No
mzspec:MSV000083956:S.epiG-02_PK_BG2_01_22602	0.0	mzspec:MSV000083956:S.epiG-02_PK_BG2_01_22602:scan:2214	1	0.93	7	MSV000083956	NoID	MSV000083956/peak/Plate1_Epi_PK_Isolates_mzXML files/S.epiG-02_PK_BG2_01_22602.mzXML	MSV000083956/S.epiG-02_PK_BG2_01_22602.mzXML	MSV000083956	Staphylococcus sp.		29387	automatic	No	No	No
mzspec:MSV000083956:S.epiB-02_BB2_01_22779	-0.0	mzspec:MSV000083956:S.epiB-02_BB2_01_22779:scan:2059	1	0.93	7	MSV000083956	NoID	MSV000083956/peak/Plate1_Epi_NoPK_Isolates_mzXML files/S.epiB-02_BB2_01_22779.mzXML	MSV000083956/S.epiB-02_BB2_01_22779.mzXML	MSV000083956	Staphylococcus sp.		29387	automatic	No	No	No
mzspec:MSV000083956:S.epiB-02_PK_BB2_01_22534	-0.0	mzspec:MSV000083956:S.epiB-02_PK_BB2_01_22534:scan:2217	1	0.92	7	MSV000083956	NoID	MSV000083956/peak/Plate1_Epi_PK_Isolates_mzXML files/S.epiB-02_PK_BB2_01_22534.mzXML	MSV000083956/S.epiB-02_PK_BB2_01_22534.mzXML	MSV000083956	Staphylococcus sp.		29387	automatic	No	No	No
