file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000084595:46_MB-2_M_SAMPLE_WT_D10_Neg	-0.0	mzspec:MSV000084595:46_MB-2_M_SAMPLE_WT_D10_Neg:scan:993	1	0.99	6	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/46_MB-2_M_SAMPLE_WT_D10_Neg.mzML	MSV000084595/46_MB-2_M_SAMPLE_WT_D10_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000089952:013_Ecoli_W3110_SN1_Log_5h__MBL	-0.0	mzspec:MSV000089952:013_Ecoli_W3110_SN1_Log_5h__MBL:scan:4294967295	1	0.98	6	MSV000089952	NoID	MSV000089952/peak/XGLab_Ecoli_W3110/Growth Phase_Sup_MBL/013_Ecoli_W3110_SN1_Log_5h__MBL.mzML	MSV000089952/013_Ecoli_W3110_SN1_Log_5h__MBL.mzML	MSV000089952	Escherichia coli K-12 W3110	Escherichia coli	316407	manual	No	No	No
mzspec:MSV000084595:45_MB-1_M_SAMPLE_WT_D9_Neg	-0.0	mzspec:MSV000084595:45_MB-1_M_SAMPLE_WT_D9_Neg:scan:629	1	0.98	6	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/45_MB-1_M_SAMPLE_WT_D9_Neg.mzML	MSV000084595/45_MB-1_M_SAMPLE_WT_D9_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:42_4_M_SAMPLE_WT_SY_7_D6_Neg	-0.0	mzspec:MSV000084595:42_4_M_SAMPLE_WT_SY_7_D6_Neg:scan:408	1	0.97	6	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/42_4_M_SAMPLE_WT_SY_7_D6_Neg.mzML	MSV000084595/42_4_M_SAMPLE_WT_SY_7_D6_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:57	-0.0	mzspec:MSV000083835:57:scan:665	1	0.97	6	MSV000083835	NoID	MSV000083835/peak/MeOH_High_res_mzML/57.mzML	MSV000083835/57.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:44_0_M_Control_D8_Neg	-0.0	mzspec:MSV000084595:44_0_M_Control_D8_Neg:scan:790	1	0.96	6	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/44_0_M_Control_D8_Neg.mzML	MSV000084595/44_0_M_Control_D8_Neg.mzML	MSV000084595	Streptomyces		qc	automatic	No	No	Yes
mzspec:MSV000084595:49_MB-5_M_SAMPLE_WT_E1_Neg	-0.0	mzspec:MSV000084595:49_MB-5_M_SAMPLE_WT_E1_Neg:scan:1094	1	0.96	6	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/49_MB-5_M_SAMPLE_WT_E1_Neg.mzML	MSV000084595/49_MB-5_M_SAMPLE_WT_E1_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:39	-0.0	mzspec:MSV000083835:39:scan:913	1	0.96	6	MSV000083835	NoID	MSV000083835/peak/MeOH_Neg_mzML/39.mzML	MSV000083835/39.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:41	-0.0	mzspec:MSV000083835:41:scan:309	1	0.96	6	MSV000083835	NoID	MSV000083835/ccms_peak/MeOH_Neg_RAW/41.mzML	MSV000083835/41.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:40	-0.0	mzspec:MSV000083835:40:scan:492	1	0.96	6	MSV000083835	NoID	MSV000083835/peak/MeOH_Neg_mzML/40.mzML	MSV000083835/40.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
