USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122503	CCMSLIB00006122503	0.9	6	Xanthosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006679839	CCMSLIB00006679839	0.9	6	XANTHOSINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122525	CCMSLIB00006122525	0.9	6	Xanthosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122511	CCMSLIB00006122511	0.9	6	Xanthosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122523	CCMSLIB00006122523	0.89	6	Xanthosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122529	CCMSLIB00006122529	0.89	6	Xanthosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122527	CCMSLIB00006122527	0.89	6	Xanthosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009990432	CCMSLIB00009990432	0.88	4	Suspect related to Spectral Match to Adenosine from NIST14 (predicted molecular formula: unknown) with delta m/z 16.98 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006581632	CCMSLIB00006581632	0.87	5	xanthosine	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122514	CCMSLIB00006122514	0.87	5	Xanthosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122506	CCMSLIB00006122506	0.87	5	Xanthosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122513	CCMSLIB00006122513	0.86	5	Xanthosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122509	CCMSLIB00006122509	0.86	5	Xanthosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122508	CCMSLIB00006122508	0.86	5	Xanthosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122504	CCMSLIB00006122504	0.86	5	Xanthosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006684273	CCMSLIB00006684273	0.86	6	XANTHOSINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122501	CCMSLIB00006122501	0.86	5	Xanthosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122499	CCMSLIB00006122499	0.86	5	Xanthosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005884133	CCMSLIB00005884133	0.86	6	XANTHOSINE - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010126655	CCMSLIB00010126655	0.85	5	xanthosine CollisionEnergy:102040	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010103040	CCMSLIB00010103040	0.85	5	xanthosine CollisionEnergy:102040	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005720400	CCMSLIB00005720400	0.85	4	XANTHOSINE	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010125448	CCMSLIB00010125448	0.85	5	xanthosine CollisionEnergy:205060	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010125444	CCMSLIB00010125444	0.85	5	xanthosine CollisionEnergy:205060	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122530	CCMSLIB00006122530	0.84	5	Xanthosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010114123	CCMSLIB00010114123	0.84	5	xanthosine CollisionEnergy:102040	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010114119	CCMSLIB00010114119	0.84	5	xanthosine CollisionEnergy:102040	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005884132	CCMSLIB00005884132	0.83	5	XANTHOSINE - 30.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005884131	CCMSLIB00005884131	0.83	5	XANTHOSINE - 20.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003136982	CCMSLIB00003136982	0.83	6	Spectral Match to Xanthosine from NIST14	M+H	1
