file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G75852_5x_4ul_BE7_01_19724	0.03	mzspec:MSV000084900:G75852_5x_4ul_BE7_01_19724:scan:190	1	0.96	4	MSV000084900	NoID	MSV000084900	G75852_5x_4ul_BE7_01_19724.mzXML	Green tea
mzspec:MSV000084900:G74068_1x_10ul_RC7_01_18530	0.05	mzspec:MSV000084900:G74068_1x_10ul_RC7_01_18530:scan:201	1	0.95	4	MSV000084900	NoID	MSV000084900	G74068_1x_10ul_RC7_01_18530.mzXML	cabernet sauvignon, red
mzspec:MSV000084900:G73984_BH4_01_19051	0.05	mzspec:MSV000084900:G73984_BH4_01_19051:scan:195	1	0.95	4	MSV000084900	NoID	MSV000084900	G73984_BH4_01_19051.mzXML	complex
mzspec:MSV000084900:G72494_BH6_01_19053	0.05	mzspec:MSV000084900:G72494_BH6_01_19053:scan:188	1	0.95	4	MSV000084900	NoID	MSV000084900	G72494_BH6_01_19053.mzXML	onion
mzspec:MSV000084900:73492_1x_BF3_01_21384	0.05	mzspec:MSV000084900:73492_1x_BF3_01_21384:scan:165	1	0.93	4	MSV000084900	NoID	MSV000084900	73492_1x_BF3_01_21384.mzXML	kombucha
mzspec:MSV000084900:G79594_5x_RG7_01_17971	0.05	mzspec:MSV000084900:G79594_5x_RG7_01_17971:scan:190	1	0.92	4	MSV000084900	NoID	MSV000084900	G79594_5x_RG7_01_17971.mzXML	mackerel, eyeball frame
mzspec:MSV000084900:G72822_1x_10ul_RC1_01_18604	0.05	mzspec:MSV000084900:G72822_1x_10ul_RC1_01_18604:scan:201	1	0.92	4	MSV000084900	NoID	MSV000084900	G72822_1x_10ul_RC1_01_18604.mzXML	white wine
mzspec:MSV000084900:G79536_5x_BG7_01_20042	0.05	mzspec:MSV000084900:G79536_5x_BG7_01_20042:scan:191	1	0.92	4	MSV000084900	NoID	MSV000084900	G79536_5x_BG7_01_20042.mzXML	complex
mzspec:MSV000084900:G72764_BH8_01_19056	0.05	mzspec:MSV000084900:G72764_BH8_01_19056:scan:194	1	0.92	4	MSV000084900	NoID	MSV000084900	G72764_BH8_01_19056.mzXML	trout
mzspec:MSV000084900:G75240_BH11_01_19059	0.05	mzspec:MSV000084900:G75240_BH11_01_19059:scan:197	1	0.92	4	MSV000084900	NoID	MSV000084900	G75240_BH11_01_19059.mzXML	halibut
mzspec:MSV000084900:G73443_1x_BG5_01_17336	0.05	mzspec:MSV000084900:G73443_1x_BG5_01_17336:scan:192	1	0.92	4	MSV000084900	NoID	MSV000084900	G73443_1x_BG5_01_17336.mzXML	green bell pepper
mzspec:MSV000084900:G86848_1x_RA6_01_23479	0.05	mzspec:MSV000084900:G86848_1x_RA6_01_23479:scan:603	1	0.92	4	MSV000084900	NoID	MSV000084900	G86848_1x_RA6_01_23479.mzXML	plant
mzspec:MSV000084900:Silage_5_GB5_01_49135	0.05	mzspec:MSV000084900:Silage_5_GB5_01_49135:scan:214	1	0.91	4	MSV000084900	NoID	MSV000084900	Silage_5_GB5_01_49135.mzXML	corn husk
mzspec:MSV000084900:G72765_BH7_01_19055	0.05	mzspec:MSV000084900:G72765_BH7_01_19055:scan:194	1	0.91	4	MSV000084900	NoID	MSV000084900	G72765_BH7_01_19055.mzXML	beet
mzspec:MSV000084900:G79623_5x_RA6_01_18056	0.05	mzspec:MSV000084900:G79623_5x_RA6_01_18056:scan:197	1	0.91	4	MSV000084900	NoID	MSV000084900	G79623_5x_RA6_01_18056.mzXML	complex
mzspec:MSV000084900:G86800_1x_RH8_01_23399	0.05	mzspec:MSV000084900:G86800_1x_RH8_01_23399:scan:200	1	0.91	4	MSV000084900	NoID	MSV000084900	G86800_1x_RH8_01_23399.mzXML	garbanzo bean
mzspec:MSV000084900:G79635_1x_RH8_01_18958	-0.04	mzspec:MSV000084900:G79635_1x_RH8_01_18958:scan:192	1	0.91	4	MSV000084900	NoID	MSV000084900	G79635_1x_RH8_01_18958.mzXML	complex
mzspec:MSV000084900:G87427_1x_rerun_BB10_01_26145	0.05	mzspec:MSV000084900:G87427_1x_rerun_BB10_01_26145:scan:201	1	0.91	4	MSV000084900	NoID	MSV000084900	G87427_1x_rerun_BB10_01_26145.mzXML	plant
mzspec:MSV000084900:G83242_1x_RC10_01_20297	0.05	mzspec:MSV000084900:G83242_1x_RC10_01_20297:scan:201	1	0.91	4	MSV000084900	NoID	MSV000084900	G83242_1x_RC10_01_20297.mzXML	shishito pepper
mzspec:MSV000084900:G79586_5x_RE6_01_18177	0.05	mzspec:MSV000084900:G79586_5x_RE6_01_18177:scan:199	1	0.91	4	MSV000084900	NoID	MSV000084900	G79586_5x_RE6_01_18177.mzXML	mackerel, midsection
mzspec:MSV000084900:Silage_3_GB3_01_49139	0.05	mzspec:MSV000084900:Silage_3_GB3_01_49139:scan:212	1	0.91	4	MSV000084900	NoID	MSV000084900	Silage_3_GB3_01_49139.mzXML	corn husk
mzspec:MSV000084900:sample_6_RA7_01_49342	0.05	mzspec:MSV000084900:sample_6_RA7_01_49342:scan:206	1	0.91	4	MSV000084900	NoID	MSV000084900	sample_6_RA7_01_49342.mzXML	complex
mzspec:MSV000084900:G86973_1x_RH4_01_26470	0.05	mzspec:MSV000084900:G86973_1x_RH4_01_26470:scan:231	1	0.91	4	MSV000084900	NoID	MSV000084900	G86973_1x_RH4_01_26470.mzXML	plant
mzspec:MSV000084900:sample_9_tk2_RA10_01_49348	0.05	mzspec:MSV000084900:sample_9_tk2_RA10_01_49348:scan:206	1	0.91	4	MSV000084900	NoID	MSV000084900	sample_9_tk2_RA10_01_49348.mzXML	cowpea
mzspec:MSV000084900:G86802_1x_RH10_01_23387	0.05	mzspec:MSV000084900:G86802_1x_RH10_01_23387:scan:202	1	0.91	4	MSV000084900	NoID	MSV000084900	G86802_1x_RH10_01_23387.mzXML	blueberry
mzspec:MSV000084900:G75838_1x_10ul_RD5_01_20305	0.05	mzspec:MSV000084900:G75838_1x_10ul_RD5_01_20305:scan:197	1	0.91	4	MSV000084900	NoID	MSV000084900	G75838_1x_10ul_RD5_01_20305.mzXML	sunchoke
mzspec:MSV000084900:G79231_2x_RC7_01_19132	0.05	mzspec:MSV000084900:G79231_2x_RC7_01_19132:scan:181	1	0.91	4	MSV000084900	NoID	MSV000084900	G79231_2x_RC7_01_19132.mzXML	chickpea
mzspec:MSV000084900:G75256_rerun_BC10_01_19078	0.05	mzspec:MSV000084900:G75256_rerun_BC10_01_19078:scan:209	1	0.91	4	MSV000084900	NoID	MSV000084900	G75256_rerun_BC10_01_19078.mzXML	salmon
mzspec:MSV000084900:G79534_5x_BB7_01_19959	0.05	mzspec:MSV000084900:G79534_5x_BB7_01_19959:scan:196	1	0.91	4	MSV000084900	NoID	MSV000084900	G79534_5x_BB7_01_19959.mzXML	complex
mzspec:MSV000084900:G79611_5x_RH4_01_18358	0.05	mzspec:MSV000084900:G79611_5x_RH4_01_18358:scan:200	1	0.91	4	MSV000084900	NoID	MSV000084900	G79611_5x_RH4_01_18358.mzXML	butterfish, eye
mzspec:MSV000084900:G79698_5x_BA11_01_19623	0.05	mzspec:MSV000084900:G79698_5x_BA11_01_19623:scan:201	1	0.91	4	MSV000084900	NoID	MSV000084900	G79698_5x_BA11_01_19623.mzXML	complex
mzspec:MSV000084900:Silage_6_GB6_01_49134	0.05	mzspec:MSV000084900:Silage_6_GB6_01_49134:scan:216	1	0.91	4	MSV000084900	NoID	MSV000084900	Silage_6_GB6_01_49134.mzXML	corn husk
mzspec:MSV000084900:Silage_1_GB1_01_49141	0.05	mzspec:MSV000084900:Silage_1_GB1_01_49141:scan:212	1	0.9	4	MSV000084900	NoID	MSV000084900	Silage_1_GB1_01_49141.mzXML	corn husk
mzspec:MSV000084900:G87428_1x_rerun_BB11_01_26146	0.05	mzspec:MSV000084900:G87428_1x_rerun_BB11_01_26146:scan:205	1	0.9	4	MSV000084900	NoID	MSV000084900	G87428_1x_rerun_BB11_01_26146.mzXML	plant
mzspec:MSV000084900:RB10_tk2_RB10_01_49124	0.05	mzspec:MSV000084900:RB10_tk2_RB10_01_49124:scan:194	1	0.9	4	MSV000084900	NoID	MSV000084900	RB10_tk2_RB10_01_49124.mzXML	potato
mzspec:MSV000084900:Silage_2_GB2_01_49140	0.05	mzspec:MSV000084900:Silage_2_GB2_01_49140:scan:218	1	0.9	4	MSV000084900	NoID	MSV000084900	Silage_2_GB2_01_49140.mzXML	corn husk
mzspec:MSV000084900:G75255_BH10_01_19058	0.05	mzspec:MSV000084900:G75255_BH10_01_19058:scan:200	1	0.9	4	MSV000084900	NoID	MSV000084900	G75255_BH10_01_19058.mzXML	duck breast
mzspec:MSV000084900:sample_10_tk2_RA11_01_49350	0.05	mzspec:MSV000084900:sample_10_tk2_RA11_01_49350:scan:200	1	0.9	4	MSV000084900	NoID	MSV000084900	sample_10_tk2_RA11_01_49350.mzXML	cowpea
mzspec:MSV000084900:Silage_7_tk2_GB7_01_49133	0.05	mzspec:MSV000084900:Silage_7_tk2_GB7_01_49133:scan:225	1	0.9	4	MSV000084900	NoID	MSV000084900	Silage_7_tk2_GB7_01_49133.mzXML	corn husk
mzspec:MSV000084900:G79524_1x_10ul_BE2_01_20288	0.05	mzspec:MSV000084900:G79524_1x_10ul_BE2_01_20288:scan:174	1	0.9	4	MSV000084900	NoID	MSV000084900	G79524_1x_10ul_BE2_01_20288.mzXML	milk_goat
