USI	Cosine	Matching Peaks	Status
mzspec:MSV000080540:media_highB_neg_frag:scan:266	0.95	5	NoID
mzspec:MSV000080540:media_lowA_neg_frag:scan:274	0.94	4	NoID
mzspec:MSV000080540:KO_lowA_neg_frag:scan:279	0.94	4	NoID
mzspec:MSV000080540:media_lowB_neg_frag:scan:277	0.94	4	NoID
mzspec:MSV000080540:KO_highA_neg_frag:scan:257	0.93	4	NoID
mzspec:MSV000080540:GMI_lowB_neg_frag:scan:281	0.93	4	NoID
mzspec:MSV000080540:GMI_highB_neg_frag:scan:262	0.93	4	NoID
mzspec:MSV000080540:GMI_highA_neg_frag:scan:274	0.93	4	NoID
mzspec:MSV000080540:media_highA_neg_frag:scan:260	0.93	4	NoID
mzspec:MSV000080540:KO_lowB_neg_frag:scan:269	0.92	4	NoID
mzspec:MSV000080540:GMI_lowA_neg_frag:scan:281	0.92	4	NoID
mzspec:MSV000080540:KO_highB_neg_frag:scan:257	0.91	4	NoID
mzspec:MSV000087728:VGF138_C08_neg:scan:138	0.91	4	NoID
mzspec:MSV000084314:MSV000085467:scan:3250	0.89	5	NoID
mzspec:MSV000088332:190225_AR_BS_22_Neg:scan:212	0.86	4	NoID
mzspec:MSV000085467:180821_PMA_JM_107_neg:scan:237	0.83	5	NoID
mzspec:MSV000088332:190225_AR_BS_23_Neg:scan:200	0.79	4	NoID
mzspec:MSV000081464:NS1_3_Skin_2_Y_G8:scan:4824	0.75	4	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_YEE_gutcontent_1_5ul:scan:2187	0.71	5	NoID
