file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000086550:PLT8_D10_GD10_01_58298	0.02	mzspec:MSV000086550:PLT8_D10_GD10_01_58298:scan:179	1	0.92	4	MSV000086550	NoID	MSV000086550/peak/mzXML/DATA_PLATE_8_mzXML/PLT8_D10_GD10_01_58298.mzXML	MSV000086550/PLT8_D10_GD10_01_58298.mzXML	MSV000086550	Staphylococcus sp. AF067.005	Staphylococcus sp.	29387	manual	Yes	No	No
mzspec:MSV000085071:P1_F9_GF9_01_52903	0.02	mzspec:MSV000085071:P1_F9_GF9_01_52903:scan:227	1	0.9	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_POS_P1_mzXML/P1_F9_GF9_01_52903.mzML	MSV000085071/P1_F9_GF9_01_52903.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000086550:PLT8_C10_GC10_01_58326	0.02	mzspec:MSV000086550:PLT8_C10_GC10_01_58326:scan:348	1	0.9	4	MSV000086550	NoID	MSV000086550/peak/mzXML/DATA_PLATE_8_mzXML/PLT8_C10_GC10_01_58326.mzXML	MSV000086550/PLT8_C10_GC10_01_58326.mzXML	MSV000086550	Agromyces sp. AF066.408	Agromyces sp.	51513	manual	Yes	No	No
mzspec:MSV000086550:PLT7_A7_BA7_01_58123	0.02	mzspec:MSV000086550:PLT7_A7_BA7_01_58123:scan:186	1	0.9	4	MSV000086550	NoID	MSV000086550/peak/mzXML/DATA_PLATE_7_mzXML/PLT7_A7_BA7_01_58123.mzXML	MSV000086550/PLT7_A7_BA7_01_58123.mzXML	MSV000086550	Staphylococcus sp. AF057.006	Staphylococcus sp.	29387	manual	Yes	No	No
mzspec:MSV000085071:P2_C4_BC4_01_52968	0.02	mzspec:MSV000085071:P2_C4_BC4_01_52968:scan:411	1	0.9	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_POS_P2_mzXML/P2_C4_BC4_01_52968.mzML	MSV000085071/P2_C4_BC4_01_52968.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P2_E6_BE6_01_52996	0.02	mzspec:MSV000085071:P2_E6_BE6_01_52996:scan:204	1	0.9	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_POS_P2_mzXML/P2_E6_BE6_01_52996.mzXML	MSV000085071/P2_E6_BE6_01_52996.mzXML	MSV000085071	Xerocomellus medocinensis	Xerocomellus mendocinensis	1648207	manual	Yes	No	No
mzspec:MSV000086550:PLT7_A10_BA10_01_58140	0.02	mzspec:MSV000086550:PLT7_A10_BA10_01_58140:scan:190	1	0.9	4	MSV000086550	NoID	MSV000086550/peak/mzXML/DATA_PLATE_7_mzXML/PLT7_A10_BA10_01_58140.mzXML	MSV000086550/PLT7_A10_BA10_01_58140.mzXML	MSV000086550	Staphylococcus sp. AF057.009	Staphylococcus sp.	29387	manual	Yes	No	No
mzspec:MSV000085071:P1_B2_GB2_01_52843	0.02	mzspec:MSV000085071:P1_B2_GB2_01_52843:scan:221	1	0.9	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_POS_P1_mzXML/P1_B2_GB2_01_52843.mzML	MSV000085071/P1_B2_GB2_01_52843.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000086550:PLT9_D6_BD6_01_58410	0.02	mzspec:MSV000086550:PLT9_D6_BD6_01_58410:scan:186	1	0.89	4	MSV000086550	NoID	MSV000086550/peak/mzXML/DATA_PLATE_9_mzXML/PLT9_D6_BD6_01_58410.mzXML	MSV000086550/PLT9_D6_BD6_01_58410.mzXML	MSV000086550	Staphylococcus sp. AF070.005	Staphylococcus sp.	29387	manual	Yes	No	No
mzspec:MSV000085071:P2_F12_BF12_01_53015	0.02	mzspec:MSV000085071:P2_F12_BF12_01_53015:scan:210	1	0.89	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_POS_P2_mzXML/P2_F12_BF12_01_53015.mzXML	MSV000085071/P2_F12_BF12_01_53015.mzXML	MSV000085071	Polyporus leptocephalus		507467	automatic	Yes	No	No
