file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000086879:C3_3	-0.0	mzspec:MSV000086879:C3_3:scan:4294967295	1	0.78	7	MSV000086879	NoID	MSV000086879/ccms_peak/peak/C3_3.mzML	MSV000086879/C3_3.mzML	MSV000086879	Homo sapiens		9606	automatic	No	No	No
mzspec:MSV000086879:D2_1	-0.0	mzspec:MSV000086879:D2_1:scan:4294967295	1	0.74	6	MSV000086879	NoID	MSV000086879/ccms_peak/peak/D2_1.mzML	MSV000086879/D2_1.mzML	MSV000086879	Homo sapiens		9606	automatic	No	No	No
mzspec:MSV000086879:D1_1	-0.0	mzspec:MSV000086879:D1_1:scan:4294967295	1	0.73	6	MSV000086879	NoID	MSV000086879/ccms_peak/peak/D1_1.mzML	MSV000086879/D1_1.mzML	MSV000086879	Homo sapiens		9606	automatic	No	No	No
mzspec:MSV000086879:Control_3	-0.0	mzspec:MSV000086879:Control_3:scan:4294967295	1	0.73	6	MSV000086879	NoID	MSV000086879/ccms_peak/peak/Control_3.mzML	MSV000086879/Control_3.mzML	MSV000086879	qc/control		qc	maual	No	No	Yes
mzspec:MSV000086879:D1_3	-0.0	mzspec:MSV000086879:D1_3:scan:4294967295	1	0.73	5	MSV000086879	NoID	MSV000086879/ccms_peak/peak/D1_3.mzML	MSV000086879/D1_3.mzML	MSV000086879	Homo sapiens		9606	automatic	No	No	No
mzspec:MSV000086879:C2_2	-0.0	mzspec:MSV000086879:C2_2:scan:4294967295	1	0.72	5	MSV000086879	NoID	MSV000086879/ccms_peak/peak/C2_2.mzML	MSV000086879/C2_2.mzML	MSV000086879	Homo sapiens		9606	automatic	No	No	No
mzspec:MSV000086879:Control_2	-0.0	mzspec:MSV000086879:Control_2:scan:4294967295	1	0.71	6	MSV000086879	NoID	MSV000086879/ccms_peak/peak/Control_2.mzML	MSV000086879/Control_2.mzML	MSV000086879	qc/control		qc	maual	No	No	Yes
mzspec:MSV000086879:DRB_1	-0.0	mzspec:MSV000086879:DRB_1:scan:4294967295	1	0.71	5	MSV000086879	NoID	MSV000086879/ccms_peak/peak/DRB_1.mzML	MSV000086879/DRB_1.mzML	MSV000086879	Homo sapiens		9606	automatic	No	No	No
mzspec:MSV000086879:C1_1	-0.0	mzspec:MSV000086879:C1_1:scan:4294967295	1	0.71	5	MSV000086879	NoID	MSV000086879/ccms_peak/peak/C1_1.mzML	MSV000086879/C1_1.mzML	MSV000086879	Homo sapiens		9606	automatic	No	No	No
mzspec:MSV000086879:D1_2	-0.0	mzspec:MSV000086879:D1_2:scan:4294967295	1	0.71	5	MSV000086879	NoID	MSV000086879/ccms_peak/peak/D1_2.mzML	MSV000086879/D1_2.mzML	MSV000086879	Homo sapiens		9606	automatic	No	No	No
mzspec:MSV000086879:D3_2	-0.0	mzspec:MSV000086879:D3_2:scan:4294967295	1	0.71	5	MSV000086879	NoID	MSV000086879/ccms_peak/peak/D3_2.mzML	MSV000086879/D3_2.mzML	MSV000086879	Homo sapiens		9606	automatic	No	No	No
mzspec:MSV000086879:Pooled_1	-0.0	mzspec:MSV000086879:Pooled_1:scan:4294967295	1	0.71	4	MSV000086879	NoID	MSV000086879/ccms_peak/peak/Pooled_1.mzML	MSV000086879/Pooled_1.mzML	MSV000086879	qc/control		qc	maual	No	No	Yes
mzspec:MSV000086879:Control_1	-0.0	mzspec:MSV000086879:Control_1:scan:4294967295	1	0.7	5	MSV000086879	NoID	MSV000086879/ccms_peak/peak/Control_1.mzML	MSV000086879/Control_1.mzML	MSV000086879	qc/control		qc	maual	No	No	Yes
