USI	Cosine	Matching Peaks	Status
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1neg_LC_POOL_OmnivoreStoolLyoph:scan:3310	0.88	7	NoID
mzspec:MSV000084314:MSV000087646:scan:29497	0.86	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0neg_LC_POOL_OmnivoreStoolWet:scan:3458	0.85	7	NoID
mzspec:MSV000083825:Rox_diet_neg_D005d0:scan:179	0.84	8	NoID
mzspec:MSV000086988:NIST_NEG_Samp_06-03:scan:169	0.84	7	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2neg_LC_POOL_OmnivoreStoolWet:scan:1784	0.84	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1neg_LC_POOL_PlasmaSRM1950:scan:3714	0.84	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2neg_LC_POOL_VaginalFluid:scan:3516	0.84	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0neg_LC_POOL_VeganStoolWet:scan:3342	0.83	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0neg_LC_POOL_VaginalFluid:scan:3747	0.83	6	NoID
mzspec:MSV000086988:NIST_NEG_Samp_17-02:scan:166	0.81	7	NoID
mzspec:MSV000083825:Rox_diet_neg_D001d-14:scan:179	0.81	7	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1neg_LC_POOL_VeganStoolWet:scan:3197	0.81	7	NoID
mzspec:MSV000087711:AM_19RF11832_NEG:scan:1293	0.81	6	NoID
mzspec:MSV000086988:NIST_NEG_Samp_05-02:scan:192	0.81	6	NoID
mzspec:MSV000083825:Rox_diet_neg_D006d-14:scan:171	0.8	7	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_F4:scan:241	0.79	6	NoID
mzspec:MSV000084314:MSV000083835:scan:1133	0.79	5	NoID
mzspec:MSV000084314:MSV000087629:scan:1837	0.79	5	NoID
mzspec:MSV000086988:NIST_NEG_Samp_16-03:scan:173	0.78	6	NoID
mzspec:MSV000083825:Rox_diet_neg_D001d0:scan:183	0.77	7	NoID
mzspec:MSV000083825:Rox_diet_neg_D003d0:scan:177	0.77	6	NoID
mzspec:MSV000083825:Rox_diet_neg_D013d+14:scan:167	0.77	6	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_E2:scan:273	0.77	6	NoID
mzspec:MSV000086988:NIST_NEG_Samp_05-03:scan:178	0.77	6	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_YEE_faeces_3_5ul:scan:4989	0.76	5	NoID
mzspec:MSV000086988:NIST_NEG_Samp_04-03:scan:166	0.75	6	NoID
mzspec:MSV000086988:NIST_NEG_Samp_06-02:scan:169	0.75	6	NoID
mzspec:MSV000086988:NIST_NEG_Samp_12-03:scan:173	0.75	6	NoID
mzspec:MSV000086988:NIST_NEG_Samp_11-02:scan:177	0.75	6	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_YEE_faeces_1_5ul:scan:4526	0.75	5	NoID
mzspec:MSV000084314:MSV000083825:scan:12019	0.74	7	NoID
mzspec:MSV000083825:Rox_diet_neg_D002d+14:scan:185	0.74	7	NoID
mzspec:MSV000085555:DOM-20200427_neg_1:scan:348	0.74	7	NoID
mzspec:MSV000086988:NIST_NEG_Samp_06-01:scan:177	0.74	6	NoID
mzspec:MSV000086988:NIST_NEG_Samp_10-03:scan:178	0.74	6	NoID
mzspec:MSV000083825:Rox_diet_neg_D007d14:scan:176	0.74	6	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_JEN2_gutcontent_1_5ul:scan:4614	0.74	5	NoID
mzspec:MSV000083825:Rox_diet_neg_D007d+14:scan:173	0.73	6	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_B6:scan:194	0.72	6	NoID
mzspec:MSV000089210:GNPS-SUSPECTLIST:scan:31134	0.72	5	NoID
mzspec:MSV000083835:7 SJ on SA meth-neg:scan:424	0.72	5	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_JEN2_gutcontent_4_5ul:scan:4747	0.72	5	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_YEE_gutcontent_1_5ul:scan:4646	0.72	5	NoID
mzspec:MSV000083835:7:scan:424	0.72	5	NoID
mzspec:MSV000087629:7+SJ+on+SA+meth-neg:scan:424	0.72	5	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_Control_C_Spent_medium______Run135:scan:4323	0.72	5	NoID
mzspec:MSV000086988:NIST_NEG_Samp_17-03:scan:174	0.72	5	NoID
mzspec:MSV000083825:Rox_diet_neg_D004d0:scan:187	0.71	6	NoID
mzspec:MSV000081464:J4_1_Endocarp_3_G_A7:scan:251	0.71	6	NoID
mzspec:MSV000084884:w20_15366n:scan:678	0.71	6	NoID
mzspec:MSV000086988:NIST_NEG_Samp_04-02:scan:181	0.71	5	NoID
mzspec:MSV000086988:NIST_NEG_Samp_18-01:scan:176	0.71	5	NoID
mzspec:MSV000086988:NIST_NEG_Samp_10-02:scan:161	0.71	5	NoID
mzspec:MSV000083825:Rox_diet_neg_D007d0:scan:174	0.7	6	NoID
mzspec:MSV000084314:MSV000086988:scan:15400	0.7	5	NoID
