USI	Cosine	Matching Peaks	Status
mzspec:MSV000083660:25_1_3mMFe:scan:172	0.97	5	NoID
mzspec:MSV000087364:SD298_N:scan:79	0.95	5	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0pos_LC_POOL_VaginalFluid:scan:4040	0.91	5	NoID
mzspec:MSV000083660:7_1_3mMFe:scan:168	0.91	5	NoID
mzspec:MSV000088023:PP00_DDA_02:scan:1286	0.85	6	NoID
mzspec:MSV000088023:PP00_DDA_01:scan:1291	0.84	6	NoID
mzspec:MSV000088255:Urine_NGS025_FragPos:scan:4854	0.84	6	NoID
mzspec:MSV000087800:20191209_HQ_102:scan:182	0.83	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2pos_LC_POOL_FirstTrimesterSerum:scan:1448	0.82	6	NoID
mzspec:MSV000087800:20191209_HQ_103:scan:181	0.82	6	NoID
mzspec:MSV000087800:20191209_HQ_107:scan:182	0.82	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1pos_LC_POOL_FemaleSerumSRM971:scan:1520	0.82	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1pos_LC_POOL_NonsmokersUrine:scan:1534	0.82	6	NoID
mzspec:MSV000087800:20191209_HQ_089:scan:180	0.82	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2pos_LC_POOL_MaleSerumSRM971:scan:1465	0.81	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0pos_LC_POOL_SecondTrimesterSerum:scan:1566	0.81	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2pos_LC_POOL_SerumSRM909c:scan:1485	0.81	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2pos_LC_POOL_NonsmokersUrine:scan:1483	0.81	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2pos_LC_POOL_ThirdTrimesterSerum:scan:1432	0.81	6	NoID
mzspec:MSV000088255:Urine_NGS079_FragPos:scan:4754	0.81	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2pos_LC_POOL_VaginalFluid:scan:1479	0.81	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1pos_LC_POOL_MaleSerumSRM971:scan:1531	0.81	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1pos_LC_POOL_SerumSRM909c:scan:1524	0.81	6	NoID
mzspec:MSV000087800:20191209_HQ_090:scan:184	0.81	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2pos_LC_POOL_SmokersUrine:scan:1468	0.81	6	NoID
mzspec:MSV000085944:skin_01_1440_OF:scan:128	0.8	6	NoID
mzspec:MSV000087800:20191209_HQ_110:scan:182	0.8	6	NoID
mzspec:MSV000088255:Urine_NGS009_FragPos:scan:4765	0.8	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1pos_LC_POOL_SmokersUrine:scan:1541	0.8	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0pos_LC_POOL_SerumSRM909c:scan:1588	0.8	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2pos_LC_POOL_DiabeticPlasma:scan:1490	0.8	6	NoID
mzspec:MSV000088023:PP00_DDA_03:scan:1282	0.8	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1pos_LC_POOL_FirstTrimesterSerum:scan:1513	0.8	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0pos_LC_POOL_ThirdTrimesterSerum:scan:1577	0.8	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1pos_LC_POOL_SecondTrimesterSerum:scan:1512	0.8	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0pos_LC_POOL_FemaleSerumSRM971:scan:1579	0.8	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1pos_LC_POOL_NonpregnantSerum:scan:1521	0.8	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1pos_LC_POOL_ThirdTrimesterSerum:scan:1475	0.8	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2pos_LC_POOL_CordSerum:scan:1449	0.8	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0pos_LC_POOL_SmokersUrine:scan:1538	0.79	6	NoID
mzspec:MSV000082953:P5_C1:scan:171	0.79	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0pos_LC_POOL_NonsmokersUrine:scan:1633	0.79	6	NoID
mzspec:MSV000088023:PP00_ID_02:scan:1162	0.79	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0pos_LC_POOL_FirstTrimesterSerum:scan:1560	0.79	6	NoID
mzspec:MSV000085944:skin_02_90_OF:scan:114	0.79	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1pos_LC_POOL_VaginalFluid:scan:1548	0.79	6	NoID
mzspec:MSV000082953:MzMine_Export_MS2Filtered_forGNPS:scan:5647	0.79	6	NoID
mzspec:MSV000085847:37_D8_M_A1_MSMS_Pos:scan:4294967295	0.79	6	NoID
