USI	Cosine	Matching Peaks	Status
mzspec:MSV000089316:negJVC01307:scan:4294967295	0.98	7	NoID
mzspec:MSV000085467:180821_PMA_JM_108_neg:scan:714	0.98	6	NoID
mzspec:MSV000084595:23_2_scab_M_SAMPLE_KO_MYM_14_B11_Neg:scan:2181	0.97	6	NoID
mzspec:MSV000084595:45_MB-1_M_SAMPLE_WT_D9_Neg:scan:2626	0.97	6	NoID
mzspec:MSV000084595:47_MB-3_M_SAMPLE_WT_D11_Neg:scan:2624	0.97	6	NoID
mzspec:MSV000084595:46_MB-2_M_SAMPLE_WT_D10_Neg:scan:2481	0.97	6	NoID
mzspec:MSV000085467:180821_PMA_JM_QC2_neg_20180822091157:scan:702	0.97	6	NoID
mzspec:MSV000089952:014_Ecoli_W3110_SN1_Stat_24h__MBL:scan:4294967295	0.97	6	NoID
mzspec:MSV000085467:180821_PMA_JM_109_neg:scan:715	0.97	6	NoID
mzspec:MSV000084314:MSV000085467:scan:21118	0.97	5	NoID
mzspec:MSV000085870:PH697211_neg_IDA:scan:1612	0.96	7	NoID
mzspec:MSV000085870:PH697073_neg_IDA:scan:1534	0.96	7	NoID
mzspec:MSV000085519:20190430-SJBD-BQ10-N-SIBD-BQ10:scan:4294967295	0.96	7	NoID
mzspec:MSV000084314:MSV000085071:scan:9555	0.96	6	NoID
mzspec:MSV000081464:QC_Plant_startup:scan:2523	0.96	6	NoID
mzspec:MSV000085071:P2_C9_BC9_01_53232:scan:597	0.96	6	NoID
mzspec:MSV000081464:H_fungal_filtrate_1month:scan:2442	0.96	6	NoID
mzspec:MSV000085858:27_0_M_Control_OBA_C3_Neg:scan:2144	0.96	6	NoID
mzspec:MSV000084595:27_0_M_Control_OBA_C3_Neg:scan:2144	0.96	6	NoID
mzspec:MSV000085467:180821_PMA_JM_QC2_neg_20180822183915:scan:706	0.96	6	NoID
mzspec:MSV000084595:41_0_prat_M_Control_SY+R5A_D5_Neg:scan:2357	0.96	6	NoID
mzspec:MSV000085071:P1_E6_GE6_01_53146:scan:596	0.96	6	NoID
mzspec:MSV000084595:28_2_scab_M_SAMPLE_WT_OBA_14_C4_Neg:scan:2191	0.96	5	NoID
mzspec:MSV000084595:50_0_PB_Control_SY+R5A_H1_Neg:scan:2727	0.96	5	NoID
mzspec:MSV000085467:180821_PMA_JM_QC2_neg_20180822203243:scan:704	0.96	5	NoID
mzspec:MSV000081464:J_Fungal_filtrate_24h_170814171922:scan:2287	0.96	5	NoID
mzspec:MSV000084595:38_OS8_M_SAMPLE_Env_D2_Neg:scan:2275	0.96	5	NoID
mzspec:MSV000085858:28_2_scab_M_SAMPLE_WT_OBA_14_C4_Neg:scan:2191	0.96	5	NoID
mzspec:MSV000085467:180821_PMA_JM_QC2_neg_20180822125859:scan:706	0.96	5	NoID
mzspec:MSV000083300:BP000096904_n:scan:930	0.95	6	NoID
mzspec:MSV000085071:P1_C6_GC6_01_53120:scan:596	0.95	6	NoID
mzspec:MSV000081464:QC_Plant_2_170816020807:scan:2302	0.95	6	NoID
mzspec:MSV000082331:F8_Hand_swab_post_Cucumber:scan:1034	0.95	6	NoID
mzspec:MSV000081464:H_fungal_mycelia_1_month:scan:2473	0.95	5	NoID
mzspec:MSV000081464:J_Fungal_filtrate_24h:scan:2328	0.95	5	NoID
mzspec:MSV000085467:180821_PMA_JM_QC2_neg_20180823001939:scan:700	0.95	5	NoID
mzspec:MSV000084595:24_0_M_Control_YMS_B12_Neg:scan:2205	0.95	5	NoID
mzspec:MSV000081464:O_1x_PD_media_fungal:scan:2518	0.95	5	NoID
mzspec:MSV000081464:H_Fungal_filtrate_1w:scan:2383	0.95	5	NoID
mzspec:MSV000081464:H_Fungal_filltrate_24h:scan:2492	0.95	5	NoID
mzspec:MSV000081464:J_Fungal_filtrate:scan:2433	0.95	5	NoID
mzspec:MSV000085071:P1_H12_GH12_01_53191:scan:602	0.95	5	NoID
mzspec:MSV000084595:31_OS1_M_SAMPLE_Env_C7_Neg:scan:2215	0.95	5	NoID
mzspec:MSV000084595:44_0_M_Control_D8_Neg:scan:2863	0.95	5	NoID
mzspec:MSV000081464:J_fungal_filtrate_1week:scan:2352	0.95	5	NoID
mzspec:MSV000084595:34_OS4_M_SAMPLE_Env_C10_Neg:scan:2265	0.95	5	NoID
mzspec:MSV000085858:24_0_M_Control_YMS_B12_Neg:scan:2205	0.95	5	NoID
mzspec:MSV000084595:40_OS10_M_SAMPLE_Env_D4_Neg:scan:2237	0.95	5	NoID
mzspec:MSV000084595:35_OS5_M_SAMPLE_Env_C11_Neg:scan:2304	0.95	5	NoID
mzspec:MSV000084595:39_OS9_M_SAMPLE_Env_D3_Neg:scan:2184	0.95	5	NoID
mzspec:MSV000084595:13_0_M_Control_MYM_B1_Neg:scan:2179	0.95	5	NoID
mzspec:MSV000084314:MSV000085519:scan:225	0.95	5	NoID
mzspec:MSV000084595:49_MB-5_M_SAMPLE_WT_E1_Neg:scan:2826	0.95	5	NoID
mzspec:MSV000081464:H_Fungal_filltrate_24h_170814185415:scan:2427	0.95	5	NoID
mzspec:MSV000085870:PH697122_neg_IDA:scan:1810	0.95	5	NoID
mzspec:MSV000089316:negJVC01319:scan:4294967295	0.95	5	NoID
mzspec:MSV000085870:PH697141_neg_IDA:scan:1312	0.94	7	NoID
mzspec:MSV000085071:P2_C7_BC7_01_53230:scan:596	0.94	6	NoID
mzspec:MSV000083300:BP000096857_n:scan:901	0.94	6	NoID
mzspec:MSV000083300:BP000097056_n:scan:932	0.94	6	NoID
mzspec:MSV000085870:PH697285_neg_IDA:scan:1400	0.94	6	NoID
mzspec:MSV000089316:negJVC01315:scan:4294967295	0.94	6	NoID
mzspec:MSV000082331:C9_Hand_swab_pre_Mango_170406182552:scan:1034	0.94	6	NoID
mzspec:MSV000089316:negJVC01321:scan:4294967295	0.94	6	NoID
mzspec:MSV000083264:16500_NEG:scan:3565	0.94	6	NoID
mzspec:MSV000085071:P2_F6_BF6_01_53268:scan:567	0.94	6	NoID
mzspec:MSV000084314:MSV000082331:scan:2901	0.94	6	NoID
