file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G79523_1x_5ul_RA5_01_19786	0.0	mzspec:MSV000084900:G79523_1x_5ul_RA5_01_19786:scan:764	1	0.78	6	MSV000084900	NoID	MSV000084900	G79523_1x_5ul_RA5_01_19786.mzXML	supplement
mzspec:MSV000084900:G79221_2x_5ul_RD12_01_19160	-0.0	mzspec:MSV000084900:G79221_2x_5ul_RD12_01_19160:scan:770	1	0.78	6	MSV000084900	NoID	MSV000084900	G79221_2x_5ul_RD12_01_19160.mzXML	complex
mzspec:MSV000084900:G79631_1x_8ul_BC6_01_20282	-0.0	mzspec:MSV000084900:G79631_1x_8ul_BC6_01_20282:scan:769	1	0.76	6	MSV000084900	NoID	MSV000084900	G79631_1x_8ul_BC6_01_20282.mzXML	complex
mzspec:MSV000084900:G73458_2x_RH10_01_19429	-0.0	mzspec:MSV000084900:G73458_2x_RH10_01_19429:scan:770	1	0.75	4	MSV000084900	NoID	MSV000084900	G73458_2x_RH10_01_19429.mzXML	apricot
mzspec:MSV000084900:G75256_rerun_BC10_01_19078	-0.0	mzspec:MSV000084900:G75256_rerun_BC10_01_19078:scan:766	1	0.74	5	MSV000084900	NoID	MSV000084900	G75256_rerun_BC10_01_19078.mzXML	salmon
mzspec:MSV000084900:G86764_1x_RA12_01_21738	-0.0	mzspec:MSV000084900:G86764_1x_RA12_01_21738:scan:724	1	0.74	4	MSV000084900	NoID	MSV000084900	G86764_1x_RA12_01_21738.mzXML	Chlamydomonas reinhardtii
mzspec:MSV000084900:G96079_1x_BA6_01_32254	-0.0	mzspec:MSV000084900:G96079_1x_BA6_01_32254:scan:759	1	0.73	4	MSV000084900	NoID	MSV000084900	G96079_1x_BA6_01_32254.mzXML	cherry tomato
mzspec:MSV000084900:G73979_1x_BF5_01_20217	-0.0	mzspec:MSV000084900:G73979_1x_BF5_01_20217:scan:766	1	0.72	6	MSV000084900	NoID	MSV000084900	G73979_1x_BF5_01_20217.mzXML	plant
mzspec:MSV000084900:G75240_BH11_01_19059	-0.0	mzspec:MSV000084900:G75240_BH11_01_19059:scan:768	1	0.72	5	MSV000084900	NoID	MSV000084900	G75240_BH11_01_19059.mzXML	halibut
mzspec:MSV000084900:G75254_BG11_01_19044	-0.0	mzspec:MSV000084900:G75254_BG11_01_19044:scan:764	1	0.72	5	MSV000084900	NoID	MSV000084900	G75254_BG11_01_19044.mzXML	snapper, meat
mzspec:MSV000084900:G79495_1x_10ul_RA4_01_19772	-0.0	mzspec:MSV000084900:G79495_1x_10ul_RA4_01_19772:scan:762	1	0.71	5	MSV000084900	NoID	MSV000084900	G79495_1x_10ul_RA4_01_19772.mzXML	complex
mzspec:MSV000084900:75093_1x_BE10_01_17450	-0.0	mzspec:MSV000084900:75093_1x_BE10_01_17450:scan:747	1	0.71	4	MSV000084900	NoID	MSV000084900	75093_1x_BE10_01_17450.mzXML	arugula
mzspec:MSV000084900:G79497_5x_rerun_BE11_01_20089	0.0	mzspec:MSV000084900:G79497_5x_rerun_BE11_01_20089:scan:770	1	0.7	5	MSV000084900	NoID	MSV000084900	G79497_5x_rerun_BE11_01_20089.mzXML	formula
