USI	Cosine	Matching Peaks	Status
mzspec:MSV000085870:PH697253_pos_IDA:scan:3673	0.93	7	NoID
mzspec:MSV000085870:PH697182_pos_IDA:scan:4229	0.92	8	NoID
mzspec:MSV000088420:2020_1212_4x_10uL:scan:4294967295	0.91	9	NoID
mzspec:MSV000081808:20160119_pHILIC___POS_MSMS_KZ_HB44_C_Mycobacterium_sp_URHB0044______Run128:scan:444	0.91	8	NoID
mzspec:MSV000085870:PH697257_pos_IDA:scan:4202	0.91	7	NoID
mzspec:MSV000087006:20200226_DOM_BF_SZ_1:scan:742	0.91	6	NoID
mzspec:MSV000086926:20200226_DOM_BF_SZ_1:scan:742	0.91	6	NoID
mzspec:MSV000087006:20200212_DOM_Holl_RW_2:scan:817	0.9	6	NoID
mzspec:MSV000086926:20200226_DOM_BF_SZ_2:scan:732	0.9	6	NoID
mzspec:MSV000086926:20200303_DOM_Holl_RW_1:scan:793	0.9	6	NoID
mzspec:MSV000086926:20200312_DOM_Holl_RW_1:scan:773	0.9	6	NoID
mzspec:MSV000087006:20200226_DOM_BF_SZ_2:scan:732	0.9	6	NoID
mzspec:MSV000086926:20200212_DOM_Holl_RW_2:scan:817	0.9	6	NoID
mzspec:MSV000087006:20200312_DOM_Holl_RW_1:scan:773	0.9	6	NoID
mzspec:MSV000087006:20200303_DOM_Holl_RW_1:scan:793	0.9	6	NoID
mzspec:MSV000086926:20200302_DOM_Holl_RW_2:scan:807	0.9	6	NoID
mzspec:MSV000087006:20200302_DOM_Holl_RW_2:scan:807	0.9	6	NoID
mzspec:MSV000090012:yeast_RP_ACN_DDA_pos_3:scan:3397	0.89	7	NoID
mzspec:MSV000086926:20200222_DOM_Holl_RW_1:scan:792	0.89	6	NoID
mzspec:MSV000087006:20200209_DOM_Holl_RW_1:scan:798	0.89	6	NoID
mzspec:MSV000086926:20200209_DOM_Holl_RW_1:scan:798	0.89	6	NoID
mzspec:MSV000086926:20200208_DOM_Holl_RW_2:scan:807	0.89	6	NoID
mzspec:MSV000087006:20200312_DOM_Holl_RW_2:scan:770	0.89	6	NoID
mzspec:MSV000086926:20200305_DOM_Holl_RW_2:scan:799	0.89	6	NoID
mzspec:MSV000086926:20200312_DOM_Holl_RW_2:scan:770	0.89	6	NoID
mzspec:MSV000087006:20200303_DOM_Holl_RW_2:scan:798	0.89	6	NoID
mzspec:MSV000086926:20200302_DOM_Holl_RW_1:scan:807	0.89	6	NoID
mzspec:MSV000086926:20200127_DOM_Holl_RW_1:scan:797	0.89	6	NoID
mzspec:MSV000087006:20200302_DOM_Holl_RW_1:scan:807	0.89	6	NoID
mzspec:MSV000086926:20200127_DOM_Holl_RW_2:scan:808	0.89	6	NoID
mzspec:MSV000086926:20200206_DOM_Holl_RW_2:scan:817	0.89	6	NoID
mzspec:MSV000087006:20200305_DOM_Holl_RW_2:scan:799	0.89	6	NoID
mzspec:MSV000087006:20200127_DOM_Holl_RW_2:scan:808	0.89	6	NoID
mzspec:MSV000086926:20200212_DOM_Holl_RW_1:scan:807	0.89	6	NoID
mzspec:MSV000087006:20200127_DOM_Holl_RW_1:scan:803	0.89	6	NoID
mzspec:MSV000086926:20200206_DOM_Holl_RW_1:scan:827	0.89	6	NoID
mzspec:MSV000087006:20200206_DOM_Holl_RW_1:scan:827	0.89	6	NoID
mzspec:MSV000086926:20200303_DOM_Holl_RW_2:scan:798	0.89	6	NoID
mzspec:MSV000087006:20200208_DOM_Holl_RW_2:scan:807	0.89	6	NoID
mzspec:MSV000087006:20200206_DOM_Holl_RW_2:scan:817	0.89	6	NoID
mzspec:MSV000087006:20200212_DOM_Holl_RW_1:scan:807	0.89	6	NoID
mzspec:MSV000087006:20200223_DOM_IB_SZ_1:scan:719	0.89	6	NoID
mzspec:MSV000087006:20200222_DOM_Holl_RW_1:scan:792	0.89	6	NoID
mzspec:MSV000087006:20200229_DOM_Holl_RW_test:scan:800	0.89	6	NoID
mzspec:MSV000084314:MSV000088420:scan:186118	0.88	8	NoID
mzspec:MSV000082953:Pooled_QC_mid_180918150246:scan:1421	0.88	7	NoID
mzspec:MSV000082953:P2_B6:scan:1461	0.88	7	NoID
mzspec:MSV000087562:0018_DOR_AA_BAConj_HP-iHMP_Pool_20V:scan:2353	0.88	7	NoID
mzspec:MSV000087006:20200226_SSA_BF:scan:700	0.88	7	NoID
mzspec:MSV000086926:20200226_SSA_BF:scan:700	0.88	7	NoID
mzspec:MSV000084158:20190706_DOM_SO_4:scan:1360	0.88	6	NoID
mzspec:MSV000087872:pEAQ-GLYMA_04G180400-day7:scan:2229	0.88	6	NoID
mzspec:MSV000086926:20200209_DOM_Holl_RW_2:scan:798	0.88	6	NoID
mzspec:MSV000084158:190728_SSCAPE_DOM_SO_1_GNPS_not-merged:scan:8740	0.88	6	NoID
mzspec:MSV000087006:20200222_DOM_Holl_RW_2:scan:793	0.88	6	NoID
mzspec:MSV000086926:20200302_DOM_IB_OW_1:scan:762	0.88	6	NoID
mzspec:MSV000087006:20200313_DOM_Holl_RW_1:scan:789	0.88	6	NoID
mzspec:MSV000086926:20200313_DOM_Holl_RW_1:scan:789	0.88	6	NoID
mzspec:MSV000084158:190728_SSCAPE_DOM_SO_1_SIRIUS_merged:scan:8740	0.88	6	NoID
mzspec:MSV000086926:20200222_DOM_Holl_RW_2:scan:793	0.88	6	NoID
mzspec:MSV000084158:190728_SSCAPE_DOM_SO_1_GNPS_merged:scan:8740	0.88	6	NoID
mzspec:MSV000084314:MSV000084775:scan:63962	0.88	6	NoID
mzspec:MSV000087006:20200302_DOM_IB_OW_1:scan:762	0.88	6	NoID
mzspec:MSV000087006:20200209_DOM_Holl_RW_2:scan:798	0.88	6	NoID
mzspec:MSV000085870:PH697285_pos_IDA:scan:4232	0.88	6	NoID
mzspec:MSV000084158:190728_SSCAPE_DOM_SO_1_SIRIUS_not-merged:scan:1360	0.88	6	NoID
mzspec:MSV000085870:PH697247_pos_IDA:scan:4367	0.88	5	NoID
mzspec:MSV000088420:2021_0115_4x_90min:scan:4294967295	0.87	8	NoID
mzspec:MSV000088420:2020_1212_4x_20uL:scan:4294967295	0.87	8	NoID
mzspec:MSV000088420:2020_1212_4x_30uL:scan:4294967295	0.87	8	NoID
