USI	Cosine	Matching Peaks	Status
mzspec:MSV000085119:P3_F5_BF5_01_54372:scan:1130	0.92	8	NoID
mzspec:MSV000081464:H_Seedling_24h_Seedling_1_H03_H3_170814164128:scan:2937	0.92	8	NoID
mzspec:MSV000081464:H_Seedling_48h_Seedling_1_D05_D5:scan:3033	0.91	8	NoID
mzspec:MSV000081464:NS_Seedling_48h_Seedling_1_A05_A5:scan:2993	0.9	8	NoID
mzspec:MSV000081464:H_Seedling_24h_Seedling_1_A04_A4_170814173821:scan:2902	0.9	8	NoID
mzspec:MSV000081464:NS_Seedling_48h_Seedling_1_F04_F4:scan:3371	0.9	8	NoID
mzspec:MSV000085119:P5_H6_BH6_01_54595:scan:1130	0.9	7	NoID
mzspec:MSV000085119:P1_C2_BC2_01_54137:scan:1256	0.9	7	NoID
mzspec:MSV000087728:VGF150_B02_neg:scan:2274	0.89	8	NoID
mzspec:MSV000081464:NS_Seedling_24h_Seedling_1_C03_C3:scan:2927	0.89	7	NoID
mzspec:MSV000081464:H_Plant_1_Stem_Stem_1_C12_C12:scan:2923	0.88	8	NoID
mzspec:MSV000081464:H_Seedling_48h_Seedling_1_B05_B5:scan:2988	0.88	8	NoID
mzspec:MSV000081464:J_Seedling_4_3dpp_Seedling_1_E10_E10:scan:3008	0.88	8	NoID
mzspec:MSV000081464:NS_Seedling_3_3dpp_Seedling_1_D09_D9:scan:2928	0.88	8	NoID
mzspec:MSV000087728:VGF155_D05_neg:scan:2326	0.88	7	NoID
mzspec:MSV000081464:H_Seedling_4_1dpp_A07:scan:3019	0.88	7	NoID
mzspec:MSV000083825:Rox_diet_neg_D007d14:scan:2117	0.87	8	NoID
mzspec:MSV000081464:H_Plant_2_Stem_Stem_1_F12_F12:scan:3013	0.87	8	NoID
mzspec:MSV000081464:H_Seedling_24h_Seedling_1_H03_H3:scan:2983	0.87	7	NoID
mzspec:MSV000081464:J_Seedling_1_3dpp_Seedling_1_B10_B10:scan:2958	0.87	7	NoID
mzspec:MSV000081464:NS_Seedling_1_1dpp_Seedling_1_B06_B6:scan:2963	0.87	7	NoID
mzspec:MSV000081464:J_Seedling_4_1dpp_Seedling_1_E07_E7:scan:2918	0.87	7	NoID
mzspec:MSV000081464:H_Seedling_24h_Seedling_1_G03_G3:scan:2996	0.87	7	NoID
mzspec:MSV000081464:NS_Plant_3_leaves_Leaves_1_D11_D11:scan:3263	0.86	8	NoID
mzspec:MSV000087728:VGF152_B09_neg:scan:2333	0.86	7	NoID
mzspec:MSV000081464:J4_5_Mesocarp_2_Y_H11:scan:4085	0.86	7	NoID
mzspec:MSV000081464:J_Seedling_24h_Seedling_1_E04_E4:scan:2998	0.86	7	NoID
mzspec:MSV000081464:NS_Seedling_3_1dpp_Seedling_1_D06_D6:scan:2943	0.85	7	NoID
mzspec:MSV000081464:H_Plant_3_leaves_Leaves_1_H12_H12:scan:3182	0.85	7	NoID
mzspec:MSV000081464:NS_Seedling_24h_Seedling_1_D03_D3:scan:2907	0.85	7	NoID
mzspec:MSV000086666:01003-88-1:scan:2334	0.85	7	NoID
mzspec:MSV000085119:P1_C11_BC11_01_54146:scan:1292	0.85	7	NoID
mzspec:MSV000081464:J_Seedling_3_1dpp_Seedling_1_D07_D7:scan:2999	0.85	7	NoID
mzspec:MSV000081464:H_Seedling_48h_Seedling_1_E05_E5:scan:2917	0.85	7	NoID
mzspec:MSV000087728:VGF151_H01_neg:scan:2474	0.85	7	NoID
mzspec:MSV000085119:P1_G11_BG11_01_54198:scan:1311	0.85	6	NoID
mzspec:MSV000081464:H_Seedling_2_1dpp_Seedling_1_G06_G6:scan:2958	0.85	6	NoID
mzspec:MSV000085119:P4_A3_GA3_01_54391:scan:1145	0.85	6	NoID
mzspec:MSV000081464:H_Seedling_24h_Seedling_1_A04_A4:scan:2948	0.85	6	NoID
mzspec:MSV000081464:H_Seedling__24h_Seedling_1_F03_F3:scan:3073	0.84	7	NoID
mzspec:MSV000081464:H_Seedling_48h_Seedling_1_B05_B5_170814181617:scan:2942	0.84	7	NoID
mzspec:MSV000081464:H_Plant_2_leaves_Leaves_1_E12_E12:scan:3189	0.84	7	NoID
mzspec:MSV000081464:NS_Seedling_24h_Seedling_1_E03_E3:scan:2928	0.84	7	NoID
mzspec:MSV000081464:H_Seedling_1_3dpp_Seedling_1_F09_F9:scan:2878	0.84	7	NoID
mzspec:MSV000081464:J_Seedling_48h_Seedling_1_F05_F5:scan:2903	0.84	7	NoID
mzspec:MSV000087728:VGF155_H05_neg:scan:2289	0.84	7	NoID
mzspec:MSV000083300:BP000096845_n:scan:2108	0.84	7	NoID
mzspec:MSV000085119:P2_D2_GD2_01_54259:scan:1238	0.84	6	NoID
mzspec:MSV000085119:P3_G4_BE1_01_54685:scan:1142	0.84	6	NoID
mzspec:MSV000085071:P2_C12_BC12_01_53235:scan:1154	0.84	6	NoID
mzspec:MSV000083789:neg_Cd10MYY_3:scan:3180	0.84	6	NoID
mzspec:MSV000081464:J_Seedling_24h_Seedling_1_B04_B4:scan:3063	0.84	6	NoID
mzspec:MSV000087728:VGF146_G10_neg:scan:2311	0.84	6	NoID
mzspec:MSV000087728:VGF151_F08_neg:scan:2410	0.83	7	NoID
mzspec:MSV000087728:VGF150_E02_neg:scan:2330	0.83	7	NoID
mzspec:MSV000081464:NS_Plant_1_Roots_Roots_1_H10_H10:scan:2812	0.83	7	NoID
mzspec:MSV000087728:VGF150_E11_neg:scan:2298	0.83	7	NoID
mzspec:MSV000082331:A12_swab_blank_pencil_Peach1:scan:3162	0.83	7	NoID
mzspec:MSV000087728:VGF150_H10_neg:scan:2341	0.83	7	NoID
mzspec:MSV000081160:blank2_170621105442:scan:1768	0.83	7	NoID
mzspec:MSV000085119:P5_H10_BH10_01_54599:scan:1142	0.83	7	NoID
mzspec:MSV000081464:NS_Plant_2_Roots_Roots_1_C11_C11:scan:2912	0.83	7	NoID
mzspec:MSV000081464:NS_Seedling_1_1dpp_Seedling_1_B06_B6_170814183517:scan:2924	0.83	6	NoID
mzspec:MSV000085119:P1_C9_BC9_01_54144:scan:1306	0.83	6	NoID
mzspec:MSV000085119:P1_E5_BE5_01_54166:scan:1190	0.83	6	NoID
mzspec:MSV000081464:J4_5_Placenta_3_G_A3:scan:3427	0.83	6	NoID
mzspec:MSV000085119:P5_G2_BG2_01_54578:scan:1142	0.83	6	NoID
mzspec:MSV000085119:P4_A6_GA6_01_54394:scan:1142	0.83	6	NoID
mzspec:MSV000081464:J_Seedling_1_1dpp_Seedling_1_B07_B7:scan:2872	0.82	7	NoID
mzspec:MSV000085071:P2_E7_BE7_01_53256:scan:1154	0.82	7	NoID
