USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000221701	CCMSLIB00000221701	1.0	5	Massbank:PB000413 Tyrosine|2-amino-3-(4-hydroxyphenyl)propanoic acid	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000211967	CCMSLIB00000211967	1.0	5	ReSpect:PM018192 Tyrosine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003138689	CCMSLIB00003138689	0.97	4	Spectral Match to L-Tyrosine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006683818	CCMSLIB00006683818	0.97	4	TYROSINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006682591	CCMSLIB00006682591	0.96	4	TYROSINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000221703	CCMSLIB00000221703	0.96	5	Massbank:PB000414 Tyrosine|2-amino-3-(4-hydroxyphenyl)propanoic acid	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006117201	CCMSLIB00006117201	0.94	4	L-(-)-Tyrosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005726492	CCMSLIB00005726492	0.94	4	Massbank:UA005601 L-Tyrosine|(2S)-2-Azaniumyl-3-(4-hydroxyphenyl)propanoate	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006117203	CCMSLIB00006117203	0.93	4	L-(-)-Tyrosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006117196	CCMSLIB00006117196	0.93	4	L-(-)-Tyrosine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006117222	CCMSLIB00006117222	0.93	4	L-(-)-Tyrosine - 40.0 eV	M+H	1
