USI	Cosine	Matching Peaks	Status
mzspec:MSV000085693:50:scan:851	0.86	4	NoID
mzspec:MSV000085693:55:scan:812	0.85	4	NoID
mzspec:MSV000084314:MSV000085693:scan:210138	0.85	4	NoID
mzspec:MSV000083300:BP000098379_n:scan:2529	0.85	4	NoID
mzspec:MSV000085693:64:scan:841	0.84	4	NoID
mzspec:MSV000085693:38:scan:838	0.84	4	NoID
mzspec:MSV000085693:7:scan:842	0.83	4	NoID
mzspec:MSV000083300:BP000098355_n:scan:2544	0.82	4	NoID
mzspec:MSV000085693:70:scan:853	0.81	4	NoID
mzspec:MSV000085693:62:scan:840	0.81	4	NoID
mzspec:MSV000085693:65:scan:875	0.81	4	NoID
mzspec:MSV000085693:53:scan:861	0.8	4	NoID
mzspec:MSV000085693:11:scan:822	0.8	4	NoID
mzspec:MSV000082744:20160330_TP_CS00000001-1B_N:scan:400	0.8	4	NoID
mzspec:MSV000085693:35:scan:867	0.79	4	NoID
mzspec:MSV000085693:13:scan:842	0.79	4	NoID
mzspec:MSV000085693:29:scan:848	0.77	4	NoID
mzspec:MSV000088324:Neg_LC76:scan:2007	0.77	4	NoID
mzspec:MSV000088324:Neg_LC78:scan:1953	0.76	4	NoID
mzspec:MSV000088324:Neg_NC21:scan:2044	0.72	4	NoID
mzspec:MSV000085071:P1_G3_GG3_01_53169:scan:1356	0.71	4	NoID
mzspec:MSV000088324:Neg_NC41:scan:2028	0.71	4	NoID
mzspec:MSV000088324:Neg_LC75:scan:2046	0.71	4	NoID
mzspec:MSV000088324:Neg_LC80:scan:1953	0.71	4	NoID
mzspec:MSV000088324:Neg_LC84:scan:2000	0.71	4	NoID
mzspec:MSV000085693:68:scan:857	0.71	4	NoID
