file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000085071:P2_G9_BG9_01_53284	-0.01	mzspec:MSV000085071:P2_G9_BG9_01_53284:scan:1058	1	0.97	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_G9_BG9_01_53284.mzXML	MSV000085071/P2_G9_BG9_01_53284.mzXML	MSV000085071	Clavulina coralloides		1329069	automatic	Yes	No	No
mzspec:MSV000085071:QC_RA2_01_53210	-0.01	mzspec:MSV000085071:QC_RA2_01_53210:scan:1055	1	0.97	4	MSV000085071	NoID	MSV000085071/updates/2020-03-25_amcaraballor_bc3ca9b3/peak/QC_NEG_mzXML/QC_RA2_01_53210.mzXML	MSV000085071/QC_RA2_01_53210.mzXML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000085071:QC_RA2_01_53179	0.02	mzspec:MSV000085071:QC_RA2_01_53179:scan:1058	1	0.96	4	MSV000085071	NoID	MSV000085071/updates/2020-03-25_amcaraballor_bc3ca9b3/peak/QC_NEG_mzXML/QC_RA2_01_53179.mzXML	MSV000085071/QC_RA2_01_53179.mzXML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000085071:QC_RA2_01_53301	-0.01	mzspec:MSV000085071:QC_RA2_01_53301:scan:1055	1	0.95	4	MSV000085071	NoID	MSV000085071/updates/2020-03-25_amcaraballor_bc3ca9b3/peak/QC_NEG_mzXML/QC_RA2_01_53301.mzXML	MSV000085071/QC_RA2_01_53301.mzXML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000085071:QC_RA2_01_53275	-0.01	mzspec:MSV000085071:QC_RA2_01_53275:scan:1064	1	0.95	4	MSV000085071	NoID	MSV000085071/updates/2020-03-25_amcaraballor_bc3ca9b3/peak/QC_NEG_mzXML/QC_RA2_01_53275.mzXML	MSV000085071/QC_RA2_01_53275.mzXML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000085071:Blank_IS_RA1_01_53197	-0.01	mzspec:MSV000085071:Blank_IS_RA1_01_53197:scan:1058	1	0.95	4	MSV000085071	NoID	MSV000085071/ccms_peak/Blanks_NEG_mzXML/Blank_IS_RA1_01_53197.mzML	MSV000085071/Blank_IS_RA1_01_53197.mzML	MSV000085071	Fungi		blank	automatic	No	Yes	No
mzspec:MSV000085071:QC_RA2_01_53114	0.02	mzspec:MSV000085071:QC_RA2_01_53114:scan:1049	1	0.94	4	MSV000085071	NoID	MSV000085071/updates/2020-03-25_amcaraballor_bc3ca9b3/peak/QC_NEG_mzXML/QC_RA2_01_53114.mzXML	MSV000085071/QC_RA2_01_53114.mzXML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000085071:QC_RA2_01_53192	-0.01	mzspec:MSV000085071:QC_RA2_01_53192:scan:1065	1	0.94	4	MSV000085071	NoID	MSV000085071/updates/2020-03-25_amcaraballor_bc3ca9b3/peak/QC_NEG_mzXML/QC_RA2_01_53192.mzXML	MSV000085071/QC_RA2_01_53192.mzXML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000085071:P1_A6_GA6_01_53094	0.01	mzspec:MSV000085071:P1_A6_GA6_01_53094:scan:1052	1	0.94	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_A6_GA6_01_53094.mzXML	MSV000085071/P1_A6_GA6_01_53094.mzXML	MSV000085071	Agaricus subrutilescens		87253	automatic	Yes	No	No
mzspec:MSV000085071:P2_G6_BG6_01_53281	-0.01	mzspec:MSV000085071:P2_G6_BG6_01_53281:scan:1058	1	0.94	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_G6_BG6_01_53281.mzXML	MSV000085071/P2_G6_BG6_01_53281.mzXML	MSV000085071	Clavariadelphus truncatus		149342	automatic	Yes	No	No
mzspec:MSV000085071:QC_RA2_01_53288	-0.01	mzspec:MSV000085071:QC_RA2_01_53288:scan:1058	1	0.93	4	MSV000085071	NoID	MSV000085071/updates/2020-03-25_amcaraballor_bc3ca9b3/peak/QC_NEG_mzXML/QC_RA2_01_53288.mzXML	MSV000085071/QC_RA2_01_53288.mzXML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000085071:QC_RA2_01_52823	-0.01	mzspec:MSV000085071:QC_RA2_01_52823:scan:1054	1	0.93	4	MSV000085071	NoID	MSV000085071/ccms_peak/QC_NEG_mzXML/QC_RA2_01_52823.mzML	MSV000085071/QC_RA2_01_52823.mzML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000085071:P3_B4_BB4_01_52814	-0.01	mzspec:MSV000085071:P3_B4_BB4_01_52814:scan:1058	1	0.93	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P3_mzXML/P3_B4_BB4_01_52814.mzML	MSV000085071/P3_B4_BB4_01_52814.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:QC_RA2_01_52810	-0.01	mzspec:MSV000085071:QC_RA2_01_52810:scan:1052	1	0.93	4	MSV000085071	NoID	MSV000085071/ccms_peak/QC_NEG_mzXML/QC_RA2_01_52810.mzML	MSV000085071/QC_RA2_01_52810.mzML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000085071:P2_H1_BH1_01_53289	-0.01	mzspec:MSV000085071:P2_H1_BH1_01_53289:scan:1058	1	0.92	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_H1_BH1_01_53289.mzML	MSV000085071/P2_H1_BH1_01_53289.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:Blank_END_RA1_01_52825	-0.01	mzspec:MSV000085071:Blank_END_RA1_01_52825:scan:1052	1	0.92	4	MSV000085071	NoID	MSV000085071/ccms_peak/Blanks_NEG_mzXML/Blank_END_RA1_01_52825.mzML	MSV000085071/Blank_END_RA1_01_52825.mzML	MSV000085071	Fungi		blank	automatic	No	Yes	No
mzspec:MSV000085071:P3_B1_BB1_01_52811	-0.01	mzspec:MSV000085071:P3_B1_BB1_01_52811:scan:1052	1	0.92	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P3_mzXML/P3_B1_BB1_01_52811.mzXML	MSV000085071/P3_B1_BB1_01_52811.mzXML	MSV000085071	Dacrymyces chrysospermus		29886	automatic	Yes	No	No
mzspec:MSV000089768:B12AB	-0.0	mzspec:MSV000089768:B12AB:scan:3056	1	0.92	4	MSV000089768	NoID	MSV000089768/ccms_peak/B12AB.mzML	MSV000089768/B12AB.mzXML	MSV000089768	Euglena mutabilis		38275	automatic	No	No	No
mzspec:MSV000085071:QC_RA2_01_53127	0.02	mzspec:MSV000085071:QC_RA2_01_53127:scan:1050	1	0.92	4	MSV000085071	NoID	MSV000085071/updates/2020-03-25_amcaraballor_bc3ca9b3/peak/QC_NEG_mzXML/QC_RA2_01_53127.mzXML	MSV000085071/QC_RA2_01_53127.mzXML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000085071:QC_RA2_01_53236	-0.0	mzspec:MSV000085071:QC_RA2_01_53236:scan:1065	1	0.92	4	MSV000085071	NoID	MSV000085071/updates/2020-03-25_amcaraballor_bc3ca9b3/peak/QC_NEG_mzXML/QC_RA2_01_53236.mzXML	MSV000085071/QC_RA2_01_53236.mzXML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000085071:QC_RA2_01_52796	-0.01	mzspec:MSV000085071:QC_RA2_01_52796:scan:1052	1	0.91	4	MSV000085071	NoID	MSV000085071/ccms_peak/QC_NEG_mzXML/QC_RA2_01_52796.mzML	MSV000085071/QC_RA2_01_52796.mzML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000089767:B9AM	-0.0	mzspec:MSV000089767:B9AM:scan:2981	1	0.9	4	MSV000089767	NoID	MSV000089767/ccms_peak/B9AM.mzML	MSV000089767/B9AM.mzXML	MSV000089767	Trachelomonas sp.		2576610	automatic	No	No	No
mzspec:MSV000089767:B9AB	-0.0	mzspec:MSV000089767:B9AB:scan:3000	1	0.9	4	MSV000089767	NoID	MSV000089767/ccms_peak/B9AB.mzML	MSV000089767/B9AB.mzXML	MSV000089767	Trachelomonas sp.		2576610	automatic	No	No	No
mzspec:MSV000089768:B12AM	-0.0	mzspec:MSV000089768:B12AM:scan:2976	1	0.9	4	MSV000089768	NoID	MSV000089768/ccms_peak/B12AM.mzML	MSV000089768/B12AM.mzXML	MSV000089768	Euglena mutabilis		38275	automatic	No	No	No
mzspec:MSV000089765:B4	-0.0	mzspec:MSV000089765:B4:scan:3521	1	0.88	4	MSV000089765	NoID	MSV000089765/peak/B4.mzXML	MSV000089765/B4.mzXML	MSV000089765	Euglenaceae		1131320	automatic	Yes	No	No
mzspec:MSV000085071:QC_RA2_01_53087	0.01	mzspec:MSV000085071:QC_RA2_01_53087:scan:1042	1	0.88	4	MSV000085071	NoID	MSV000085071/updates/2020-03-25_amcaraballor_bc3ca9b3/peak/QC_NEG_mzXML/QC_RA2_01_53087.mzXML	MSV000085071/QC_RA2_01_53087.mzXML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000089762:B2	-0.0	mzspec:MSV000089762:B2:scan:3652	1	0.88	4	MSV000089762	NoID	MSV000089762/peak/B2.mzXML	MSV000089762/B2.mzXML	MSV000089762	Euglena sanguinea		130315	automatic	Yes	No	No
mzspec:MSV000089766:B8AM	-0.0	mzspec:MSV000089766:B8AM:scan:3547	1	0.87	4	MSV000089766	NoID	MSV000089766/ccms_peak/B8AM.mzML	MSV000089766/B8AM.mzXML	MSV000089766	Cryptoglena skujai		161229	automatic	No	No	No
mzspec:MSV000083835:blank_180807130600	-0.0	mzspec:MSV000083835:blank_180807130600:scan:4482	1	0.87	4	MSV000083835	NoID	MSV000083835/peak/MeOH_Neg_mzML/blank_180807130600.mzML	MSV000083835/blank_180807130600.mzML	MSV000083835	Streptomyces		blank	automatic	No	Yes	No
mzspec:MSV000083835:38_neg_PBS	-0.0	mzspec:MSV000083835:38_neg_PBS:scan:3640	1	0.86	4	MSV000083835	NoID	MSV000083835/peak/PBS_mzML/38_neg_PBS.mzML	MSV000083835/38_neg_PBS.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000089762:M2	-0.0	mzspec:MSV000089762:M2:scan:3855	1	0.86	4	MSV000089762	NoID	MSV000089762/peak/M2.mzXML	MSV000089762/M2.mzXML	MSV000089762	Euglena sanguinea		130315	automatic	Yes	No	No
mzspec:MSV000089765:M4	-0.0	mzspec:MSV000089765:M4:scan:3800	1	0.85	4	MSV000089765	NoID	MSV000089765/peak/M4.mzXML	MSV000089765/M4.mzXML	MSV000089765	Euglenaceae		1131320	automatic	Yes	No	No
mzspec:MSV000089764:B3	-0.0	mzspec:MSV000089764:B3:scan:3722	1	0.83	4	MSV000089764	NoID	MSV000089764/peak/B3.mzXML	MSV000089764/B3.mzXML	MSV000089764	Euglena viridis		3040	automatic	Yes	No	No
mzspec:MSV000089764:M3	-0.0	mzspec:MSV000089764:M3:scan:3825	1	0.83	4	MSV000089764	NoID	MSV000089764/peak/M3.mzXML	MSV000089764/M3.mzXML	MSV000089764	Euglena viridis		3040	automatic	Yes	No	No
mzspec:MSV000089763:B1	-0.0	mzspec:MSV000089763:B1:scan:3909	1	0.82	4	MSV000089763	NoID	MSV000089763/peak/B1.mzXML	MSV000089763/B1.mzXML	MSV000089763	Eutreptiella gymnastica		73025	automatic	Yes	No	No
mzspec:MSV000085071:Blank_IS_RA1_01_53195	-0.01	mzspec:MSV000085071:Blank_IS_RA1_01_53195:scan:1080	1	0.8	4	MSV000085071	NoID	MSV000085071/ccms_peak/Blanks_NEG_mzXML/Blank_IS_RA1_01_53195.mzML	MSV000085071/Blank_IS_RA1_01_53195.mzML	MSV000085071	Fungi		blank	automatic	No	Yes	No
mzspec:MSV000085071:QC_RA2_01_53196	-0.01	mzspec:MSV000085071:QC_RA2_01_53196:scan:1047	1	0.79	4	MSV000085071	NoID	MSV000085071/updates/2020-03-25_amcaraballor_bc3ca9b3/peak/QC_NEG_mzXML/QC_RA2_01_53196.mzXML	MSV000085071/QC_RA2_01_53196.mzXML	MSV000085071	Fungi		qc	automatic	No	No	Yes
mzspec:MSV000085159:T-029-5_neg	-0.0	mzspec:MSV000085159:T-029-5_neg:scan:4294967295	1	0.78	4	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/T-029-5_neg.mzML	MSV000085159/T-029-5_neg.mzML	MSV000085159	Salinospora	Salinispora	168694	automatic	No	No	No
mzspec:MSV000085071:Blank_IS_RA1_01_52797	-0.01	mzspec:MSV000085071:Blank_IS_RA1_01_52797:scan:1070	1	0.76	4	MSV000085071	NoID	MSV000085071/ccms_peak/Blanks_NEG_mzXML/Blank_IS_RA1_01_52797.mzML	MSV000085071/Blank_IS_RA1_01_52797.mzML	MSV000085071	Fungi		blank	automatic	No	Yes	No
mzspec:MSV000089763:M1	-0.0	mzspec:MSV000089763:M1:scan:4243	1	0.71	4	MSV000089763	NoID	MSV000089763/peak/M1.mzXML	MSV000089763/M1.mzXML	MSV000089763	Eutreptiella gymnastica		73025	automatic	Yes	No	No
