USI	Cosine	Matching Peaks	Status
mzspec:MSV000081364:L_C18_PS_16_MS2_DF_1_01:scan:237	0.9	5	NoID
mzspec:MSV000088420:2021_0115_4x_60min:scan:4294967295	0.89	6	NoID
mzspec:MSV000088420:2020_1212_4x_15uL:scan:4294967295	0.87	6	NoID
mzspec:MSV000088420:2021_0115_1x_90min:scan:4294967295	0.87	5	NoID
mzspec:MSV000083758:16NAVY06_17_plasma_GD7_01_39131:scan:150	0.87	4	NoID
mzspec:MSV000088420:2020_1208_2x_30uL:scan:4294967295	0.86	6	NoID
mzspec:MSV000088420:2020_1212_4x_05uL:scan:4294967295	0.86	6	NoID
mzspec:MSV000088420:2021_0115_1x_60min:scan:4294967295	0.86	5	NoID
mzspec:MSV000088420:2020_1208_2x_15uL:scan:4294967295	0.85	5	NoID
mzspec:MSV000088420:2021_0115_4x_120min:scan:4294967295	0.84	5	NoID
mzspec:MSV000088420:2020_1212_4x_50uL:scan:4294967295	0.84	5	NoID
mzspec:MSV000085870:CS61791_pos_IDA:scan:1507	0.84	5	NoID
mzspec:MSV000088420:2021_0115_4x_90min:scan:4294967295	0.84	5	NoID
mzspec:MSV000088420:2020_1212_4x_25uL:scan:4294967295	0.84	5	NoID
mzspec:MSV000088420:2020_1217_4x_01:scan:4294967295	0.84	5	NoID
mzspec:MSV000088420:2020_1212_4x_40uL:scan:4294967295	0.84	5	NoID
mzspec:MSV000084314:MSV000084556:scan:8687	0.84	4	NoID
mzspec:MSV000088420:2020_1208_2x_40uL:scan:4294967295	0.83	5	NoID
mzspec:MSV000087364:SD200_N:scan:396	0.83	5	NoID
mzspec:MSV000088420:2020_1208_1x_40uL:scan:4294967295	0.83	5	NoID
mzspec:MSV000087364:SD231_N:scan:404	0.83	5	NoID
mzspec:MSV000088420:2020_1208_2x_10uL:scan:4294967295	0.83	5	NoID
mzspec:MSV000088420:2020_1212_4x_30uL:scan:4294967295	0.83	5	NoID
mzspec:MSV000088420:2021_0115_4x_180min:scan:4294967295	0.83	5	NoID
mzspec:MSV000088420:2020_1208_2x_05uL:scan:4294967295	0.83	5	NoID
mzspec:MSV000084314:MSV000082630:scan:76650	0.83	4	NoID
mzspec:MSV000083758:16NAVY06_13_plasma_GD3_01_39127:scan:150	0.83	4	NoID
mzspec:MSV000085870:PH697287_pos_IDA:scan:1576	0.83	4	NoID
mzspec:MSV000088420:2020_1208_1x_15uL:scan:4294967295	0.82	5	NoID
mzspec:MSV000088420:2021_0115_4x_360min:scan:4294967295	0.82	5	NoID
mzspec:MSV000088420:2020_1208_1x_30uL:scan:4294967295	0.82	5	NoID
mzspec:MSV000088420:2020_1217_4x_06:scan:4294967295	0.82	5	NoID
mzspec:MSV000088420:2020_1208_1x_25uL:scan:4294967295	0.82	5	NoID
mzspec:MSV000088420:2020_1217_4x_05:scan:4294967295	0.82	5	NoID
mzspec:MSV000084314:MSV000085120:scan:184045	0.82	5	NoID
mzspec:MSV000088420:2020_1208_2x_50uL:scan:4294967295	0.82	5	NoID
mzspec:MSV000088420:2020_1208_2x_20uL:scan:4294967295	0.82	5	NoID
mzspec:MSV000082630:16NAVY06_12_plasma:scan:214	0.82	4	NoID
mzspec:MSV000088420:2020_1208_1x_50uL:scan:4294967295	0.82	4	NoID
mzspec:MSV000083446:PD27.8_RG4_01_20485:scan:389	0.81	6	NoID
mzspec:MSV000083004:PD8_8_BH6_01_16780:scan:357	0.81	5	NoID
mzspec:MSV000082630:16NAVY06_13_plasma:scan:209	0.81	4	NoID
mzspec:MSV000088420:2020_1212_4x_20uL:scan:4294967295	0.81	4	NoID
mzspec:MSV000081463:J4_5_Placenta_3_G_A3:scan:1626	0.81	4	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1pos_LC_POOL_PlasmaSRM1950:scan:4334	0.81	4	NoID
mzspec:MSV000084314:MSV000087646:scan:32920	0.81	4	NoID
mzspec:MSV000084314:MSV000087018:scan:65881	0.81	4	NoID
mzspec:MSV000088420:2020_1208_2x_25uL:scan:4294967295	0.81	4	NoID
mzspec:MSV000081463:J4_5_Endocarp_2_Y_H12:scan:1884	0.81	4	NoID
mzspec:MSV000081364:L_C18_Polar_16_MS2_DF_1_02:scan:385	0.81	4	NoID
mzspec:MSV000084092:L_C18_Polar_16_MS2_DF_1_02:scan:385	0.81	4	NoID
mzspec:MSV000082630:16NAVY06_17_plasma:scan:214	0.81	4	NoID
mzspec:MSV000089210:GNPS-SUSPECTLIST:scan:82606	0.81	4	NoID
mzspec:MSV000085120:BAX650_2x_BD1_01_24047:scan:956	0.8	5	NoID
mzspec:MSV000083446:PD21.8_RG9_01_20492:scan:369	0.8	5	NoID
mzspec:MSV000088420:2020_1208_1x_20uL:scan:4294967295	0.8	4	NoID
mzspec:MSV000084556:PD013_T3:scan:217	0.8	4	NoID
mzspec:MSV000088420:2020_1212_4x_10uL:scan:4294967295	0.8	4	NoID
mzspec:MSV000088420:2020_1208_1x_10uL:scan:4294967295	0.8	4	NoID
mzspec:MSV000087905:Sp44-2L:scan:790	0.8	4	NoID
mzspec:MSV000087905:deltaEDDS-22L:scan:784	0.8	4	NoID
mzspec:MSV000081492:72846:scan:1691	0.79	5	NoID
mzspec:MSV000081364:L_C18_Polar_16_MS2_DF_1_03:scan:380	0.79	4	NoID
mzspec:MSV000088420:2020_1208_1x_05uL:scan:4294967295	0.79	4	NoID
mzspec:MSV000084092:L_C18_Polar_16_MS2_DF_1_03:scan:380	0.79	4	NoID
mzspec:MSV000084314:MSV000081463:scan:13004	0.79	4	NoID
mzspec:MSV000081463:J4_1_Mesocarp_3_G_A6:scan:1703	0.79	4	NoID
mzspec:MSV000084314:MSV000088546:scan:67839	0.79	4	NoID
mzspec:MSV000081463:J4_5_Mesocarp_2_Y_H11:scan:1719	0.79	4	NoID
mzspec:MSV000084556:PD013_T1:scan:227	0.79	4	NoID
mzspec:MSV000081463:NS2_2_Placenta_2_Y_H8:scan:1668	0.79	4	NoID
mzspec:MSV000088546:5004562181:scan:209	0.79	4	NoID
mzspec:MSV000087364:MSU001_N8:scan:409	0.79	4	NoID
