file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000088745:145_9_mediacntrl_swa_9_P1-B-3_01_12180	-0.0	mzspec:MSV000088745:145_9_mediacntrl_swa_9_P1-B-3_01_12180:scan:7305	1	0.96	6	MSV000088745	NoID	MSV000088745/ccms_peak/Blanks/145_9_mediacntrl_swa_9_P1-B-3_01_12180.mzML	MSV000088745/145_9_mediacntrl_swa_9_P1-B-3_01_12180.mzML	MSV000088745	Bacteria		blank	automatic	No	Yes	No
mzspec:MSV000086335:35BDpos	0.0	mzspec:MSV000086335:35BDpos:scan:924	1	0.88	6	MSV000086335	NoID	MSV000086335/raw/Endophytic fungi CarGL/GNPS endophytic fungi CarGL/BD - MSConvert/35BDpos.mzML	MSV000086335/35BDpos.mzML	MSV000086335	Fungi		4751	automatic	No	No	No
mzspec:MSV000083134:blank_0	-0.0	mzspec:MSV000083134:blank_0:scan:5057	1	0.84	5	MSV000083134	NoID	MSV000083134/ccms_peak/raw/blank_0.mzML	MSV000083134/blank_0.mzML	MSV000083134	Escherichia coli		blank	automatic	No	Yes	No
mzspec:MSV000080559:L_4	0.0	mzspec:MSV000080559:L_4:scan:2826	1	0.84	5	MSV000080559	NoID	MSV000080559/ccms_peak/mzxml/L_4.mzXML	MSV000080559/L_4.mzXML	MSV000080559	Amycolatopsis		1813	automatic	No	No	No
mzspec:MSV000080559:J_2	-0.0	mzspec:MSV000080559:J_2:scan:2770	1	0.84	5	MSV000080559	NoID	MSV000080559/ccms_peak/mzxml/J_2.mzXML	MSV000080559/J_2.mzXML	MSV000080559	Amycolatopsis		1813	automatic	No	No	No
mzspec:MSV000080559:I_4	-0.0	mzspec:MSV000080559:I_4:scan:2771	1	0.84	5	MSV000080559	NoID	MSV000080559/ccms_peak/mzxml/I_4.mzXML	MSV000080559/I_4.mzXML	MSV000080559	Amycolatopsis		1813	automatic	No	No	No
mzspec:MSV000080559:O_3	-0.0	mzspec:MSV000080559:O_3:scan:2838	1	0.84	5	MSV000080559	NoID	MSV000080559/ccms_peak/mzxml/O_3.mzXML	MSV000080559/O_3.mzXML	MSV000080559	Amycolatopsis		1813	automatic	No	No	No
mzspec:MSV000080559:M_1	-0.0	mzspec:MSV000080559:M_1:scan:2772	1	0.84	5	MSV000080559	NoID	MSV000080559/ccms_peak/mzxml/M_1.mzXML	MSV000080559/M_1.mzXML	MSV000080559	Amycolatopsis		1813	automatic	No	No	No
mzspec:MSV000080559:K_1	-0.0	mzspec:MSV000080559:K_1:scan:2819	1	0.84	5	MSV000080559	NoID	MSV000080559/ccms_peak/mzxml/K_1.mzXML	MSV000080559/K_1.mzXML	MSV000080559	Amycolatopsis		1813	automatic	No	No	No
mzspec:MSV000080559:L_1	-0.0	mzspec:MSV000080559:L_1:scan:2874	1	0.84	5	MSV000080559	NoID	MSV000080559/ccms_peak/mzxml/L_1.mzXML	MSV000080559/L_1.mzXML	MSV000080559	Amycolatopsis		1813	automatic	No	No	No
