file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000085071:P2_A2_BA2_01_53199	-0.01	mzspec:MSV000085071:P2_A2_BA2_01_53199:scan:256	1	0.99	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_A2_BA2_01_53199.mzXML	MSV000085071/P2_A2_BA2_01_53199.mzXML	MSV000085071	Lactarius scrobiculatus		93011	automatic	Yes	No	No
mzspec:MSV000085071:P1_B7_GB7_01_53108	0.01	mzspec:MSV000085071:P1_B7_GB7_01_53108:scan:243	1	0.93	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_B7_GB7_01_53108.mzXML	MSV000085071/P1_B7_GB7_01_53108.mzXML	MSV000085071	Amanita smithiana		1004520	automatic	Yes	No	No
mzspec:MSV000085071:P1_D7_GD7_01_53134	0.02	mzspec:MSV000085071:P1_D7_GD7_01_53134:scan:269	1	0.92	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_D7_GD7_01_53134.mzXML	MSV000085071/P1_D7_GD7_01_53134.mzXML	MSV000085071	Clitocybe nuda		492052	automatic	Yes	No	No
mzspec:MSV000085071:P2_B9_BB9_01_53219	-0.01	mzspec:MSV000085071:P2_B9_BB9_01_53219:scan:119	1	0.9	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_B9_BB9_01_53219.mzML	MSV000085071/P2_B9_BB9_01_53219.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P2_A9_BA9_01_53206	-0.01	mzspec:MSV000085071:P2_A9_BA9_01_53206:scan:161	1	0.9	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_A9_BA9_01_53206.mzML	MSV000085071/P2_A9_BA9_01_53206.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000083835:39	-0.0	mzspec:MSV000083835:39:scan:2331	1	0.89	4	MSV000083835	NoID	MSV000083835/peak/MeOH_Neg_mzML/39.mzML	MSV000083835/39.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000085071:P2_E7_BE7_01_53256	-0.0	mzspec:MSV000085071:P2_E7_BE7_01_53256:scan:173	1	0.88	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_E7_BE7_01_53256.mzXML	MSV000085071/P2_E7_BE7_01_53256.mzXML	MSV000085071	Suillus umbonatus		48591	automatic	Yes	No	No
mzspec:MSV000085071:P1_B10_GB10_01_53111	0.01	mzspec:MSV000085071:P1_B10_GB10_01_53111:scan:150	1	0.88	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_B10_GB10_01_53111.mzXML	MSV000085071/P1_B10_GB10_01_53111.mzXML	MSV000085071	Aphroditeola olida		1359135	automatic	Yes	No	No
mzspec:MSV000085071:P2_A3_BA3_01_53200	-0.01	mzspec:MSV000085071:P2_A3_BA3_01_53200:scan:159	1	0.86	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_A3_BA3_01_53200.mzXML	MSV000085071/P2_A3_BA3_01_53200.mzXML	MSV000085071	Tricholoma mutabile		176011	automatic	Yes	No	No
mzspec:MSV000085071:P1_F4_GF4_01_53157	0.01	mzspec:MSV000085071:P1_F4_GF4_01_53157:scan:155	1	0.85	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_F4_GF4_01_53157.mzXML	MSV000085071/P1_F4_GF4_01_53157.mzXML	MSV000085071	Cortinarius cinnamomeus		47346	automatic	Yes	No	No
mzspec:MSV000085071:P1_D10_GD10_01_53137	0.01	mzspec:MSV000085071:P1_D10_GD10_01_53137:scan:156	1	0.84	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_D10_GD10_01_53137.mzXML	MSV000085071/P1_D10_GD10_01_53137.mzXML	MSV000085071	Clitocybe odora		181985	automatic	Yes	No	No
mzspec:MSV000085071:P2_H6_BH6_01_53294	-0.01	mzspec:MSV000085071:P2_H6_BH6_01_53294:scan:144	1	0.84	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_H6_BH6_01_53294.mzXML	MSV000085071/P2_H6_BH6_01_53294.mzXML	MSV000085071	Ramaria araiospora var. araiospora		112429	automatic	Yes	No	No
mzspec:MSV000085071:P2_D9_BD9_01_53245	-0.0	mzspec:MSV000085071:P2_D9_BD9_01_53245:scan:114	1	0.82	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_D9_BD9_01_53245.mzXML	MSV000085071/P2_D9_BD9_01_53245.mzXML	MSV000085071	Gymnopilus sapineus		86086	automatic	Yes	No	No
mzspec:MSV000085071:P2_F6_BF6_01_53268	-0.01	mzspec:MSV000085071:P2_F6_BF6_01_53268:scan:149	1	0.82	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_F6_BF6_01_53268.mzXML	MSV000085071/P2_F6_BF6_01_53268.mzXML	MSV000085071	Suillus brevipes		48565	automatic	Yes	No	No
mzspec:MSV000085071:P2_F7_BF7_01_53269	-0.0	mzspec:MSV000085071:P2_F7_BF7_01_53269:scan:210	1	0.82	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_F7_BF7_01_53269.mzXML	MSV000085071/P2_F7_BF7_01_53269.mzXML	MSV000085071	Bjerkandera adusta		5331	automatic	Yes	No	No
