file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000083835:42	-0.0	mzspec:MSV000083835:42:scan:2578	1	0.89	7	MSV000083835	NoID	MSV000083835/peak/MeOH_Neg_mzML/42.mzML	MSV000083835/42.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:44	-0.0	mzspec:MSV000083835:44:scan:2546	1	0.88	7	MSV000083835	NoID	MSV000083835/ccms_peak/MeOH_Neg_RAW/44.mzML	MSV000083835/44.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:26	-0.0	mzspec:MSV000083835:26:scan:2753	1	0.83	7	MSV000083835	NoID	MSV000083835/peak/MeOH_Neg_mzML/26.mzML	MSV000083835/26.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:6_1_clavu_M_SAMPLE_OE_5-Media_7_A6_Neg	-0.0	mzspec:MSV000084595:6_1_clavu_M_SAMPLE_OE_5-Media_7_A6_Neg:scan:2120	1	0.82	7	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/6_1_clavu_M_SAMPLE_OE_5-Media_7_A6_Neg.mzML	MSV000084595/6_1_clavu_M_SAMPLE_OE_5-Media_7_A6_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:38_neg_PBS	-0.0	mzspec:MSV000083835:38_neg_PBS:scan:2575	1	0.81	7	MSV000083835	NoID	MSV000083835/peak/PBS_mzML/38_neg_PBS.mzML	MSV000083835/38_neg_PBS.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:10_1_clavu_M_SAMPLE_OE_5-Media_7_A10_Neg	-0.0	mzspec:MSV000084595:10_1_clavu_M_SAMPLE_OE_5-Media_7_A10_Neg:scan:2166	1	0.81	7	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/10_1_clavu_M_SAMPLE_OE_5-Media_7_A10_Neg.mzML	MSV000084595/10_1_clavu_M_SAMPLE_OE_5-Media_7_A10_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000085619:10_1_clavu_M_SAMPLE_OE_5-Media_7_A10_Neg	-0.0	mzspec:MSV000085619:10_1_clavu_M_SAMPLE_OE_5-Media_7_A10_Neg:scan:2166	1	0.81	7	MSV000085619	NoID	MSV000085619/ccms_peak/Raw/10_1_clavu_M_SAMPLE_OE_5-Media_7_A10_Neg.mzML	MSV000085619/10_1_clavu_M_SAMPLE_OE_5-Media_7_A10_Neg.mzML	MSV000085619	Streptomyces clavuligerus ATCC 27064	Streptomyces clavuligerus	1901	automatic	No	No	No
mzspec:MSV000084884:w20_Labn	-0.0	mzspec:MSV000084884:w20_Labn:scan:1461	1	0.79	6	MSV000084884	NoID	MSV000084884/ccms_peak/w20_Labn.mzML	MSV000084884/w20_Labn.mzML	MSV000084884	Bacteria		2	automatic	No	No	No
mzspec:MSV000084595:5_1_clavu_M_SAMPLE_OE_5-Media_7_A5_Neg	-0.0	mzspec:MSV000084595:5_1_clavu_M_SAMPLE_OE_5-Media_7_A5_Neg:scan:2088	1	0.79	6	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/5_1_clavu_M_SAMPLE_OE_5-Media_7_A5_Neg.mzML	MSV000084595/5_1_clavu_M_SAMPLE_OE_5-Media_7_A5_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084884:w50_Labn	-0.0	mzspec:MSV000084884:w50_Labn:scan:1274	1	0.79	6	MSV000084884	NoID	MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w50_Labn.mzML	MSV000084884/w50_Labn.mzML	MSV000084884	Bacteria		2	automatic	No	No	No
