USI	Cosine	Matching Peaks	Status
mzspec:MSV000084314:MSV000080555:scan:12480	0.92	7	NoID
mzspec:MSV000084314:MSV000080500:scan:1756	0.9	7	NoID
mzspec:MSV000080555:C8_RC8_01_8271:scan:556	0.88	8	NoID
mzspec:MSV000085119:P3_A5_BA5_01_54332:scan:1140	0.86	8	NoID
mzspec:MSV000085119:P1_F8_BF8_01_54182:scan:1150	0.85	8	NoID
mzspec:MSV000085119:P2_B3_GB3_01_54234:scan:1258	0.85	8	NoID
mzspec:MSV000085119:P1_H8_BH8_01_54208:scan:1281	0.85	7	NoID
mzspec:MSV000085119:P3_B2_BB2_01_54337:scan:1149	0.84	7	NoID
mzspec:MSV000080555:A12_RA12_01_8361:scan:606	0.84	5	NoID
mzspec:MSV000085119:P1_A11_BA11_01_54120:scan:1271	0.83	8	NoID
mzspec:MSV000085119:P1_E6_BE6_01_54167:scan:1192	0.83	7	NoID
mzspec:MSV000085119:P3_A6_BA6_01_54333:scan:1151	0.83	7	NoID
mzspec:MSV000085119:P4_F8_GF8_01_54462:scan:1134	0.82	7	NoID
mzspec:MSV000085119:P2_D11_GD11_01_54268:scan:1146	0.82	7	NoID
mzspec:MSV000085119:P4_A9_BE2_01_54686:scan:1152	0.82	7	NoID
mzspec:MSV000080500:E12_GE12_01_3051:scan:491	0.82	6	NoID
mzspec:MSV000085119:P4_H3_GH3_01_54483:scan:1132	0.81	7	NoID
mzspec:MSV000085119:P3_G2_BG2_01_54377:scan:1134	0.81	7	NoID
mzspec:MSV000085119:P4_A7_GA7_01_54395:scan:1131	0.8	7	NoID
mzspec:MSV000085119:P4_H8_GH8_01_54488:scan:1143	0.8	6	NoID
mzspec:MSV000090016:015_Mbovis_BCG_stat_phase__MBL:scan:4294967295	0.8	5	NoID
mzspec:MSV000085119:P3_A4_BA4_01_54331:scan:1150	0.79	7	NoID
mzspec:MSV000087127:20170728_KBL_PZ-KM_Root_SMs__QE139-UV_C18_102_NEG-MSMS_38_OtherRoot-Oth-Oth_B_MeOH__102040eV_80to1200_S1_Run85:scan:2168	0.79	7	NoID
