file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G75782_5x_BC2_01_19276	-0.0	mzspec:MSV000084900:G75782_5x_BC2_01_19276:scan:173	1	0.87	4	MSV000084900	NoID	MSV000084900	G75782_5x_BC2_01_19276.mzXML	horse, fatty light meat
mzspec:MSV000084900:CW_59.S_G1.T8_BD4_01_13125	-0.0	mzspec:MSV000084900:CW_59.S_G1.T8_BD4_01_13125:scan:183	1	0.87	4	MSV000084900	NoID	MSV000084900	CW_59.S_G1.T8_BD4_01_13125.mzXML	apple_cider
mzspec:MSV000084900:G87352_1x_rerun_BE7_01_26148	-0.0	mzspec:MSV000084900:G87352_1x_rerun_BE7_01_26148:scan:180	1	0.87	4	MSV000084900	NoID	MSV000084900	G87352_1x_rerun_BE7_01_26148.mzXML	black ant
mzspec:MSV000084900:CW_63.S_G2.T9_BD8_01_13129	-0.0	mzspec:MSV000084900:CW_63.S_G2.T9_BD8_01_13129:scan:176	1	0.87	4	MSV000084900	NoID	MSV000084900	CW_63.S_G2.T9_BD8_01_13129.mzXML	apple_cider
mzspec:MSV000084900:G79573_5x_RF2_01_18231	-0.0	mzspec:MSV000084900:G79573_5x_RF2_01_18231:scan:182	1	0.87	4	MSV000084900	NoID	MSV000084900	G79573_5x_RF2_01_18231.mzXML	complex
mzspec:MSV000084900:CW_68.S_G1.T10_BD10_01_13131	-0.0	mzspec:MSV000084900:CW_68.S_G1.T10_BD10_01_13131:scan:178	1	0.86	4	MSV000084900	NoID	MSV000084900	CW_68.S_G1.T10_BD10_01_13131.mzXML	apple_cider
mzspec:MSV000084900:G79574_5x_RE2_01_18354	-0.0	mzspec:MSV000084900:G79574_5x_RE2_01_18354:scan:177	1	0.86	4	MSV000084900	NoID	MSV000084900	G79574_5x_RE2_01_18354.mzXML	complex
mzspec:MSV000084900:G79350_5x_BA7_01_19241	-0.0	mzspec:MSV000084900:G79350_5x_BA7_01_19241:scan:177	1	0.86	4	MSV000084900	NoID	MSV000084900	G79350_5x_BA7_01_19241.mzXML	horse
mzspec:MSV000084900:G72499_5x_10ul_rerun_RH5_01_19639	-0.0	mzspec:MSV000084900:G72499_5x_10ul_rerun_RH5_01_19639:scan:194	1	0.86	4	MSV000084900	NoID	MSV000084900	G72499_5x_10ul_rerun_RH5_01_19639.mzXML	caper
mzspec:MSV000084900:G79344_5x_rerun_BE6_01_19316	-0.0	mzspec:MSV000084900:G79344_5x_rerun_BE6_01_19316:scan:180	1	0.86	4	MSV000084900	NoID	MSV000084900	G79344_5x_rerun_BE6_01_19316.mzXML	complex
mzspec:MSV000084900:G79342_5x_rerun_BA6_01_19415	-0.0	mzspec:MSV000084900:G79342_5x_rerun_BA6_01_19415:scan:184	1	0.86	4	MSV000084900	NoID	MSV000084900	G79342_5x_rerun_BA6_01_19415.mzXML	complex
mzspec:MSV000084900:G79570_1x_BA3_01_18048	-0.0	mzspec:MSV000084900:G79570_1x_BA3_01_18048:scan:188	1	0.86	4	MSV000084900	NoID	MSV000084900	G79570_1x_BA3_01_18048.mzXML	beef, midsection dark meat
mzspec:MSV000084900:G86889_1x_RG2_01_26323	0.0	mzspec:MSV000084900:G86889_1x_RG2_01_26323:scan:181	1	0.85	4	MSV000084900	NoID	MSV000084900	G86889_1x_RG2_01_26323.mzXML	broccoli
mzspec:MSV000084900:75092_1x_BH10_01_17514	-0.0	mzspec:MSV000084900:75092_1x_BH10_01_17514:scan:177	1	0.85	4	MSV000084900	NoID	MSV000084900	75092_1x_BH10_01_17514.mzXML	cauliflower
mzspec:MSV000084900:G87519_1x_RG8_01_26461	-0.0	mzspec:MSV000084900:G87519_1x_RG8_01_26461:scan:184	1	0.85	4	MSV000084900	NoID	MSV000084900	G87519_1x_RG8_01_26461.mzXML	grain/grass
mzspec:MSV000084900:G79593_1x_BA8_01_17949	-0.0	mzspec:MSV000084900:G79593_1x_BA8_01_17949:scan:163	1	0.84	4	MSV000084900	NoID	MSV000084900	G79593_1x_BA8_01_17949.mzXML	mackerel, intestines
mzspec:MSV000084900:G75229_1x_10ul_RA7_01_19775	-0.0	mzspec:MSV000084900:G75229_1x_10ul_RA7_01_19775:scan:167	1	0.84	4	MSV000084900	NoID	MSV000084900	G75229_1x_10ul_RA7_01_19775.mzXML	plant
mzspec:MSV000084900:G72713_10x_BF9_01_17857	-0.0	mzspec:MSV000084900:G72713_10x_BF9_01_17857:scan:190	1	0.84	4	MSV000084900	NoID	MSV000084900	G72713_10x_BF9_01_17857.mzXML	brie cheese
mzspec:MSV000084900:G87520_1x_rerun_RD8_01_26490	-0.0	mzspec:MSV000084900:G87520_1x_rerun_RD8_01_26490:scan:179	1	0.83	4	MSV000084900	NoID	MSV000084900	G87520_1x_rerun_RD8_01_26490.mzXML	grain/grass
mzspec:MSV000084900:G96377_5x_RG6_01_32716	-0.0	mzspec:MSV000084900:G96377_5x_RG6_01_32716:scan:174	1	0.83	4	MSV000084900	NoID	MSV000084900	G96377_5x_RG6_01_32716.mzXML	beef
mzspec:MSV000084900:G72520_10x_BG12_01_17904	-0.0	mzspec:MSV000084900:G72520_10x_BG12_01_17904:scan:182	1	0.83	4	MSV000084900	NoID	MSV000084900	G72520_10x_BG12_01_17904.mzXML	complex
mzspec:MSV000084900:G79250_BH12_01_18767	-0.0	mzspec:MSV000084900:G79250_BH12_01_18767:scan:170	1	0.83	4	MSV000084900	NoID	MSV000084900	G79250_BH12_01_18767.mzXML	steak
mzspec:MSV000084900:G79669_1x_BF8_01_19544	-0.0	mzspec:MSV000084900:G79669_1x_BF8_01_19544:scan:164	1	0.82	4	MSV000084900	NoID	MSV000084900	G79669_1x_BF8_01_19544.mzXML	soybean
mzspec:MSV000084900:16NAVY05_v1_lun_3_GF3_01_39621	-0.0	mzspec:MSV000084900:16NAVY05_v1_lun_3_GF3_01_39621:scan:237	1	0.82	4	MSV000084900	NoID	MSV000084900	16NAVY05_v1_lun_3_GF3_01_39621.mzXML	complex
mzspec:MSV000084900:G79668_5x_RE8_01_19527	-0.0	mzspec:MSV000084900:G79668_5x_RE8_01_19527:scan:180	1	0.79	4	MSV000084900	NoID	MSV000084900	G79668_5x_RE8_01_19527.mzXML	soybean
