USI	Cosine	Matching Peaks	Status
mzspec:MSV000086293:neg n2 exo ms2 inc2:scan:462	0.97	5	NoID
mzspec:MSV000086293:neg n2 exo ms2 prm:scan:441	0.95	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_E3:scan:120	0.94	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_H11:scan:134	0.94	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_D4:scan:116	0.94	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_A6:scan:127	0.93	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_H1:scan:113	0.93	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_B9:scan:125	0.93	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_G8:scan:102	0.93	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_C11:scan:134	0.93	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_C6:scan:112	0.93	5	NoID
mzspec:MSV000086293:neg n2 exo ms2 top5:scan:131	0.93	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_D9:scan:125	0.93	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_E8:scan:132	0.92	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_A1:scan:123	0.92	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_H12:scan:122	0.92	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_B4:scan:125	0.92	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_B3:scan:102	0.92	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_C1:scan:118	0.91	5	NoID
mzspec:MSV000084495:GNPS00006_D6_n:scan:23	0.91	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_C7:scan:131	0.91	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_D10:scan:126	0.91	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_G9:scan:129	0.91	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_C6:scan:134	0.91	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_D3:scan:148	0.91	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_C2:scan:124	0.91	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_H6:scan:111	0.91	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_F4:scan:128	0.91	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_E2:scan:133	0.9	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_H2:scan:126	0.9	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_D8:scan:103	0.9	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_G3:scan:120	0.89	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_A11:scan:128	0.89	5	NoID
mzspec:MSV000084186:Cohort2_Sample022:scan:1619	0.89	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_C12:scan:122	0.89	5	NoID
mzspec:MSV000083825:Rox_diet_neg_D013d-14:scan:115	0.89	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_D9:scan:139	0.89	5	NoID
mzspec:MSV000083825:Rox_diet_neg_D004d+14:scan:117	0.88	5	NoID
mzspec:MSV000084314:MSV000083825:scan:1712	0.88	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_E2:scan:134	0.88	5	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_D5:scan:107	0.88	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_A9:scan:129	0.88	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_B8:scan:85	0.88	5	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0neg_LC_POOL_Meconium:scan:842	0.88	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_C10:scan:139	0.87	5	NoID
mzspec:MSV000086988:NIST_NEG_Samp_11-03:scan:100	0.86	5	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_A5:scan:147	0.86	5	NoID
mzspec:MSV000084495:GNPS00006_D8_n:scan:26	0.86	4	NoID
mzspec:MSV000086988:NIST_NEG_Samp_11-02:scan:104	0.85	5	NoID
mzspec:MSV000089210:BEN:scan:23820	0.85	5	NoID
mzspec:MSV000084495:GNPS00006_D7_n:scan:19	0.84	5	NoID
mzspec:MSV000086988:NIST_NEG_Samp_11-01:scan:105	0.84	5	NoID
mzspec:MSV000084314:MSV000087646:scan:7777	0.84	4	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_F5:scan:117	0.83	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_C11:scan:138	0.83	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_G3:scan:122	0.82	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_A5:scan:134	0.82	4	NoID
mzspec:MSV000081810:20151016_pHILIC___NEG_MSMS_KZ_RootCass_9_MeOH_2ul____Run81:scan:2834	0.82	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_B8:scan:138	0.82	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_H6:scan:144	0.81	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_H11:scan:133	0.81	4	NoID
mzspec:MSV000086988:NIST_NEG_Samp_10-01:scan:100	0.8	4	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_E7:scan:93	0.8	4	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_E12:scan:114	0.8	4	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0neg_LC_POOL_Saliva:scan:854	0.8	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_A10:scan:139	0.8	4	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1neg_LC_POOL_PlasmaSRM1950:scan:794	0.8	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Pulled_Sample_QC_180315004227:scan:106	0.8	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_E12:scan:135	0.8	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Pulled_Sample_QC_180314221250:scan:113	0.79	4	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_A10:scan:128	0.79	4	NoID
mzspec:MSV000086988:NIST_NEG_Samp_12-01:scan:101	0.79	4	NoID
mzspec:MSV000086988:NIST_NEG_Samp_05-01:scan:102	0.79	4	NoID
mzspec:MSV000086988:NIST_NEG_Samp_16-01:scan:102	0.79	4	NoID
mzspec:MSV000083825:Rox_diet_neg_D006d-14:scan:129	0.78	4	NoID
mzspec:MSV000086988:NIST_NEG_Samp_04-02:scan:105	0.78	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_H7:scan:131	0.78	4	NoID
mzspec:MSV000084495:GNPS00006_D5_n:scan:27	0.77	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_D3:scan:131	0.77	4	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_F10:scan:136	0.77	4	NoID
mzspec:MSV000086988:NIST_NEG_Samp_10-03:scan:107	0.77	4	NoID
mzspec:MSV000086988:NIST_NEG_Samp_16-03:scan:106	0.76	4	NoID
mzspec:MSV000084314:MSV000086988:scan:1581	0.76	4	NoID
mzspec:MSV000086988:NIST_NEG_Samp_08-01:scan:101	0.76	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_E1:scan:127	0.76	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_C4:scan:128	0.75	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_F5:scan:127	0.75	4	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_G12:scan:130	0.75	4	NoID
mzspec:MSV000086988:NIST_NEG_Samp_18-03:scan:103	0.75	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Pulled_Sample_QC_180314194315:scan:118	0.75	4	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2neg_LC_POOL_VaginalFluid:scan:763	0.75	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Pulled_Sample_QC_180314144729:scan:101	0.74	4	NoID
mzspec:MSV000086988:NIST_NEG_Samp_17-02:scan:105	0.74	4	NoID
mzspec:MSV000086988:NIST_NEG_Samp_10-02:scan:109	0.74	4	NoID
mzspec:MSV000082617:GIMap_P2_LI_Aq-Org_Mixed_H10:scan:142	0.74	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_B12:scan:141	0.73	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_G8:scan:152	0.73	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_E11:scan:138	0.72	4	NoID
mzspec:MSV000086988:NIST_NEG_Samp_18-01:scan:108	0.72	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_B10:scan:130	0.72	4	NoID
mzspec:MSV000085467:180821_PMA_JM_032_neg:scan:96	0.72	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_F4:scan:124	0.72	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab8_A5M_Neg_MS2_rep2:scan:331	0.72	4	NoID
mzspec:MSV000085467:180821_PMA_JM_027_neg:scan:98	0.71	5	NoID
mzspec:MSV000086988:NIST_NEG_Samp_02-03:scan:104	0.71	4	NoID
mzspec:MSV000082617:GIMap_P1_LI_Aq-Org_Mixed_B6:scan:86	0.71	4	NoID
