file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000085071:P3_A5_BA5_01_52802	-0.0	mzspec:MSV000085071:P3_A5_BA5_01_52802:scan:1113	1	1.0	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P3_mzXML/P3_A5_BA5_01_52802.mzXML	MSV000085071/P3_A5_BA5_01_52802.mzXML	MSV000085071	Cantharellus subalbidus		75104	automatic	Yes	No	No
mzspec:MSV000085071:P2_F7_BF7_01_53269	-0.01	mzspec:MSV000085071:P2_F7_BF7_01_53269:scan:1121	1	1.0	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_F7_BF7_01_53269.mzXML	MSV000085071/P2_F7_BF7_01_53269.mzXML	MSV000085071	Bjerkandera adusta		5331	automatic	Yes	No	No
mzspec:MSV000085071:P1_G11_GG11_01_53177	0.02	mzspec:MSV000085071:P1_G11_GG11_01_53177:scan:1096	1	1.0	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_G11_GG11_01_53177.mzXML	MSV000085071/P1_G11_GG11_01_53177.mzXML	MSV000085071	Boletus fibrillosus		495280	automatic	Yes	No	No
mzspec:MSV000085071:P2_F1_BF1_01_53263	-0.01	mzspec:MSV000085071:P2_F1_BF1_01_53263:scan:1119	1	1.0	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_F1_BF1_01_53263.mzXML	MSV000085071/P2_F1_BF1_01_53263.mzXML	MSV000085071	Schizophyllum commune		5334	automatic	Yes	No	No
mzspec:MSV000085071:P1_D7_GD7_01_53134	0.02	mzspec:MSV000085071:P1_D7_GD7_01_53134:scan:1107	1	1.0	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_D7_GD7_01_53134.mzXML	MSV000085071/P1_D7_GD7_01_53134.mzXML	MSV000085071	Clitocybe nuda		492052	automatic	Yes	No	No
mzspec:MSV000085071:P3_A9_BA9_01_52806	-0.0	mzspec:MSV000085071:P3_A9_BA9_01_52806:scan:1119	1	1.0	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P3_mzXML/P3_A9_BA9_01_52806.mzXML	MSV000085071/P3_A9_BA9_01_52806.mzXML	MSV000085071	Cantharellus cascadensis		168159	automatic	Yes	No	No
mzspec:MSV000085071:P3_A4_BA4_01_52801	-0.0	mzspec:MSV000085071:P3_A4_BA4_01_52801:scan:1089	1	1.0	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P3_mzXML/P3_A4_BA4_01_52801.mzXML	MSV000085071/P3_A4_BA4_01_52801.mzXML	MSV000085071	Tricholoma murrillianum		1806792	automatic	Yes	No	No
mzspec:MSV000085071:P1_B3_GB3_01_53104	0.02	mzspec:MSV000085071:P1_B3_GB3_01_53104:scan:1113	1	1.0	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_B3_GB3_01_53104.mzXML	MSV000085071/P1_B3_GB3_01_53104.mzXML	MSV000085071	Amanita pachycolea		80576	automatic	Yes	No	No
mzspec:MSV000085071:P1_H6_GH6_01_53185	0.02	mzspec:MSV000085071:P1_H6_GH6_01_53185:scan:1127	1	1.0	6	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P1_mzXML/P1_H6_GH6_01_53185.mzML	MSV000085071/P1_H6_GH6_01_53185.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P3_A7_BA7_01_52804	-0.0	mzspec:MSV000085071:P3_A7_BA7_01_52804:scan:1122	1	1.0	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P3_mzXML/P3_A7_BA7_01_52804.mzXML	MSV000085071/P3_A7_BA7_01_52804.mzXML	MSV000085071	Polyozellus atrolazulins	Polyozellus atrolazulinus	2065174	manual	Yes	No	No
mzspec:MSV000085071:P2_B4_BB4_01_53214	-0.01	mzspec:MSV000085071:P2_B4_BB4_01_53214:scan:1107	1	1.0	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_B4_BB4_01_53214.mzXML	MSV000085071/P2_B4_BB4_01_53214.mzXML	MSV000085071	Russula xerampelina		118041	automatic	Yes	No	No
mzspec:MSV000085071:P1_A9_GA9_01_53097	0.01	mzspec:MSV000085071:P1_A9_GA9_01_53097:scan:1110	1	1.0	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_A9_GA9_01_53097.mzXML	MSV000085071/P1_A9_GA9_01_53097.mzXML	MSV000085071	Amanita gemmata		67710	automatic	Yes	No	No
mzspec:MSV000085071:P1_F6_GF6_01_53159	0.02	mzspec:MSV000085071:P1_F6_GF6_01_53159:scan:1114	1	1.0	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_F6_GF6_01_53159.mzXML	MSV000085071/P1_F6_GF6_01_53159.mzXML	MSV000085071	Cortinarius cacaocolor		560629	automatic	Yes	No	No
mzspec:MSV000085071:P1_H1_GH1_01_53180	0.02	mzspec:MSV000085071:P1_H1_GH1_01_53180:scan:1114	1	1.0	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_H1_GH1_01_53180.mzXML	MSV000085071/P1_H1_GH1_01_53180.mzXML	MSV000085071	Lactarius aestivus		1582793	automatic	Yes	No	No
