file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000085071:P2_C2_BC2_01_53225	-0.0	mzspec:MSV000085071:P2_C2_BC2_01_53225:scan:68	1	1.0	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_C2_BC2_01_53225.mzXML	MSV000085071/P2_C2_BC2_01_53225.mzXML	MSV000085071	Leucopaxillus albissimus		71893	automatic	Yes	No	No
mzspec:MSV000083835:29	0.0	mzspec:MSV000083835:29:scan:212	1	0.96	5	MSV000083835	NoID	MSV000083835/peak/MeOH_Neg_mzML/29.mzML	MSV000083835/29.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:45_MB-1_M_SAMPLE_WT_D9_Neg	-0.0	mzspec:MSV000084595:45_MB-1_M_SAMPLE_WT_D9_Neg:scan:248	1	0.94	5	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/45_MB-1_M_SAMPLE_WT_D9_Neg.mzML	MSV000084595/45_MB-1_M_SAMPLE_WT_D9_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000088332:190225_AR_BS_18_Neg	-0.0	mzspec:MSV000088332:190225_AR_BS_18_Neg:scan:162	1	0.93	6	MSV000088332	NoID	MSV000088332/peak/Converted/Converted neg/190225_AR_BS_18_Neg.mzXML	MSV000088332/190225_AR_BS_18_Neg.mzXML	MSV000088332	Calonarius xanthophyllus		222058	automatic	No	No	No
mzspec:MSV000088332:190225_AR_BS_13_Neg	-0.0	mzspec:MSV000088332:190225_AR_BS_13_Neg:scan:142	1	0.93	6	MSV000088332	NoID	MSV000088332/peak/Converted/Converted neg/190225_AR_BS_13_Neg.mzXML	MSV000088332/190225_AR_BS_13_Neg.mzXML	MSV000088332	Cortinarius tophaceus		169515	automatic	No	No	No
mzspec:MSV000085071:P2_D6_BD6_01_53242	-0.0	mzspec:MSV000085071:P2_D6_BD6_01_53242:scan:57	1	0.93	5	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_D6_BD6_01_53242.mzXML	MSV000085071/P2_D6_BD6_01_53242.mzXML	MSV000085071	Gomphus clavatus		80588	automatic	Yes	No	No
mzspec:MSV000085071:P2_G11_BG11_01_53286	-0.0	mzspec:MSV000085071:P2_G11_BG11_01_53286:scan:62	1	0.93	5	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_G11_BG11_01_53286.mzXML	MSV000085071/P2_G11_BG11_01_53286.mzXML	MSV000085071	Ramaria flavobrunnescens var. aromatica		112420	automatic	Yes	No	No
mzspec:MSV000088332:190225_AR_BS_15_Neg	-0.0	mzspec:MSV000088332:190225_AR_BS_15_Neg:scan:278	1	0.93	5	MSV000088332	NoID	MSV000088332/peak/Converted/Converted neg/190225_AR_BS_15_Neg.mzXML	MSV000088332/190225_AR_BS_15_Neg.mzXML	MSV000088332	Cortinarius traganus		70561	automatic	No	No	No
mzspec:MSV000085071:P2_H10_BH10_01_53298	-0.0	mzspec:MSV000085071:P2_H10_BH10_01_53298:scan:62	1	0.93	5	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_H10_BH10_01_53298.mzXML	MSV000085071/P2_H10_BH10_01_53298.mzXML	MSV000085071	Ramaria sandaracina var. sandaracina		512076	automatic	Yes	No	No
mzspec:MSV000085071:P2_A2_BA2_01_53199	-0.01	mzspec:MSV000085071:P2_A2_BA2_01_53199:scan:62	1	0.93	5	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_A2_BA2_01_53199.mzXML	MSV000085071/P2_A2_BA2_01_53199.mzXML	MSV000085071	Lactarius scrobiculatus		93011	automatic	Yes	No	No
mzspec:MSV000085071:P3_A1_BA1_01_52798	-0.0	mzspec:MSV000085071:P3_A1_BA1_01_52798:scan:56	1	0.93	5	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P3_mzXML/P3_A1_BA1_01_52798.mzXML	MSV000085071/P3_A1_BA1_01_52798.mzXML	MSV000085071	Ramaria rubripermanens		113069	automatic	Yes	No	No
