USI	Cosine	Matching Peaks	Status
mzspec:MSV000083664:S72_BG7_01_42121:scan:1282	0.79	6	NoID
mzspec:MSV000081463:H_fungal_mycelia_1_month:scan:2927	0.77	8	NoID
mzspec:MSV000083306:QEC18_To-3_NIST-1_20181227074824:scan:1993	0.77	8	NoID
mzspec:MSV000081463:H2_3_Surface_2_Y_A6:scan:2438	0.77	8	NoID
mzspec:MSV000081463:J_1_top_soil_2_Y_C5_170812145509:scan:2882	0.77	8	NoID
mzspec:MSV000084900:18NAVY30_v2_brk_1_GH5_01_39552:scan:1430	0.77	6	NoID
mzspec:MSV000083760:18NAVY30_v2_brk_1_GH5_01_39552:scan:1430	0.77	6	NoID
mzspec:MSV000081463:J_1_3soil_2_Y_C6:scan:3299	0.76	8	NoID
mzspec:MSV000084900:G72466_10x_BA8_01_17873:scan:1360	0.76	8	NoID
mzspec:MSV000085071:P1_H10_GH10_01_52930:scan:1028	0.76	8	NoID
mzspec:MSV000081463:NS2_1_Surface_2_Y_A7:scan:2478	0.76	8	NoID
mzspec:MSV000083010:G72466_10x_BA8_01_17873:scan:1360	0.76	8	NoID
mzspec:MSV000082074:G72466_10x_BA8_01_17873:scan:1360	0.76	8	NoID
mzspec:MSV000083756:Tomato-3ACN-3IPA-2H2O_RC11_212:scan:1838	0.76	8	NoID
mzspec:MSV000083756:Fecal-1-MeOH_RA1_34:scan:1887	0.76	8	NoID
mzspec:MSV000083835:50:scan:3333	0.76	8	NoID
mzspec:MSV000087021:G1_HG_M_GF6_01_56693:scan:1246	0.76	7	NoID
mzspec:MSV000082667:nCF1_102717_GB9_01_25783:scan:3005	0.76	6	NoID
mzspec:MSV000081347:G72737_25x_GB5_01_13005:scan:1366	0.76	6	NoID
mzspec:MSV000083010:G86773_1x_BB8_01_23141:scan:1393	0.76	5	NoID
mzspec:MSV000084900:G95858_1x_RF4_01_32147:scan:1411	0.76	5	NoID
mzspec:MSV000083014:G95858_1x_RF4_01_32147:scan:1411	0.76	5	NoID
mzspec:MSV000082391:G95858_1x_RF4_01_32147:scan:1411	0.76	5	NoID
mzspec:MSV000083664:S130_RD10_01_42193:scan:1274	0.76	5	NoID
mzspec:MSV000081683:G78863_rerun_5ul_RE2_01_17686:scan:1417	0.76	5	NoID
mzspec:MSV000084900:G86773_1x_BB8_01_23141:scan:1393	0.76	5	NoID
mzspec:MSV000082074:G86773_1x_BB8_01_23141:scan:1393	0.76	5	NoID
mzspec:MSV000083756:Fecal-2-MeOH_RB1_38:scan:1885	0.75	8	NoID
mzspec:MSV000081463:NS_Corn_leaves_plant_2_2_Y_D2:scan:3208	0.75	8	NoID
mzspec:MSV000083756:Fecal-1-9MeOH-1H2O_RA2_67:scan:1889	0.75	8	NoID
mzspec:MSV000081463:J1_1_Surface_2_Y_A12:scan:2533	0.75	8	NoID
mzspec:MSV000083306:QEC18RT_F1-1_F2-1_NIST-1_To-2_20181229033303:scan:1497	0.75	8	NoID
