file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000085071:P2_A3_BA3_01_53200	-0.01	mzspec:MSV000085071:P2_A3_BA3_01_53200:scan:610	1	0.97	7	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_A3_BA3_01_53200.mzML	MSV000085071/P2_A3_BA3_01_53200.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P1_G10_GF10_01_53176	0.02	mzspec:MSV000085071:P1_G10_GF10_01_53176:scan:609	1	0.96	7	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P1_mzXML/P1_G10_GF10_01_53176.mzML	MSV000085071/P1_G10_GF10_01_53176.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P1_B10_GB10_01_53111	0.02	mzspec:MSV000085071:P1_B10_GB10_01_53111:scan:605	1	0.96	6	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P1_mzXML/P1_B10_GB10_01_53111.mzML	MSV000085071/P1_B10_GB10_01_53111.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P2_B9_BB9_01_53219	-0.0	mzspec:MSV000085071:P2_B9_BB9_01_53219:scan:608	1	0.95	7	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_B9_BB9_01_53219.mzML	MSV000085071/P2_B9_BB9_01_53219.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P2_E12_BE12_01_53261	-0.0	mzspec:MSV000085071:P2_E12_BE12_01_53261:scan:611	1	0.95	7	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_E12_BE12_01_53261.mzML	MSV000085071/P2_E12_BE12_01_53261.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P2_D10_BD10_01_53246	-0.0	mzspec:MSV000085071:P2_D10_BD10_01_53246:scan:610	1	0.94	6	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_D10_BD10_01_53246.mzML	MSV000085071/P2_D10_BD10_01_53246.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P1_F11_GF11_01_53164	0.02	mzspec:MSV000085071:P1_F11_GF11_01_53164:scan:610	1	0.93	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_F11_GF11_01_53164.mzXML	MSV000085071/P1_F11_GF11_01_53164.mzXML	MSV000085071	Cortinarius causticus	Thaxterogaster causticus	560632	automatic	Yes	No	No
mzspec:MSV000085071:P1_F7_GF7_01_53160	0.02	mzspec:MSV000085071:P1_F7_GF7_01_53160:scan:612	1	0.93	6	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P1_mzXML/P1_F7_GF7_01_53160.mzML	MSV000085071/P1_F7_GF7_01_53160.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P1_B6_GB6_01_53107	0.02	mzspec:MSV000085071:P1_B6_GB6_01_53107:scan:610	1	0.93	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_B6_GB6_01_53107.mzXML	MSV000085071/P1_B6_GB6_01_53107.mzXML	MSV000085071	Amanita silvicola		80577	automatic	Yes	No	No
mzspec:MSV000085071:P2_F8_BF8_01_53270	-0.0	mzspec:MSV000085071:P2_F8_BF8_01_53270:scan:615	1	0.92	6	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_F8_BF8_01_53270.mzML	MSV000085071/P2_F8_BF8_01_53270.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
