USI	Cosine	Matching Peaks	Status
mzspec:MSV000084314:MSV000080555:scan:12480	0.87	6	NoID
mzspec:MSV000085119:P3_A6_BA6_01_54333:scan:1151	0.86	8	NoID
mzspec:MSV000085119:P3_A5_BA5_01_54332:scan:1140	0.85	8	NoID
mzspec:MSV000085119:P2_B3_GB3_01_54234:scan:1258	0.85	8	NoID
mzspec:MSV000080555:C8_RC8_01_8271:scan:553	0.85	6	NoID
mzspec:MSV000084314:MSV000080500:scan:1756	0.85	6	NoID
mzspec:MSV000080555:A12_RA12_01_8361:scan:606	0.85	6	NoID
mzspec:MSV000085119:P1_F8_BF8_01_54182:scan:1150	0.84	8	NoID
mzspec:MSV000085119:P3_G2_BG2_01_54377:scan:1134	0.84	8	NoID
mzspec:MSV000085119:P1_H8_BH8_01_54208:scan:1281	0.84	7	NoID
mzspec:MSV000085119:P3_B2_BB2_01_54337:scan:1154	0.83	7	NoID
mzspec:MSV000085119:P2_D11_GD11_01_54268:scan:1146	0.83	7	NoID
mzspec:MSV000085119:P1_A11_BA11_01_54120:scan:1271	0.82	8	NoID
mzspec:MSV000085119:P1_E6_BE6_01_54167:scan:1192	0.82	7	NoID
mzspec:MSV000085119:P4_A9_BE2_01_54686:scan:1152	0.81	7	NoID
mzspec:MSV000085119:P4_F8_GF8_01_54462:scan:1134	0.81	7	NoID
mzspec:MSV000085119:P4_H8_GH8_01_54488:scan:1137	0.81	7	NoID
mzspec:MSV000085119:P3_A4_BA4_01_54331:scan:1150	0.8	7	NoID
mzspec:MSV000085119:P4_H3_GH3_01_54483:scan:1132	0.8	7	NoID
mzspec:MSV000085119:P2_E3_BC9_01_54653:scan:1151	0.79	8	NoID
mzspec:MSV000085119:P5_D5_BD5_01_54542:scan:1127	0.79	7	NoID
mzspec:MSV000085119:P4_A7_GA7_01_54395:scan:1131	0.78	7	NoID
mzspec:MSV000085119:P5_B3_BB3_01_54514:scan:1115	0.78	7	NoID
mzspec:MSV000085119:P2_G3_GG3_01_54299:scan:1144	0.78	7	NoID
