USI	Cosine	Matching Peaks	Status
mzspec:MSV000084595:38_OS8_M_SAMPLE_Env_D2_Neg:scan:2107	0.98	6	NoID
mzspec:MSV000081464:H_Fungal_filltrate_24h:scan:2258	0.97	6	NoID
mzspec:MSV000081464:PD_Media_Fungal:scan:2243	0.97	6	NoID
mzspec:MSV000084595:49_MB-5_M_SAMPLE_WT_E1_Neg:scan:2638	0.97	6	NoID
mzspec:MSV000084595:23_2_scab_M_SAMPLE_KO_MYM_14_B11_Neg:scan:1988	0.97	6	NoID
mzspec:MSV000081464:J_Fungal_mycelia_1week:scan:2263	0.97	6	NoID
mzspec:MSV000084595:28_2_scab_M_SAMPLE_WT_OBA_14_C4_Neg:scan:1992	0.97	6	NoID
mzspec:MSV000085858:28_2_scab_M_SAMPLE_WT_OBA_14_C4_Neg:scan:1992	0.97	6	NoID
mzspec:MSV000084314:MSV000085858:scan:1315	0.97	6	NoID
mzspec:MSV000082619:GIMap_P3_Aq-Org_Mixed_E4:scan:985	0.97	6	NoID
mzspec:MSV000081464:NS2_2_Locular_Tissue_2_Y_H6:scan:2661	0.96	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1neg_LC_POOL_VeganStoolWet:scan:3760	0.96	6	NoID
mzspec:MSV000084595:41_0_prat_M_Control_SY+R5A_D5_Neg:scan:2169	0.96	6	NoID
mzspec:MSV000084595:39_OS9_M_SAMPLE_Env_D3_Neg:scan:1996	0.96	6	NoID
mzspec:MSV000085467:180821_PMA_JM_110_neg:scan:394	0.96	6	NoID
mzspec:MSV000085467:180821_PMA_JM_108_neg:scan:392	0.96	6	NoID
mzspec:MSV000084314:MSV000085467:scan:24418	0.96	5	NoID
mzspec:MSV000084314:MSV000084595:scan:7075	0.96	5	NoID
mzspec:MSV000085870:PH697211_neg_IDA:scan:719	0.96	4	NoID
mzspec:MSV000084884:w20_zobn:scan:1632	0.95	6	NoID
mzspec:MSV000082613:GIMap_P1_SI_Aq-Org_Mixed_H7:scan:513	0.95	6	NoID
mzspec:MSV000082613:GIMap_P2_SI_Aq-Org_Mixed_D1:scan:545	0.95	6	NoID
mzspec:MSV000083835:40:scan:2473	0.95	6	NoID
mzspec:MSV000083835:39:scan:2473	0.95	6	NoID
mzspec:MSV000084595:13_0_M_Control_MYM_B1_Neg:scan:1998	0.95	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0neg_LC_POOL_Saliva:scan:3853	0.95	6	NoID
mzspec:MSV000081464:H_fungal_filtrate_1month:scan:2202	0.95	5	NoID
mzspec:MSV000084595:34_OS4_M_SAMPLE_Env_C10_Neg:scan:2076	0.95	5	NoID
mzspec:MSV000084314:MSV000081464:scan:4219	0.95	5	NoID
mzspec:MSV000084595:40_OS10_M_SAMPLE_Env_D4_Neg:scan:2057	0.95	5	NoID
mzspec:MSV000085467:180821_PMA_JM_109_neg:scan:395	0.95	5	NoID
mzspec:MSV000084595:47_MB-3_M_SAMPLE_WT_D11_Neg:scan:2439	0.95	5	NoID
mzspec:MSV000084595:44_0_M_Control_D8_Neg:scan:2678	0.95	5	NoID
mzspec:MSV000083835:41:scan:2404	0.94	6	NoID
mzspec:MSV000082613:GIMap_P2_SI_Aq-Org_Mixed_A7:scan:450	0.94	6	NoID
mzspec:MSV000082613:GIMap_P3_SI_Aq-Org_Mixed_C4:scan:565	0.94	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1neg_LC_POOL_BreastMilk:scan:3552	0.94	6	NoID
mzspec:MSV000087885:PooledSample_exo_neg_II_MSMS:scan:2599	0.94	6	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0neg_LC_POOL_Meconium:scan:4126	0.94	6	NoID
mzspec:MSV000081464:J_Fungal_filtrate_24h_170814171922:scan:2062	0.94	5	NoID
mzspec:MSV000081464:J_fungal_mycelia_1month:scan:2259	0.94	5	NoID
mzspec:MSV000081464:H_Fungal_filtrate_1w:scan:2153	0.94	5	NoID
mzspec:MSV000081464:H_Fungal_filltrate_24h_170814185415:scan:2193	0.94	5	NoID
mzspec:MSV000081464:O_1x_PD_media_fungal:scan:2258	0.94	5	NoID
mzspec:MSV000081464:J_fungal_filtrate_1week:scan:2115	0.94	5	NoID
mzspec:MSV000084314:MSV000081879:scan:1510	0.94	5	NoID
mzspec:MSV000081464:J_Fungal_filtrate:scan:2203	0.94	5	NoID
mzspec:MSV000081464:H_fungal_mycelia_1w:scan:2138	0.94	5	NoID
mzspec:MSV000081464:QC_Plant_startup:scan:2273	0.94	5	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2neg_LC_POOL_Meconium:scan:3928	0.94	5	NoID
mzspec:MSV000081464:H_fungal_mycelia_1_month:scan:2223	0.94	5	NoID
mzspec:MSV000084595:35_OS5_M_SAMPLE_Env_C11_Neg:scan:2115	0.94	5	NoID
mzspec:MSV000084595:46_MB-2_M_SAMPLE_WT_D10_Neg:scan:2289	0.94	5	NoID
mzspec:MSV000085467:180821_PMA_JM_QC2_neg_20180822145221:scan:390	0.94	5	NoID
mzspec:MSV000084595:45_MB-1_M_SAMPLE_WT_D9_Neg:scan:2414	0.94	5	NoID
mzspec:MSV000082613:GIMap_P1_SI_Aq-Org_Mixed_G7:scan:598	0.93	6	NoID
mzspec:MSV000087885:PooledSample_exo_neg_I_MSMS:scan:2458	0.93	6	NoID
mzspec:MSV000081464:QC_Plant_2_170816020807:scan:2073	0.93	6	NoID
mzspec:MSV000082619:GIMap_P3_Aq-Org_Mixed_E8:scan:1043	0.93	6	NoID
