USI	Cosine	Matching Peaks	Status
mzspec:MSV000087728:VGF143_C06_neg:scan:2661	1.0	4	NoID
mzspec:MSV000087728:VGF140_H06_neg:scan:2729	1.0	4	NoID
mzspec:MSV000087728:VGF139_E08_neg:scan:2662	1.0	4	NoID
mzspec:MSV000087728:VGF157_C02_neg:scan:2780	1.0	4	NoID
mzspec:MSV000087728:VGF145_B05_neg:scan:2657	1.0	4	NoID
mzspec:MSV000086303:200302_LQ_466583Z01_neg:scan:2602	1.0	4	NoID
mzspec:MSV000087728:VGF139_B10_neg:scan:2675	1.0	4	NoID
mzspec:MSV000087728:VGF157_G12_neg:scan:2765	1.0	4	NoID
mzspec:MSV000083789:neg_Cd10MYY_25:scan:3580	1.0	4	NoID
mzspec:MSV000087728:VGF138_H03_neg:scan:2666	1.0	4	NoID
mzspec:MSV000087728:VGF143_B03_neg:scan:2654	1.0	4	NoID
mzspec:MSV000087728:VGF138_H11_neg:scan:2693	1.0	4	NoID
mzspec:MSV000087728:VGF138_E06_neg:scan:2645	1.0	4	NoID
mzspec:MSV000087728:VGF146_F02_neg:scan:2666	1.0	4	NoID
mzspec:MSV000087728:VGF157_A07_neg:scan:2792	1.0	4	NoID
mzspec:MSV000087728:VGF138_D06_neg:scan:2659	1.0	4	NoID
mzspec:MSV000087728:VGF140_G05_neg:scan:2667	1.0	4	NoID
mzspec:MSV000087728:VGF138_G09_neg:scan:2559	1.0	4	NoID
mzspec:MSV000087728:VGF138_D08_neg:scan:2683	1.0	4	NoID
mzspec:MSV000087728:VGF147_B03_neg:scan:2286	1.0	4	NoID
mzspec:MSV000087728:VGF139_H08_neg:scan:2696	1.0	4	NoID
mzspec:MSV000087728:VGF157_H03_neg:scan:2796	1.0	4	NoID
mzspec:MSV000087728:VGF144_E04_neg:scan:2645	1.0	4	NoID
mzspec:MSV000087728:VGF141_H10_neg:scan:2668	1.0	4	NoID
mzspec:MSV000087728:VGF144_H03_neg:scan:2637	1.0	4	NoID
mzspec:MSV000087728:VGF139_G01_neg:scan:2753	1.0	4	NoID
mzspec:MSV000087728:VGF138_F09_neg:scan:2685	1.0	4	NoID
mzspec:MSV000085921:200302_LQ_466583Z01_neg:scan:2602	1.0	4	NoID
mzspec:MSV000087728:VGF157_F02_neg:scan:2784	1.0	4	NoID
mzspec:MSV000087728:VGF138_G07_neg:scan:2638	1.0	4	NoID
mzspec:MSV000087728:VGF158_D12_neg:scan:2721	1.0	4	NoID
mzspec:MSV000087728:VGF157_A03_neg:scan:2823	1.0	4	NoID
mzspec:MSV000087728:VGF139_G08_neg:scan:2691	1.0	4	NoID
mzspec:MSV000087728:VGF157_E08_neg:scan:2801	1.0	4	NoID
mzspec:MSV000087728:VGF138_C09_neg:scan:2688	1.0	4	NoID
mzspec:MSV000087728:VGF139_A12_neg:scan:2693	1.0	4	NoID
mzspec:MSV000087728:VGF157_B03_neg:scan:2804	1.0	4	NoID
mzspec:MSV000087728:VGF139_B06_neg:scan:2674	1.0	4	NoID
mzspec:MSV000087728:VGF147_F08_neg:scan:2363	1.0	4	NoID
mzspec:MSV000083789:neg_Cd10MYY_29:scan:3685	1.0	4	NoID
mzspec:MSV000087728:VGF157_E07_neg:scan:2799	1.0	4	NoID
mzspec:MSV000087728:VGF142_C08_neg:scan:2643	1.0	4	NoID
mzspec:MSV000087728:VGF139_E09_neg:scan:2696	1.0	4	NoID
mzspec:MSV000087728:VGF141_E10_neg:scan:2636	1.0	4	NoID
mzspec:MSV000087728:VGF139_B03_neg:scan:2738	0.99	4	NoID
mzspec:MSV000087728:VGF139_D03_neg:scan:2714	0.99	4	NoID
mzspec:MSV000087728:VGF143_D03_neg:scan:2656	0.99	4	NoID
mzspec:MSV000087728:VGF139_D01_neg:scan:2659	0.99	4	NoID
mzspec:MSV000087728:VGF147_C12_neg:scan:2178	0.99	4	NoID
mzspec:MSV000087728:VGF143_H09_neg:scan:2657	0.99	4	NoID
