file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000083835:5	-0.0	mzspec:MSV000083835:5:scan:2667	1	0.98	6	MSV000083835	NoID	MSV000083835/peak/MeOH_High_res_mzML/5.mzML	MSV000083835/5.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000079502:J1074_10dil_meoh	-0.0	mzspec:MSV000079502:J1074_10dil_meoh:scan:433	1	0.98	6	MSV000079502	NoID	MSV000079502/ccms_peak/J1074_10dil_meoh.mzXML	MSV000079502/J1074_10dil_meoh.mzXML	MSV000079502	Streptomyces albus J1074		457425	automatic	No	No	No
mzspec:MSV000087630:5+SK+on+GSPG+meth-pos	-0.0	mzspec:MSV000087630:5+SK+on+GSPG+meth-pos:scan:2667	1	0.98	6	MSV000087630	NoID	MSV000087630/ccms_peak/5+SK+on+GSPG+meth-pos.mzML	MSV000087630/5+SK+on+GSPG+meth-pos.mzML	MSV000087630	Streptomyces katsurahamanus T-272	Streptomyces katsurahamanus	2577098	maual	No	No	No
mzspec:MSV000083835:5 SK on GSPG meth-pos	-0.0	mzspec:MSV000083835:5 SK on GSPG meth-pos:scan:2667	1	0.98	6	MSV000083835	NoID	MSV000083835/updates/2019-05-21_lfnothias_ad043d61/peak/Methanol/SK/5 SK on GSPG meth-pos.mzXML	MSV000083835/5 SK on GSPG meth-pos.mzXML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000088697:23_Synechocystis_PCC6803_CP_Ex	-0.0	mzspec:MSV000088697:23_Synechocystis_PCC6803_CP_Ex:scan:1093	1	0.98	6	MSV000088697	NoID	MSV000088697/peak/mzML/dda_msms_mzml/23_Synechocystis_PCC6803_CP_Ex.mzML	MSV000088697/23_Synechocystis_PCC6803_CP_Ex.mzML	MSV000088697	Synechocystis sp. PCC 6803 GT		2930568	automatic	No	No	No
mzspec:MSV000083835:52	-0.0	mzspec:MSV000083835:52:scan:2522	1	0.98	6	MSV000083835	NoID	MSV000083835/peak/MeOH_High_res_mzML/52.mzML	MSV000083835/52.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000088967:08_GA8_01_28233.d	-0.0	mzspec:MSV000088967:08_GA8_01_28233.d:scan:1370	1	0.98	5	MSV000088967	NoID	MSV000088967/peak/08_GA8_01_28233.d.mzXML	MSV000088967/08_GA8_01_28233.d.mzXML	MSV000088967	Bacteria		2	automatic	No	No	No
mzspec:MSV000088967:21_GC5_01_28246.d	-0.0	mzspec:MSV000088967:21_GC5_01_28246.d:scan:1363	1	0.98	5	MSV000088967	NoID	MSV000088967/peak/21_GC5_01_28246.d.mzXML	MSV000088967/21_GC5_01_28246.d.mzXML	MSV000088967	Bacteria		2	automatic	No	No	No
mzspec:MSV000082045:Aerobic_BHI_114_RA12_01_22940	-0.0	mzspec:MSV000082045:Aerobic_BHI_114_RA12_01_22940:scan:229	1	0.97	7	MSV000082045	NoID	MSV000082045/peak/HMP/Samples/Aerobic_BHI_114_RA12_01_22940.mzXML	MSV000082045/Aerobic_BHI_114_RA12_01_22940.mzXML	MSV000082045	Micrococcus luteus SK58		596312	automatic	Yes	No	No
mzspec:MSV000086879:C1_3	-0.0	mzspec:MSV000086879:C1_3:scan:4294967295	1	0.97	7	MSV000086879	NoID	MSV000086879/ccms_peak/peak/C1_3.mzML	MSV000086879/C1_3.mzML	MSV000086879	Homo sapiens		9606	automatic	No	No	No
