file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000085858:24_0_M_Control_YMS_B12_Neg	0.0	mzspec:MSV000085858:24_0_M_Control_YMS_B12_Neg:scan:2236	1	0.88	4	MSV000085858	NoID	MSV000085858/ccms_peak/24_0_M_Control_YMS_B12_Neg.mzML	MSV000085858/24_0_M_Control_YMS_B12_Neg.mzML	MSV000085858	Streptomyces scabiei 87.22		qc	automatic	No	No	Yes
mzspec:MSV000084595:41_0_prat_M_Control_SY+R5A_D5_Neg	0.0	mzspec:MSV000084595:41_0_prat_M_Control_SY+R5A_D5_Neg:scan:2381	1	0.88	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/41_0_prat_M_Control_SY+R5A_D5_Neg.mzML	MSV000084595/41_0_prat_M_Control_SY+R5A_D5_Neg.mzML	MSV000084595	Streptomyces		qc	automatic	No	No	Yes
mzspec:MSV000084595:24_0_M_Control_YMS_B12_Neg	0.0	mzspec:MSV000084595:24_0_M_Control_YMS_B12_Neg:scan:2236	1	0.88	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/24_0_M_Control_YMS_B12_Neg.mzML	MSV000084595/24_0_M_Control_YMS_B12_Neg.mzML	MSV000084595	Streptomyces		qc	automatic	No	No	Yes
mzspec:MSV000084595:39_OS9_M_SAMPLE_Env_D3_Neg	0.0	mzspec:MSV000084595:39_OS9_M_SAMPLE_Env_D3_Neg:scan:2280	1	0.88	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/39_OS9_M_SAMPLE_Env_D3_Neg.mzML	MSV000084595/39_OS9_M_SAMPLE_Env_D3_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:23_2_scab_M_SAMPLE_KO_MYM_14_B11_Neg	0.0	mzspec:MSV000084595:23_2_scab_M_SAMPLE_KO_MYM_14_B11_Neg:scan:2221	1	0.88	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/23_2_scab_M_SAMPLE_KO_MYM_14_B11_Neg.mzML	MSV000084595/23_2_scab_M_SAMPLE_KO_MYM_14_B11_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000085071:P2_C2_BC2_01_53225	-0.0	mzspec:MSV000085071:P2_C2_BC2_01_53225:scan:632	1	0.87	5	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_C2_BC2_01_53225.mzXML	MSV000085071/P2_C2_BC2_01_53225.mzXML	MSV000085071	Leucopaxillus albissimus		71893	automatic	Yes	No	No
mzspec:MSV000084595:45_MB-1_M_SAMPLE_WT_D9_Neg	0.0	mzspec:MSV000084595:45_MB-1_M_SAMPLE_WT_D9_Neg:scan:2647	1	0.87	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/45_MB-1_M_SAMPLE_WT_D9_Neg.mzML	MSV000084595/45_MB-1_M_SAMPLE_WT_D9_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:50_0_PB_Control_SY+R5A_H1_Neg	0.0	mzspec:MSV000084595:50_0_PB_Control_SY+R5A_H1_Neg:scan:2750	1	0.87	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/50_0_PB_Control_SY+R5A_H1_Neg.mzML	MSV000084595/50_0_PB_Control_SY+R5A_H1_Neg.mzML	MSV000084595	Streptomyces		qc	automatic	No	No	Yes
mzspec:MSV000084595:35_OS5_M_SAMPLE_Env_C11_Neg	0.0	mzspec:MSV000084595:35_OS5_M_SAMPLE_Env_C11_Neg:scan:2332	1	0.87	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/35_OS5_M_SAMPLE_Env_C11_Neg.mzML	MSV000084595/35_OS5_M_SAMPLE_Env_C11_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:49_MB-5_M_SAMPLE_WT_E1_Neg	0.0	mzspec:MSV000084595:49_MB-5_M_SAMPLE_WT_E1_Neg:scan:2861	1	0.86	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/49_MB-5_M_SAMPLE_WT_E1_Neg.mzML	MSV000084595/49_MB-5_M_SAMPLE_WT_E1_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084884:w50_zobn	0.0	mzspec:MSV000084884:w50_zobn:scan:2105	1	0.86	4	MSV000084884	NoID	MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w50_zobn.mzML	MSV000084884/w50_zobn.mzML	MSV000084884	Bacteria		2	automatic	No	No	No
mzspec:MSV000084595:44_0_M_Control_D8_Neg	0.0	mzspec:MSV000084595:44_0_M_Control_D8_Neg:scan:2891	1	0.86	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/44_0_M_Control_D8_Neg.mzML	MSV000084595/44_0_M_Control_D8_Neg.mzML	MSV000084595	Streptomyces		qc	automatic	No	No	Yes
mzspec:MSV000084595:40_OS10_M_SAMPLE_Env_D4_Neg	0.0	mzspec:MSV000084595:40_OS10_M_SAMPLE_Env_D4_Neg:scan:2273	1	0.85	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/40_OS10_M_SAMPLE_Env_D4_Neg.mzML	MSV000084595/40_OS10_M_SAMPLE_Env_D4_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:31_OS1_M_SAMPLE_Env_C7_Neg	0.0	mzspec:MSV000084595:31_OS1_M_SAMPLE_Env_C7_Neg:scan:2317	1	0.85	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/31_OS1_M_SAMPLE_Env_C7_Neg.mzML	MSV000084595/31_OS1_M_SAMPLE_Env_C7_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:36_OS6_M_SAMPLE_Env_C12_Neg	0.0	mzspec:MSV000084595:36_OS6_M_SAMPLE_Env_C12_Neg:scan:2296	1	0.84	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/36_OS6_M_SAMPLE_Env_C12_Neg.mzML	MSV000084595/36_OS6_M_SAMPLE_Env_C12_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:38_OS8_M_SAMPLE_Env_D2_Neg	0.0	mzspec:MSV000084595:38_OS8_M_SAMPLE_Env_D2_Neg:scan:2328	1	0.83	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/38_OS8_M_SAMPLE_Env_D2_Neg.mzML	MSV000084595/38_OS8_M_SAMPLE_Env_D2_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084884:w20_zobn	0.0	mzspec:MSV000084884:w20_zobn:scan:2342	1	0.83	4	MSV000084884	NoID	MSV000084884/ccms_peak/w20_zobn.mzML	MSV000084884/w20_zobn.mzML	MSV000084884	Bacteria		2	automatic	No	No	No
mzspec:MSV000084884:w100_zobn	0.0	mzspec:MSV000084884:w100_zobn:scan:1941	1	0.82	4	MSV000084884	NoID	MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w100_zobn.mzML	MSV000084884/w100_zobn.mzML	MSV000084884	Bacteria		2	automatic	No	No	No
mzspec:MSV000084595:46_MB-2_M_SAMPLE_WT_D10_Neg	0.0	mzspec:MSV000084595:46_MB-2_M_SAMPLE_WT_D10_Neg:scan:2574	1	0.82	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/46_MB-2_M_SAMPLE_WT_D10_Neg.mzML	MSV000084595/46_MB-2_M_SAMPLE_WT_D10_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:13_0_M_Control_MYM_B1_Neg	0.0	mzspec:MSV000084595:13_0_M_Control_MYM_B1_Neg:scan:2271	1	0.81	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/13_0_M_Control_MYM_B1_Neg.mzML	MSV000084595/13_0_M_Control_MYM_B1_Neg.mzML	MSV000084595	Streptomyces		qc	automatic	No	No	Yes
mzspec:MSV000084595:47_MB-3_M_SAMPLE_WT_D11_Neg	0.0	mzspec:MSV000084595:47_MB-3_M_SAMPLE_WT_D11_Neg:scan:2659	1	0.8	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/47_MB-3_M_SAMPLE_WT_D11_Neg.mzML	MSV000084595/47_MB-3_M_SAMPLE_WT_D11_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:34_OS4_M_SAMPLE_Env_C10_Neg	0.0	mzspec:MSV000084595:34_OS4_M_SAMPLE_Env_C10_Neg:scan:2282	1	0.71	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/34_OS4_M_SAMPLE_Env_C10_Neg.mzML	MSV000084595/34_OS4_M_SAMPLE_Env_C10_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
