USI	Cosine	Matching Peaks	Status
mzspec:MSV000081346:Urine_Rat_R:scan:160	0.9	5	NoID
mzspec:MSV000081077:Urine_Rat_R:scan:160	0.9	5	NoID
mzspec:MSV000081346:Urine_Rat_Ga:scan:156	0.88	5	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2neg_LC_POOL_NonsmokersUrine:scan:3293	0.88	4	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2neg_LC_POOL_VaginalFluid:scan:3374	0.88	4	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2neg_LC_POOL_SmokersUrine:scan:3127	0.88	4	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0neg_LC_POOL_SmokersUrine:scan:3781	0.88	4	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1neg_LC_POOL_OmnivoreStoolWet:scan:3532	0.88	4	NoID
mzspec:MSV000081077:Urine_Rat_Fa:scan:163	0.88	4	NoID
mzspec:MSV000081346:Urine_Rat_Fa:scan:163	0.88	4	NoID
mzspec:MSV000081346:Urine_Rat_G:scan:159	0.88	4	NoID
mzspec:MSV000081346:Urine_Rat_Ha:scan:157	0.88	4	NoID
mzspec:MSV000081346:Urine_Rat_D:scan:157	0.88	4	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1neg_LC_POOL_PlasmaSRM1950:scan:3578	0.87	4	NoID
mzspec:MSV000081077:Urine_Rat_P:scan:156	0.87	4	NoID
mzspec:MSV000081346:Urine_Rat_P:scan:156	0.87	4	NoID
mzspec:MSV000081077:Urine_Rat_Ea:scan:164	0.87	4	NoID
mzspec:MSV000081346:Urine_Rat_Ea:scan:164	0.87	4	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0neg_LC_POOL_NonsmokersUrine:scan:3438	0.86	4	NoID
mzspec:MSV000081346:Urine_Rat_O:scan:164	0.86	4	NoID
mzspec:MSV000081346:Urine_Rat_Ia:scan:163	0.86	4	NoID
mzspec:MSV000081077:Urine_Rat_O:scan:164	0.86	4	NoID
mzspec:MSV000081077:Urine_Rat_Ia:scan:163	0.86	4	NoID
mzspec:MSV000084314:MSV000081077:scan:595	0.85	4	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE0neg_LC_POOL_VaginalFluid:scan:3515	0.85	4	NoID
mzspec:MSV000088324:Neg_NC33:scan:416	0.85	4	NoID
mzspec:MSV000081077:Urine_Rat_H:scan:162	0.84	4	NoID
mzspec:MSV000081346:Urine_Rat_H:scan:162	0.84	4	NoID
mzspec:MSV000081077:Urine_Rat_N:scan:172	0.83	4	NoID
mzspec:MSV000081077:Urine_Rat_Q:scan:167	0.83	4	NoID
mzspec:MSV000081346:Urine_Rat_Q:scan:167	0.83	4	NoID
mzspec:MSV000081346:Urine_Rat_N:scan:172	0.83	4	NoID
mzspec:MSV000081346:Urine_Rat_Aa:scan:172	0.82	4	NoID
mzspec:MSV000081077:Urine_Rat_S:scan:166	0.82	4	NoID
mzspec:MSV000081346:Urine_Rat_S:scan:166	0.82	4	NoID
mzspec:MSV000088324:Neg_LC63:scan:434	0.82	4	NoID
mzspec:MSV000088324:Neg_NC70:scan:427	0.81	4	NoID
mzspec:MSV000088324:Neg_LC102:scan:432	0.8	4	NoID
mzspec:MSV000088324:Neg_NC55:scan:429	0.8	4	NoID
mzspec:MSV000081346:Urine_Rat_A:scan:166	0.8	4	NoID
mzspec:MSV000081077:Urine_Rat_I:scan:167	0.79	4	NoID
mzspec:MSV000081346:Urine_Rat_I:scan:167	0.79	4	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE2neg_LC_POOL_OmnivoreStoolWet:scan:1203	0.76	4	NoID
mzspec:MSV000084314:MSV000081346:scan:274	0.76	4	NoID
mzspec:MSV000081077:Plasma_Rat_W:scan:148	0.76	4	NoID
mzspec:MSV000081346:Plasma_Rat_W:scan:148	0.76	4	NoID
mzspec:MSV000081346:Urine_Rat_E:scan:167	0.75	4	NoID
mzspec:MSV000081077:Urine_Rat_E:scan:167	0.75	4	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_JEN2_faeces_1_5ul:scan:1205	0.75	4	NoID
mzspec:MSV000081077:Urine_Rat_U:scan:171	0.74	4	NoID
mzspec:MSV000081346:Urine_Rat_U:scan:171	0.74	4	NoID
mzspec:MSV000081346:Urine_Rat_T:scan:168	0.72	4	NoID
