USI	Cosine	Matching Peaks	Status
mzspec:MSV000083789:neg_Cd10MYY_8:scan:5581	0.93	8	NoID
mzspec:MSV000083789:neg_Cd10MYY_37:scan:5948	0.91	9	NoID
mzspec:MSV000083789:neg_Cd10MYY_20:scan:5847	0.89	9	NoID
mzspec:MSV000083789:neg_Cd10MYY_11:scan:5564	0.89	7	NoID
mzspec:MSV000083789:neg_Cd10MYY_QC03:scan:5941	0.87	8	NoID
mzspec:MSV000083789:neg_Cd10MYY_1:scan:5728	0.87	8	NoID
mzspec:MSV000083789:neg_Cd10MYY_QC01:scan:5859	0.86	9	NoID
mzspec:MSV000083789:neg_Cd10MYY_35:scan:5805	0.86	6	NoID
mzspec:MSV000083789:neg_Cd10MYY_29:scan:6155	0.84	8	NoID
mzspec:MSV000083789:neg_Cd10MYY_24:scan:5805	0.83	7	NoID
mzspec:MSV000083789:neg_Cd10MYY_QC06:scan:5898	0.83	7	NoID
mzspec:MSV000084314:MSV000083789:scan:5259	0.82	8	NoID
mzspec:MSV000083789:neg_Cd10MYY_39:scan:5867	0.82	7	NoID
mzspec:MSV000083789:neg_Cd10MYY_40:scan:5761	0.81	7	NoID
mzspec:MSV000083789:neg_Cd10MYY_23:scan:6063	0.8	7	NoID
mzspec:MSV000083789:neg_Cd10MYY_4:scan:6400	0.8	7	NoID
mzspec:MSV000083789:neg_Cd10MYY_14:scan:5590	0.8	6	NoID
mzspec:MSV000083789:neg_Cd10MYY_32:scan:5925	0.79	8	NoID
mzspec:MSV000083789:neg_Cd10MYY_9:scan:5658	0.79	6	NoID
mzspec:MSV000083789:neg_Cd10MYY_15:scan:5844	0.78	7	NoID
mzspec:MSV000083789:neg_Cd10MYY_5:scan:5652	0.78	6	NoID
mzspec:MSV000083789:neg_Cd10MYY_12:scan:5808	0.78	6	NoID
mzspec:MSV000083789:neg_Cd10MYY_3:scan:6084	0.77	7	NoID
mzspec:MSV000083789:neg_Cd10MYY_28:scan:5748	0.77	6	NoID
mzspec:MSV000083789:neg_Cd10MYY_QC04:scan:5961	0.77	6	NoID
mzspec:MSV000085071:P1_F1_GF1_01_53154:scan:1798	0.75	8	NoID
mzspec:MSV000083789:neg_Cd10MYY_16:scan:6086	0.75	6	NoID
mzspec:MSV000083789:neg_Cd10MYY_17:scan:5745	0.75	6	NoID
mzspec:MSV000083789:neg_Cd10MYY_18:scan:5755	0.74	7	NoID
mzspec:MSV000083789:neg_Cd10MYY_38:scan:5818	0.74	6	NoID
mzspec:MSV000083789:neg_Cd10MYY_10:scan:6000	0.73	6	NoID
mzspec:MSV000083789:neg_Cd10MYY_6:scan:5860	0.72	6	NoID
mzspec:MSV000083789:neg_Cd10MYY_34:scan:5742	0.71	7	NoID
mzspec:MSV000083789:neg_Cd10MYY_26:scan:5994	0.71	6	NoID
