USI	Cosine	Matching Peaks	Status
mzspec:MSV000085870:PH697026_neg_IDA:scan:248	1.0	4	NoID
mzspec:MSV000085870:PH697217_neg_IDA:scan:228	1.0	4	NoID
mzspec:MSV000085870:PH697182_pos_IDA:scan:1335	1.0	4	NoID
mzspec:MSV000085870:CS60365_neg_IDA:scan:261	1.0	4	NoID
mzspec:MSV000085870:PH697098_neg_IDA:scan:225	1.0	4	NoID
mzspec:MSV000085870:CS61323_neg_IDA:scan:227	1.0	4	NoID
mzspec:MSV000085870:PH697291_neg_IDA:scan:216	1.0	4	NoID
mzspec:MSV000085870:CS61791_neg_IDA:scan:218	1.0	4	NoID
mzspec:MSV000085870:PH697141_neg_IDA:scan:221	1.0	4	NoID
mzspec:MSV000085870:PH697053_neg_IDA:scan:242	1.0	4	NoID
mzspec:MSV000085870:PH697287_neg_IDA:scan:231	1.0	4	NoID
mzspec:MSV000085870:CS52684_neg_IDA:scan:229	0.99	4	NoID
mzspec:MSV000085870:CS53970_neg_IDA:scan:244	0.99	4	NoID
mzspec:MSV000085870:CS53827_neg_IDA:scan:222	0.99	4	NoID
mzspec:MSV000085870:CS56422_neg_IDA:scan:241	0.99	4	NoID
mzspec:MSV000085870:PH697272_neg_IDA:scan:262	0.99	4	NoID
mzspec:MSV000085870:PH697085_neg_IDA:scan:224	0.98	4	NoID
mzspec:MSV000085870:PH697073_neg_IDA:scan:253	0.98	4	NoID
mzspec:MSV000085870:PH697111_neg_IDA:scan:225	0.98	4	NoID
mzspec:MSV000089928:G3_5-:scan:4267	0.98	4	NoID
mzspec:MSV000085870:PH697146_neg_IDA:scan:220	0.98	4	NoID
mzspec:MSV000085870:PH697071_neg_IDA:scan:236	0.97	4	NoID
mzspec:MSV000085870:CS55847_neg_IDA:scan:225	0.97	4	NoID
mzspec:MSV000085870:PH697289_neg_IDA:scan:240	0.97	4	NoID
mzspec:MSV000085870:CS56182_neg_IDA:scan:225	0.97	4	NoID
mzspec:MSV000085870:PH697182_neg_IDA:scan:229	0.97	4	NoID
mzspec:MSV000085870:PH697247_neg_IDA:scan:228	0.97	4	NoID
mzspec:MSV000089928:G3_3-:scan:4249	0.97	4	NoID
mzspec:MSV000089928:G3_4-:scan:4295	0.97	4	NoID
mzspec:MSV000085870:PH697159_neg_IDA:scan:224	0.96	4	NoID
mzspec:MSV000085870:PH697129_neg_IDA:scan:223	0.96	4	NoID
mzspec:MSV000089928:G3_2-:scan:4270	0.96	4	NoID
mzspec:MSV000085870:CS60106_neg_IDA:scan:220	0.96	4	NoID
mzspec:MSV000089928:G3_1-:scan:4301	0.96	4	NoID
mzspec:MSV000085870:PH697025_neg_IDA:scan:224	0.96	4	NoID
mzspec:MSV000085870:PH697115_neg_IDA:scan:218	0.95	4	NoID
mzspec:MSV000085870:PH697165_neg_IDA:scan:220	0.95	4	NoID
mzspec:MSV000085870:CS56891_neg_IDA:scan:217	0.95	4	NoID
mzspec:MSV000089928:G1_1-:scan:4285	0.95	4	NoID
mzspec:MSV000085870:PH697211_neg_IDA:scan:224	0.95	4	NoID
mzspec:MSV000085870:PH697154_neg_IDA:scan:222	0.95	4	NoID
mzspec:MSV000085870:PH697072_neg_IDA:scan:233	0.95	4	NoID
mzspec:MSV000085870:PH697338_neg_IDA:scan:270	0.95	4	NoID
mzspec:MSV000085870:PH697187_neg_IDA:scan:243	0.94	4	NoID
mzspec:MSV000089928:POOL-_3:scan:4252	0.94	4	NoID
mzspec:MSV000085870:PH697122_neg_IDA:scan:251	0.94	4	NoID
mzspec:MSV000089928:POOL-_4:scan:4241	0.93	4	NoID
mzspec:MSV000089928:G2_1-:scan:4234	0.93	4	NoID
mzspec:MSV000085870:PH697215_neg_IDA:scan:268	0.92	4	NoID
mzspec:MSV000089928:POOL-_2:scan:4268	0.92	4	NoID
mzspec:MSV000089928:G2_5-:scan:4237	0.92	4	NoID
mzspec:MSV000089928:G2_3-:scan:4232	0.92	4	NoID
mzspec:MSV000089928:G1_4-:scan:4290	0.91	4	NoID
mzspec:MSV000089928:POOL-_5:scan:4231	0.91	4	NoID
mzspec:MSV000085870:PH697172_neg_IDA:scan:228	0.91	4	NoID
mzspec:MSV000085870:CS53088_pos_IDA:scan:1128	0.91	4	NoID
mzspec:MSV000085870:CS56148_neg_IDA:scan:283	0.91	4	NoID
mzspec:MSV000089928:G2_2-:scan:4330	0.9	4	NoID
mzspec:MSV000089928:G1_3-:scan:4331	0.9	4	NoID
mzspec:MSV000089928:POOL-_6:scan:4228	0.9	4	NoID
mzspec:MSV000085870:CS53088_neg_IDA:scan:257	0.9	4	NoID
mzspec:MSV000089928:POOL-_1:scan:4226	0.9	4	NoID
mzspec:MSV000089739:POOL-_2:scan:4471	0.89	4	NoID
mzspec:MSV000085870:PH697217_pos_IDA:scan:1394	0.88	4	NoID
mzspec:MSV000085870:PH697097_pos_IDA:scan:1243	0.88	4	NoID
mzspec:MSV000085870:PH697111_pos_IDA:scan:1151	0.87	4	NoID
mzspec:MSV000089739:POOL-_3:scan:4474	0.86	4	NoID
mzspec:MSV000089739:POOL-_1:scan:4468	0.86	4	NoID
mzspec:MSV000089739:POOL-_6:scan:4362	0.86	4	NoID
mzspec:MSV000088420:2021_0115_4x_360min:scan:4294967295	0.86	4	NoID
mzspec:MSV000088420:2020_1208_1x_20uL:scan:4294967295	0.86	4	NoID
mzspec:MSV000085870:PH697146_pos_IDA:scan:1208	0.85	4	NoID
mzspec:MSV000088420:2021_0115_1x_120min:scan:4294967295	0.84	4	NoID
mzspec:MSV000088420:2020_1208_1x_25uL:scan:4294967295	0.84	4	NoID
mzspec:MSV000085870:PH697141_pos_IDA:scan:1163	0.83	4	NoID
mzspec:MSV000089739:POOL-_5:scan:4389	0.83	4	NoID
mzspec:MSV000089928:G2_4-:scan:4195	0.83	4	NoID
mzspec:MSV000085870:PH697154_pos_IDA:scan:1207	0.82	4	NoID
mzspec:MSV000085870:PH697287_pos_IDA:scan:1198	0.82	4	NoID
mzspec:MSV000085870:PH697291_pos_IDA:scan:1249	0.82	4	NoID
mzspec:MSV000088420:2020_1212_4x_50uL:scan:4294967295	0.81	4	NoID
mzspec:MSV000085870:PH697025_pos_IDA:scan:1227	0.81	4	NoID
mzspec:MSV000088420:2020_1212_4x_10uL:scan:4294967295	0.8	4	NoID
mzspec:MSV000088420:2020_1212_4x_20uL:scan:4294967295	0.8	4	NoID
mzspec:MSV000085870:PH697289_pos_IDA:scan:1370	0.8	4	NoID
mzspec:MSV000088420:2020_1208_1x_15uL:scan:4294967295	0.79	4	NoID
mzspec:MSV000085870:CS60976_neg_IDA:scan:278	0.79	4	NoID
mzspec:MSV000085870:CS53236_pos_IDA:scan:1174	0.77	4	NoID
mzspec:MSV000088420:2020_1212_4x_05uL:scan:4294967295	0.77	4	NoID
mzspec:MSV000085870:CS60976_pos_IDA:scan:1231	0.77	4	NoID
mzspec:MSV000085870:PH697211_pos_IDA:scan:1284	0.77	4	NoID
mzspec:MSV000088420:2021_0115_4x_21min:scan:4294967295	0.77	4	NoID
mzspec:MSV000085870:PH697285_pos_IDA:scan:1364	0.76	4	NoID
mzspec:MSV000085870:PH697119_pos_IDA:scan:1325	0.74	4	NoID
mzspec:MSV000085870:PH697026_pos_IDA:scan:1280	0.74	4	NoID
mzspec:MSV000088420:2021_0122_21min_RPLC_5uL_1x_inj_01:scan:4294967295	0.73	4	NoID
mzspec:MSV000088420:2021_0115_4x_60min:scan:4294967295	0.73	4	NoID
mzspec:MSV000088420:2020_1208_2x_05uL:scan:4294967295	0.72	4	NoID
mzspec:MSV000085870:PH697021_pos_IDA:scan:1254	0.7	4	NoID
