USI	Cosine	Matching Peaks	Status
mzspec:MSV000084143:FullIIN_tunicates071919:scan:27815	0.94	7	NoID
mzspec:MSV000088021:Mo_2019_97:scan:3604	0.93	7	NoID
mzspec:MSV000083383:S_ATX-3:scan:4808	0.92	7	NoID
mzspec:MSV000082083:Mo_2017_DOM_39:scan:3539	0.92	7	NoID
mzspec:MSV000084314:MSV000082083:scan:163507	0.92	7	NoID
mzspec:MSV000084314:MSV000083729:scan:5418	0.92	7	NoID
mzspec:MSV000080142:Plate1_QC2:scan:2681	0.92	7	NoID
mzspec:MSV000082083:Mo_2017_DOM_171:scan:3521	0.92	7	NoID
mzspec:MSV000082083:Mo_2017_DOM_202:scan:3548	0.92	7	NoID
mzspec:MSV000083729:Stromatolite_Tissue_96_pos:scan:4390	0.92	7	NoID
mzspec:MSV000083729:Stromatolite_TissueOnly_Pos_SIRIUS:scan:1667	0.92	7	NoID
mzspec:MSV000088732:5ugmL_Opti_NCE_20_1:scan:5646	0.92	7	NoID
mzspec:MSV000080559:O_3:scan:2686	0.92	7	NoID
mzspec:MSV000082869:95147_R-F2:scan:2249	0.92	7	NoID
mzspec:MSV000082083:Mo_2017_DOM_15:scan:3408	0.92	7	NoID
mzspec:MSV000088021:Mo_2019_94:scan:3606	0.92	7	NoID
mzspec:MSV000084314:MSV000088021:scan:349851	0.92	7	NoID
mzspec:MSV000083729:Stromatolite_Tissue_1A_pos:scan:3869	0.92	7	NoID
mzspec:MSV000080559:O_1:scan:2631	0.91	7	NoID
mzspec:MSV000083383:S_YBT-2:scan:4815	0.91	7	NoID
mzspec:MSV000080559:H_4:scan:2669	0.91	7	NoID
mzspec:MSV000082083:Mo_2017_DOM_185:scan:3506	0.91	7	NoID
mzspec:MSV000080559:H_2:scan:2629	0.91	7	NoID
mzspec:MSV000084314:MSV000082869:scan:43032	0.91	7	NoID
mzspec:MSV000080559:J_2:scan:2625	0.91	7	NoID
mzspec:MSV000082869:95436_R-H3:scan:2242	0.91	7	NoID
mzspec:MSV000083383:Hui_1_20181106:scan:28183	0.91	7	NoID
mzspec:MSV000082869:95124_R-C9:scan:2241	0.91	7	NoID
