USI	Cosine	Matching Peaks	Status
mzspec:MSV000087728:VGF155_C04_neg:scan:2439	0.85	5	NoID
mzspec:MSV000087728:VGF139_B09_neg:scan:2468	0.79	5	NoID
mzspec:MSV000087728:VGF139_A05_neg:scan:2484	0.79	4	NoID
mzspec:MSV000087728:VGF138_E02_neg:scan:2482	0.76	4	NoID
mzspec:MSV000087728:VGF142_H07_neg:scan:2492	0.75	5	NoID
mzspec:MSV000087728:VGF140_A07_neg:scan:2511	0.75	4	NoID
mzspec:MSV000087728:VGF140_G06_neg:scan:2497	0.73	5	NoID
mzspec:MSV000087728:VGF139_B05_neg:scan:2499	0.72	4	NoID
mzspec:MSV000087728:VGF138_H11_neg:scan:2456	0.71	4	NoID
mzspec:MSV000087728:VGF144_H05_neg:scan:2485	0.71	4	NoID
mzspec:MSV000081981:000026094_RA10_01_5667:scan:2895	0.7	5	NoID
mzspec:MSV000080673:000026094_RA10_01_5667:scan:2895	0.7	5	NoID
