USI	Cosine	Matching Peaks	Status
mzspec:MSV000084314:MSV000083105:scan:20638	0.78	4	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_YEE_gutcontent_3_5ul:scan:8005	0.77	4	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_JEN2_gutcontent_1_5ul:scan:8083	0.77	4	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_YEE_gutcontent_4_5ul:scan:8022	0.77	4	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_JEN2_gutcontent_4_5ul:scan:8032	0.77	4	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_JEN2_gutcontent_5_5ul:scan:8029	0.77	4	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_YEE_gutcontent_5_5ul:scan:8202	0.76	4	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_JEN2_faeces_1_5ul:scan:7889	0.76	4	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_YEE_gutcontent_1_5ul:scan:8060	0.75	4	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_JEN2_gutcontent_3_1ul:scan:8988	0.74	4	NoID
mzspec:MSV000083105:rime5941_181101_neg_Cotton_YEE_faeces_3_5ul:scan:8366	0.71	4	NoID
