file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000080559:O_3	-0.0	mzspec:MSV000080559:O_3:scan:711	1	0.83	5	MSV000080559	NoID	MSV000080559/ccms_peak/mzxml/O_3.mzXML	MSV000080559/O_3.mzXML	MSV000080559	Amycolatopsis		1813	automatic	No	No	No
mzspec:MSV000080559:H_2	-0.0	mzspec:MSV000080559:H_2:scan:724	1	0.83	5	MSV000080559	NoID	MSV000080559/ccms_peak/mzxml/H_2.mzXML	MSV000080559/H_2.mzXML	MSV000080559	Amycolatopsis		1813	automatic	No	No	No
mzspec:MSV000083383:P_WT-1_Zn	-0.0	mzspec:MSV000083383:P_WT-1_Zn:scan:1555	1	0.83	5	MSV000083383	NoID	MSV000083383/ccms_peak/raw/P_WT-1_Zn.mzML	MSV000083383/P_WT-1_Zn.mzML	MSV000083383	Escherichia coli Nissle	Escherichia coli Nissle 1917	316435	maual	No	No	No
mzspec:MSV000082999:Isa_12_a	-0.0	mzspec:MSV000082999:Isa_12_a:scan:573	1	0.83	5	MSV000082999	NoID	MSV000082999/ccms_peak/raw/Isa_12_a.mzML	MSV000082999/Isa_12_a.mzML	MSV000082999	Fungi		4751	automatic	No	No	No
mzspec:MSV000080559:J_1	-0.0	mzspec:MSV000080559:J_1:scan:703	1	0.83	5	MSV000080559	NoID	MSV000080559/ccms_peak/mzxml/J_1.mzXML	MSV000080559/J_1.mzXML	MSV000080559	Amycolatopsis		1813	automatic	No	No	No
mzspec:MSV000080559:L_4	-0.0	mzspec:MSV000080559:L_4:scan:710	1	0.83	5	MSV000080559	NoID	MSV000080559/ccms_peak/mzxml/L_4.mzXML	MSV000080559/L_4.mzXML	MSV000080559	Amycolatopsis		1813	automatic	No	No	No
mzspec:MSV000081065:5_23_I	-0.0	mzspec:MSV000081065:5_23_I:scan:1679	1	0.83	5	MSV000081065	NoID	MSV000081065/ccms_peak/mzxml/5_23_I.mzXML	MSV000081065/5_23_I.mzXML	MSV000081065	Escherichia coli		562	automatic	No	No	No
mzspec:MSV000080559:L_1	-0.0	mzspec:MSV000080559:L_1:scan:710	1	0.83	5	MSV000080559	NoID	MSV000080559/ccms_peak/mzxml/L_1.mzXML	MSV000080559/L_1.mzXML	MSV000080559	Amycolatopsis		1813	automatic	No	No	No
mzspec:MSV000084595:36_OS6_M_SAMPLE_Env_C12	-0.0	mzspec:MSV000084595:36_OS6_M_SAMPLE_Env_C12:scan:1805	1	0.83	5	MSV000084595	NoID	MSV000084595/ccms_peak/Positive_RAW/36_OS6_M_SAMPLE_Env_C12.mzML	MSV000084595/36_OS6_M_SAMPLE_Env_C12.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083383:QC_3	-0.0	mzspec:MSV000083383:QC_3:scan:2818	1	0.83	5	MSV000083383	NoID	MSV000083383/ccms_peak/Blanks_QC_wash/QC_3.mzML	MSV000083383/QC_3.mzML	MSV000083383	Escherichia coli Nissle	Escherichia coli Nissle 1917	qc	maual	No	No	Yes
mzspec:MSV000083383:isa_4	-0.0	mzspec:MSV000083383:isa_4:scan:730	1	0.83	5	MSV000083383	NoID	MSV000083383/updates/2019-10-30_allegraaron_e0b9cac9/other/allegraaron/190222_isa_wine_fungus infusion/mzXML/isa_4.mzML	MSV000083383/isa_4.mzML	MSV000083383	Escherichia coli Nissle	Escherichia coli Nissle 1917	316435	maual	No	No	No
mzspec:MSV000083383:blank_2	-0.0	mzspec:MSV000083383:blank_2:scan:2761	1	0.83	5	MSV000083383	NoID	MSV000083383/ccms_peak/Blanks_QC_wash/blank_2.mzML	MSV000083383/blank_2.mzML	MSV000083383	Escherichia coli Nissle	Escherichia coli Nissle 1917	blank	maual	No	Yes	No
mzspec:MSV000083660:37_2	-0.0	mzspec:MSV000083660:37_2:scan:750	1	0.83	5	MSV000083660	NoID	MSV000083660/peak/mzXML/9min_method/37_2.mzXML	MSV000083660/37_2.mzXML	MSV000083660	Pseudomonas psychrophila		122355	automatic	No	No	No
mzspec:MSV000083523:Control_seed_2_5_days_inicio_raiz	-0.0	mzspec:MSV000083523:Control_seed_2_5_days_inicio_raiz:scan:693	1	0.83	5	MSV000083523	NoID	MSV000083523/updates/2019-03-13_camolsan_96533cfb/peak/Control_seed_2_5_days_inicio_raiz.mzXML	MSV000083523/Control_seed_2_5_days_inicio_raiz.mzXML	MSV000083523	Bacteria		qc	automatic	No	No	Yes
mzspec:MSV000083383:blank_1	-0.0	mzspec:MSV000083383:blank_1:scan:3024	1	0.83	5	MSV000083383	NoID	MSV000083383/ccms_peak/Blanks_QC_wash/blank_1.mzML	MSV000083383/blank_1.mzML	MSV000083383	Escherichia coli Nissle	Escherichia coli Nissle 1917	blank	maual	No	Yes	No
mzspec:MSV000083383:QC_4	-0.0	mzspec:MSV000083383:QC_4:scan:3227	1	0.83	5	MSV000083383	NoID	MSV000083383/ccms_peak/Blanks_QC_wash/QC_4.mzML	MSV000083383/QC_4.mzML	MSV000083383	Escherichia coli Nissle	Escherichia coli Nissle 1917	qc	maual	No	No	Yes
mzspec:MSV000081065:5_23_III	-0.0	mzspec:MSV000081065:5_23_III:scan:1846	1	0.83	5	MSV000081065	NoID	MSV000081065/ccms_peak/mzxml/5_23_III.mzXML	MSV000081065/5_23_III.mzXML	MSV000081065	Escherichia coli		562	automatic	No	No	No
mzspec:MSV000085000:KM_EN-dark	-0.0	mzspec:MSV000085000:KM_EN-dark:scan:1015	1	0.83	5	MSV000085000	NoID	MSV000085000/peak/KM_EN-dark.mzXML	MSV000085000/KM_EN-dark.mzXML	MSV000085000	Epicoccum nigrum cf0051	Epicoccum nigrum	105696	manual	Yes	No	No
mzspec:MSV000083383:Blank_6	-0.0	mzspec:MSV000083383:Blank_6:scan:5859	1	0.83	4	MSV000083383	NoID	MSV000083383/ccms_peak/Blanks_QC_wash/Blank_6.mzML	MSV000083383/Blank_6.mzML	MSV000083383	Escherichia coli Nissle	Escherichia coli Nissle 1917	blank	maual	No	Yes	No
mzspec:MSV000084595:30_SF-M6_2uL	-0.0	mzspec:MSV000084595:30_SF-M6_2uL:scan:1706	1	0.82	5	MSV000084595	NoID	MSV000084595/other/30_SF-M6_2uL.mzML	MSV000084595/30_SF-M6_2uL.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:59	-0.0	mzspec:MSV000083835:59:scan:2500	1	0.82	5	MSV000083835	NoID	MSV000083835/peak/MeOH_High_res_mzML/59.mzML	MSV000083835/59.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:44_0_M_Control_D8	-0.0	mzspec:MSV000084595:44_0_M_Control_D8:scan:1890	1	0.82	5	MSV000084595	NoID	MSV000084595/ccms_peak/Positive_RAW/44_0_M_Control_D8.mzML	MSV000084595/44_0_M_Control_D8.mzML	MSV000084595	Streptomyces		qc	automatic	No	No	Yes
mzspec:MSV000083835:74	-0.0	mzspec:MSV000083835:74:scan:2308	1	0.82	5	MSV000083835	NoID	MSV000083835/peak/EtOAc_Neg_mzML/74.mzML	MSV000083835/74.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:32_OS2_M_SAMPLE_Env_C8	-0.0	mzspec:MSV000084595:32_OS2_M_SAMPLE_Env_C8:scan:1813	1	0.82	5	MSV000084595	NoID	MSV000084595/ccms_peak/Positive_RAW/32_OS2_M_SAMPLE_Env_C8.mzML	MSV000084595/32_OS2_M_SAMPLE_Env_C8.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:67	-0.0	mzspec:MSV000083835:67:scan:2294	1	0.82	5	MSV000083835	NoID	MSV000083835/peak/EtOAc_Neg_mzML/67.mzML	MSV000083835/67.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000081065:5_23_II	-0.0	mzspec:MSV000081065:5_23_II:scan:1707	1	0.82	5	MSV000081065	NoID	MSV000081065/ccms_peak/mzxml/5_23_II.mzXML	MSV000081065/5_23_II.mzXML	MSV000081065	Escherichia coli		562	automatic	No	No	No
mzspec:MSV000083835:8	-0.0	mzspec:MSV000083835:8:scan:2697	1	0.82	5	MSV000083835	NoID	MSV000083835/peak/MeOH_High_res_mzML/8.mzML	MSV000083835/8.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
