USI	Cosine	Matching Peaks	Status
mzspec:MSV000087728:VGF144_A11_neg:scan:2507	0.95	6	NoID
mzspec:MSV000088823:DOM_Interlab_LCMS_Lab012_A45M_Neg_MS2_rep2_5uL:scan:3170	0.94	7	NoID
mzspec:MSV000085119:P1_D1_BD1_01_54149:scan:1169	0.94	6	NoID
mzspec:MSV000087728:VGF143_A01_neg:scan:2574	0.94	6	NoID
mzspec:MSV000087728:VGF157_F07_neg:scan:2597	0.94	6	NoID
mzspec:MSV000087728:VGF139_F02_neg:scan:2517	0.94	6	NoID
mzspec:MSV000087728:VGF142_D02_neg:scan:2514	0.94	6	NoID
mzspec:MSV000087728:VGF157_F09_neg:scan:2603	0.94	6	NoID
mzspec:MSV000085990:1701_Naive_liver_P79_20200815124715:scan:1640	0.94	6	NoID
mzspec:MSV000085119:P1_B11_BB11_01_54133:scan:1218	0.94	6	NoID
mzspec:MSV000087728:VGF143_A11_neg:scan:2482	0.94	6	NoID
mzspec:MSV000087728:VGF138_G08_neg:scan:2510	0.94	6	NoID
mzspec:MSV000087728:VGF140_H02_neg:scan:2530	0.94	6	NoID
mzspec:MSV000087728:VGF140_H07_neg:scan:2550	0.94	5	NoID
mzspec:MSV000088823:DOM_Interlab_LCMS_Lab012_A45M_Neg_MS2_rep3_5uL:scan:3158	0.93	7	NoID
mzspec:MSV000087728:VGF143_G11_neg:scan:2475	0.93	6	NoID
mzspec:MSV000087728:VGF139_E01_neg:scan:2589	0.93	6	NoID
mzspec:MSV000087728:VGF139_A02_neg:scan:2515	0.93	6	NoID
mzspec:MSV000087728:VGF157_G05_neg:scan:2617	0.93	6	NoID
mzspec:MSV000087728:VGF139_F03_neg:scan:2524	0.93	6	NoID
mzspec:MSV000087728:VGF139_F01_neg:scan:2593	0.93	6	NoID
mzspec:MSV000087728:VGF143_A05_neg:scan:2513	0.93	6	NoID
mzspec:MSV000085119:P2_D2_GD2_01_54259:scan:1176	0.93	6	NoID
mzspec:MSV000087728:VGF143_D07_neg:scan:2497	0.93	6	NoID
mzspec:MSV000087728:VGF143_H11_neg:scan:2506	0.93	6	NoID
mzspec:MSV000088823:DOM_Interlab_LCMS_Lab012_M_Neg_MS2_rep1_5uL:scan:3599	0.93	6	NoID
mzspec:MSV000087728:VGF143_D04_neg:scan:2501	0.93	5	NoID
mzspec:MSV000085870:PH697272_neg_IDA:scan:7555	0.93	5	NoID
mzspec:MSV000087728:VGF140_H06_neg:scan:2545	0.93	5	NoID
mzspec:MSV000087728:VGF140_B01_neg:scan:2651	0.93	5	NoID
mzspec:MSV000085119:P4_G11_GG11_01_54478:scan:1068	0.93	4	NoID
mzspec:MSV000085119:P1_C2_BC2_01_54137:scan:1198	0.92	6	NoID
mzspec:MSV000085119:P2_H1_GH1_01_54310:scan:1066	0.92	6	NoID
mzspec:MSV000088823:DOM_Interlab_LCMS_Lab012_M_Neg_MS2_rep3:scan:3284	0.92	6	NoID
mzspec:MSV000081160:G3_RV1_CV0420:scan:1811	0.92	6	NoID
mzspec:MSV000087728:VGF143_G06_neg:scan:2515	0.92	6	NoID
mzspec:MSV000085119:P1_A8_BA8_01_54117:scan:1205	0.92	6	NoID
mzspec:MSV000081160:G3_RV3_CV0476:scan:1818	0.92	6	NoID
mzspec:MSV000081160:G4_RV2_CV0499:scan:1800	0.92	6	NoID
mzspec:MSV000087728:VGF144_B10_neg:scan:2469	0.92	6	NoID
mzspec:MSV000087728:VGF138_F11_neg:scan:2500	0.92	6	NoID
mzspec:MSV000081464:H_Seedling_4_1dpp_A07:scan:2844	0.92	6	NoID
mzspec:MSV000087728:VGF138_G02_neg:scan:2512	0.92	6	NoID
mzspec:MSV000087728:VGF157_C12_neg:scan:2614	0.92	6	NoID
mzspec:MSV000085119:P2_D9_GD9_01_54266:scan:2034	0.92	6	NoID
mzspec:MSV000087728:VGF139_H10_neg:scan:2527	0.92	6	NoID
mzspec:MSV000084314:MSV000087728:scan:558281	0.92	5	NoID
mzspec:MSV000087728:VGF139_G06_neg:scan:2521	0.92	5	NoID
mzspec:MSV000084314:MSV000084541:scan:3483	0.92	5	NoID
mzspec:MSV000084314:MSV000085119:scan:26233	0.92	5	NoID
mzspec:MSV000087728:VGF144_B03_neg:scan:2516	0.92	5	NoID
mzspec:MSV000087728:VGF144_E02_neg:scan:2486	0.92	5	NoID
mzspec:MSV000085119:P1_G10_BG10_01_54197:scan:1235	0.92	5	NoID
mzspec:MSV000087728:VGF143_F02_neg:scan:2494	0.92	5	NoID
mzspec:MSV000087728:VGF144_H11_neg:scan:2503	0.92	5	NoID
mzspec:MSV000087728:VGF143_B04_neg:scan:2504	0.92	5	NoID
mzspec:MSV000087728:VGF140_G04_neg:scan:2558	0.92	5	NoID
mzspec:MSV000087728:VGF139_B01_neg:scan:2585	0.92	5	NoID
mzspec:MSV000087728:VGF140_D07_neg:scan:2529	0.92	5	NoID
mzspec:MSV000087728:VGF140_A06_neg:scan:2537	0.92	5	NoID
mzspec:MSV000085119:P1_C10_BC10_01_54145:scan:1209	0.92	5	NoID
mzspec:MSV000087728:VGF143_E03_neg:scan:2495	0.92	5	NoID
mzspec:MSV000087728:VGF140_D02_neg:scan:2535	0.92	5	NoID
mzspec:MSV000087728:VGF159_A01_neg:scan:2630	0.91	6	NoID
mzspec:MSV000081160:G3_LV3_CV0419:scan:1836	0.91	6	NoID
mzspec:MSV000085555:DOM-20200509_neg_2:scan:2990	0.91	6	NoID
mzspec:MSV000087728:VGF157_A06_neg:scan:2671	0.91	6	NoID
mzspec:MSV000081160:G2_LV3_CV0485:scan:1825	0.91	6	NoID
mzspec:MSV000085555:DOM-20200509_neg_1:scan:2920	0.91	6	NoID
mzspec:MSV000088823:DOM_Interlab_LCMS_Lab012_M_Neg_MS2_rep2:scan:3255	0.91	6	NoID
mzspec:MSV000081160:G4_RV1_CV0480:scan:1792	0.91	6	NoID
mzspec:MSV000081160:G2_LV1_CV0453:scan:1812	0.91	6	NoID
mzspec:MSV000081160:G3_LV3_CV0425:scan:1785	0.91	6	NoID
mzspec:MSV000087728:VGF141_G02_neg:scan:2507	0.91	6	NoID
mzspec:MSV000088823:DOM_Interlab_LCMS_Lab012_A5M_Neg_MS2_rep1:scan:3347	0.91	6	NoID
mzspec:MSV000082619:GIMap_P2_Aq-Org_Mixed_E6:scan:1731	0.91	6	NoID
mzspec:MSV000082331:D9_Hand_swab_pre_Tomato:scan:2593	0.91	6	NoID
mzspec:MSV000085119:P2_D6_GD6_01_54263:scan:1115	0.91	6	NoID
mzspec:MSV000088823:DOM_Interlab_LCMS_Lab012_A5M_Neg_MS2_rep3:scan:3342	0.91	6	NoID
mzspec:MSV000087728:VGF139_D11_neg:scan:2535	0.91	6	NoID
mzspec:MSV000088823:DOM_Interlab_LCMS_Lab012_A45M_Neg_MS2_rep1_5uL:scan:3190	0.91	6	NoID
mzspec:MSV000081160:G4_LV1_CV0495:scan:1814	0.91	6	NoID
mzspec:MSV000087728:VGF144_E10_neg:scan:2500	0.91	6	NoID
mzspec:MSV000087728:VGF139_A09_neg:scan:2504	0.91	6	NoID
mzspec:MSV000087728:VGF143_C01_neg:scan:2577	0.91	5	NoID
mzspec:MSV000087728:VGF157_D10_neg:scan:2599	0.91	5	NoID
mzspec:MSV000085119:P2_E9_GE9_01_54279:scan:1073	0.91	5	NoID
mzspec:MSV000085119:P1_D10_BD10_01_54158:scan:1179	0.91	5	NoID
mzspec:MSV000085119:P1_G7_BG7_01_54194:scan:1247	0.91	5	NoID
mzspec:MSV000085119:P1_F7_BF7_01_54181:scan:1086	0.91	5	NoID
mzspec:MSV000087728:VGF139_C02_neg:scan:2513	0.91	5	NoID
mzspec:MSV000087728:VGF157_G11_neg:scan:2607	0.91	5	NoID
mzspec:MSV000085119:P1_G8_BG8_01_54195:scan:1247	0.91	5	NoID
mzspec:MSV000085142:uninfected_LI_B_Nov_m31:scan:2319	0.91	5	NoID
mzspec:MSV000082131:-COM9_D712RPMI_Smp04_T3o00_MS2_BB4_01_9148:scan:1424	0.91	5	NoID
mzspec:MSV000085119:P2_G1_GG1_01_54297:scan:1068	0.91	5	NoID
mzspec:MSV000082131:-COM5_TCH_RPMI_Smp04_T0o5_MS2_BB1_01_8939:scan:1425	0.91	5	NoID
mzspec:MSV000085119:P1_E2_BE2_01_54163:scan:1132	0.91	5	NoID
mzspec:MSV000085119:P2_E8_GE8_01_54278:scan:1066	0.91	5	NoID
mzspec:MSV000085119:P2_D1_GD1_01_54258:scan:1204	0.91	5	NoID
mzspec:MSV000087728:VGF157_E10_neg:scan:2599	0.91	5	NoID
mzspec:MSV000087728:VGF138_E01_neg:scan:2565	0.91	5	NoID
mzspec:MSV000083989:180323_PMA_TS_BM_R_09_B_neg:scan:2132	0.91	5	NoID
mzspec:MSV000085143:blank_mid:scan:1384	0.91	5	NoID
mzspec:MSV000085119:P1_G11_BG11_01_54198:scan:1238	0.91	5	NoID
mzspec:MSV000085119:P2_C9_GC9_01_54253:scan:1166	0.91	5	NoID
mzspec:MSV000085119:P1_A3_BA3_01_54112:scan:1215	0.91	5	NoID
mzspec:MSV000085119:P1_C8_BC8_01_54143:scan:1242	0.91	5	NoID
mzspec:MSV000087728:VGF143_G04_neg:scan:2506	0.91	5	NoID
mzspec:MSV000085119:P5_D8_BD8_01_54545:scan:1074	0.91	5	NoID
mzspec:MSV000085143:uninfected_LI_B_Nov_m31:scan:2319	0.91	5	NoID
mzspec:MSV000085119:P1_E4_BB10_01_54640:scan:1090	0.91	5	NoID
mzspec:MSV000084314:MSV000088823:scan:369225	0.91	5	NoID
mzspec:MSV000085071:P2_F1_BF1_01_53263:scan:1079	0.91	5	NoID
mzspec:MSV000087728:VGF140_D04_neg:scan:2525	0.91	5	NoID
mzspec:MSV000087728:VGF144_B08_neg:scan:2526	0.91	5	NoID
mzspec:MSV000087728:VGF140_H11_neg:scan:2528	0.91	5	NoID
mzspec:MSV000087728:VGF151_A01_neg:scan:2643	0.91	5	NoID
mzspec:MSV000087728:VGF157_E11_neg:scan:2598	0.91	5	NoID
mzspec:MSV000085119:P2_C1_GC1_01_54245:scan:1152	0.91	5	NoID
mzspec:MSV000085119:P2_E10_GE10_01_54280:scan:1065	0.91	5	NoID
mzspec:MSV000087728:VGF151_C01_neg:scan:2648	0.91	5	NoID
mzspec:MSV000085119:P2_E3_BC9_01_54653:scan:1078	0.91	5	NoID
mzspec:MSV000085119:P5_C5_BC5_01_54529:scan:1078	0.91	5	NoID
mzspec:MSV000085119:P1_G2_BG2_01_54189:scan:1247	0.91	5	NoID
mzspec:MSV000087728:VGF138_F01_neg:scan:2557	0.91	5	NoID
mzspec:MSV000085119:P1_H8_BH8_01_54208:scan:1217	0.91	5	NoID
mzspec:MSV000085119:P1_E3_BE3_01_54164:scan:1146	0.91	5	NoID
mzspec:MSV000085142:blank_mid:scan:1384	0.91	5	NoID
mzspec:MSV000087728:VGF139_A01_neg:scan:2577	0.91	5	NoID
mzspec:MSV000087728:VGF146_F03_neg:scan:2462	0.91	4	NoID
mzspec:MSV000087728:VGF157_B03_neg:scan:2664	0.9	6	NoID
mzspec:MSV000087728:VGF138_A05_neg:scan:2566	0.9	6	NoID
mzspec:MSV000087728:VGF143_G05_neg:scan:2529	0.9	6	NoID
mzspec:MSV000085693:34:scan:280	0.9	6	NoID
mzspec:MSV000087728:VGF138_F09_neg:scan:2495	0.9	6	NoID
mzspec:MSV000087728:VGF138_D04_neg:scan:2519	0.9	6	NoID
mzspec:MSV000081160:G1_LV1_CV0447:scan:1803	0.9	6	NoID
mzspec:MSV000081160:G2_LV2_CV0442:scan:1784	0.9	6	NoID
mzspec:MSV000081160:G2_RV2_CV0487:scan:1780	0.9	6	NoID
mzspec:MSV000081160:G2_LV1_CV0441:scan:1825	0.9	6	NoID
mzspec:MSV000081160:blank2_170620153039:scan:1773	0.9	6	NoID
mzspec:MSV000087322:DOM_Interlab-LCMS_Lab6_PPL_Neg_MS2_rep1:scan:4027	0.9	6	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab6_PPL_Neg_MS2_rep1:scan:4027	0.9	6	NoID
mzspec:MSV000081160:G2_LV2_CV0454:scan:1801	0.9	6	NoID
mzspec:MSV000081160:G2_RV2_CV0457:scan:1783	0.9	6	NoID
mzspec:MSV000087728:VGF157_H08_neg:scan:2598	0.9	5	NoID
mzspec:MSV000085119:P1_B6_BB6_01_54128:scan:1185	0.9	5	NoID
mzspec:MSV000085142:carnitine_LI_B_Nov_m12:scan:2151	0.9	5	NoID
mzspec:MSV000085142:benznidazole_LI_B_Sept_m35:scan:2392	0.9	5	NoID
mzspec:MSV000085119:P1_G6_BG6_01_54193:scan:1260	0.9	5	NoID
mzspec:MSV000087728:VGF143_A06_neg:scan:2471	0.9	5	NoID
mzspec:MSV000087728:VGF143_H04_neg:scan:2507	0.9	5	NoID
mzspec:MSV000085143:benznidazole_LI_A_Nov_m22:scan:2314	0.9	5	NoID
mzspec:MSV000085143:carnitine_LI_B_Nov_m15:scan:1804	0.9	5	NoID
mzspec:MSV000085119:P1_H4_BH4_01_54204:scan:1229	0.9	5	NoID
mzspec:MSV000085119:P1_B5_BB5_01_54127:scan:1168	0.9	5	NoID
mzspec:MSV000085119:P1_A10_BA10_01_54119:scan:1234	0.9	5	NoID
mzspec:MSV000084314:MSV000081464:scan:6239	0.9	5	NoID
mzspec:MSV000085555:DOM-20200517_neg_2:scan:3158	0.9	5	NoID
mzspec:MSV000085142:vehicle_LI_C_Sept_m5:scan:2301	0.9	5	NoID
mzspec:MSV000085119:P1_H5_BH5_01_54205:scan:1230	0.9	5	NoID
mzspec:MSV000085142:carnitine_LI_B_Nov_m15:scan:1804	0.9	5	NoID
mzspec:MSV000085143:carnitine_LI_B_Nov_m14:scan:1536	0.9	5	NoID
mzspec:MSV000085142:uninfected_LI_A_Nov_m33:scan:2061	0.9	5	NoID
mzspec:MSV000085143:carnitine_LI_B_Nov_m12:scan:2151	0.9	5	NoID
mzspec:MSV000085119:P2_B6_GB6_01_54237:scan:1158	0.9	5	NoID
mzspec:MSV000085119:P2_E6_GE6_01_54276:scan:1078	0.9	5	NoID
mzspec:MSV000085142:benznidazole_LI_B_Sept_m34:scan:1636	0.9	5	NoID
mzspec:MSV000085119:P2_A11_BC8_01_54652:scan:1089	0.9	5	NoID
mzspec:MSV000085142:benznidazole_LI_A_Nov_m22:scan:1545	0.9	5	NoID
mzspec:MSV000085119:P2_H3_GH3_01_54312:scan:1085	0.9	5	NoID
mzspec:MSV000085142:carnitine_LI_B_Sept_m20:scan:1792	0.9	5	NoID
mzspec:MSV000085142:LI_pooledQC_mid_191102202157:scan:1532	0.9	5	NoID
mzspec:MSV000085119:P2_B5_GB5_01_54236:scan:1186	0.9	5	NoID
mzspec:MSV000087728:VGF157_C02_neg:scan:2616	0.9	5	NoID
mzspec:MSV000085142:benznidazole_LI_B_Nov_m22:scan:2223	0.9	5	NoID
mzspec:MSV000085142:carnitine_LI_B_Sept_m16:scan:1647	0.9	5	NoID
mzspec:MSV000087728:VGF157_A05_neg:scan:2626	0.9	5	NoID
mzspec:MSV000087728:VGF156_G03_neg:scan:2415	0.9	5	NoID
mzspec:MSV000085143:benznidazole_LI_B_Nov_m25:scan:1973	0.9	5	NoID
mzspec:MSV000085142:LI_pooledQC_end:scan:1533	0.9	5	NoID
mzspec:MSV000087728:VGF157_D03_neg:scan:2642	0.9	5	NoID
mzspec:MSV000085142:carnitine_LI_B_Sept_m17:scan:2463	0.9	5	NoID
mzspec:MSV000085142:carnitine_LI_A_Nov_m12:scan:1629	0.9	5	NoID
mzspec:MSV000085142:carnitine_LI_C_Nov_m12:scan:2475	0.9	5	NoID
mzspec:MSV000085119:P5_A9_BE6_01_54690:scan:1072	0.9	5	NoID
mzspec:MSV000087728:VGF138_D05_neg:scan:2537	0.9	5	NoID
mzspec:MSV000087728:VGF143_D05_neg:scan:2501	0.9	5	NoID
mzspec:MSV000085142:uninfected_LI_B_Nov_m35:scan:2133	0.9	5	NoID
mzspec:MSV000085119:P1_B8_BB8_01_54130:scan:1220	0.9	5	NoID
mzspec:MSV000085143:carnitine_LI_C_Nov_m13:scan:2475	0.9	5	NoID
mzspec:MSV000085142:vehicle_LI_A_Nov_m1:scan:2253	0.9	5	NoID
mzspec:MSV000085142:benznidazole_LI_A_Sept_m34:scan:2157	0.9	5	NoID
mzspec:MSV000085119:P1_D3_BD3_01_54151:scan:1198	0.9	5	NoID
mzspec:MSV000085143:uninfected_LI_B_Nov_m32:scan:1539	0.9	5	NoID
mzspec:MSV000087728:VGF144_F02_neg:scan:2497	0.9	5	NoID
mzspec:MSV000087728:VGF157_B09_neg:scan:2637	0.9	5	NoID
mzspec:MSV000085119:P2_A6_BC3_01_54647:scan:1083	0.9	5	NoID
mzspec:MSV000085142:benznidazole_LI_C_Nov_m23:scan:2055	0.9	5	NoID
mzspec:MSV000085142:vehicle_LI_B_Nov_m3:scan:2391	0.9	5	NoID
mzspec:MSV000085119:P2_C8_GC8_01_54252:scan:1174	0.9	5	NoID
mzspec:MSV000085142:vehicle_LI_A_Sept_m3:scan:1527	0.9	5	NoID
mzspec:MSV000085119:P2_D8_GD8_01_54265:scan:1120	0.9	5	NoID
mzspec:MSV000085142:vehicle_LI_B_Nov_m2:scan:2073	0.9	5	NoID
mzspec:MSV000085119:P2_A1_GA1_01_54219:scan:1186	0.9	5	NoID
mzspec:MSV000087728:VGF143_C04_neg:scan:2471	0.9	5	NoID
mzspec:MSV000085119:P5_E4_BE4_01_54554:scan:1079	0.9	5	NoID
mzspec:MSV000087728:VGF157_H11_neg:scan:2594	0.9	5	NoID
mzspec:MSV000085119:P2_B2_GB2_01_54233:scan:1210	0.9	5	NoID
mzspec:MSV000085142:benznidazole_LI_B_Nov_m25:scan:1447	0.9	5	NoID
mzspec:MSV000087728:VGF157_E12_neg:scan:2587	0.9	5	NoID
mzspec:MSV000087728:VGF144_B06_neg:scan:2490	0.9	5	NoID
mzspec:MSV000087728:VGF138_A04_neg:scan:2543	0.9	5	NoID
mzspec:MSV000085119:P1_A4_BA4_01_54113:scan:1203	0.9	5	NoID
mzspec:MSV000087728:VGF157_D09_neg:scan:2584	0.9	5	NoID
mzspec:MSV000085119:P2_F8_BD5_01_54662:scan:1071	0.9	5	NoID
mzspec:MSV000085071:P2_D3_BD3_01_53239:scan:1066	0.9	5	NoID
mzspec:MSV000085119:P2_G4_BD7_01_54664:scan:1091	0.9	5	NoID
mzspec:MSV000085119:P2_A5_GA5_01_54223:scan:1187	0.9	5	NoID
mzspec:MSV000085119:P1_C5_BC5_01_54140:scan:1030	0.9	5	NoID
mzspec:MSV000087728:VGF140_C09_neg:scan:2540	0.9	5	NoID
mzspec:MSV000087728:VGF143_C11_neg:scan:2477	0.9	5	NoID
mzspec:MSV000087728:VGF144_A01_neg:scan:2570	0.9	5	NoID
