USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006123905	CCMSLIB00006123905	0.93	5	L-(-)-Nicotine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006123898	CCMSLIB00006123898	0.92	5	L-(-)-Nicotine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006123901	CCMSLIB00006123901	0.92	5	L-(-)-Nicotine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006123903	CCMSLIB00006123903	0.91	5	L-(-)-Nicotine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006123899	CCMSLIB00006123899	0.91	5	L-(-)-Nicotine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006123907	CCMSLIB00006123907	0.89	5	L-(-)-Nicotine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005734391	CCMSLIB00005734391	0.89	4	Massbank:EQ300806 Nicotine|3-[(2S)-1-methylpyrrolidin-2-yl]pyridine|3-[(2S)-1-methyl-2-pyrrolidinyl]pyridine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006123910	CCMSLIB00006123910	0.85	4	L-(-)-Nicotine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006123913	CCMSLIB00006123913	0.85	4	L-(-)-Nicotine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006123909	CCMSLIB00006123909	0.84	4	L-(-)-Nicotine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006123912	CCMSLIB00006123912	0.84	4	L-(-)-Nicotine - 40.0 eV	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000426443	CCMSLIB00000426443	0.74	4	HMDB:HMDB01934-1880 L(-)-Nicotine pestanal	M+H	1
