file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000085071:P2_B5_BB5_01_53215	-0.01	mzspec:MSV000085071:P2_B5_BB5_01_53215:scan:1221	1	0.94	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_B5_BB5_01_53215.mzXML	MSV000085071/P2_B5_BB5_01_53215.mzXML	MSV000085071	Xerocomellus mendocinensis		1648207	automatic	Yes	No	No
mzspec:MSV000084460:190430_NegDDA_17-1	0.02	mzspec:MSV000084460:190430_NegDDA_17-1:scan:3667	1	0.88	5	MSV000084460	NoID	MSV000084460/ccms_peak/190430_NegDDA_17-1.mzML	MSV000084460/190430_NegDDA_17-1.mzML	MSV000084460	Lecanicillium psalliotae		73499	automatic	No	No	No
mzspec:MSV000085071:P2_C1_BC1_01_53224	-0.01	mzspec:MSV000085071:P2_C1_BC1_01_53224:scan:1229	1	0.87	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_C1_BC1_01_53224.mzXML	MSV000085071/P2_C1_BC1_01_53224.mzXML	MSV000085071	Lepiota clypeolaria		56165	automatic	Yes	No	No
mzspec:MSV000085071:P2_E6_BE6_01_53255	-0.01	mzspec:MSV000085071:P2_E6_BE6_01_53255:scan:1227	1	0.81	5	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_E6_BE6_01_53255.mzXML	MSV000085071/P2_E6_BE6_01_53255.mzXML	MSV000085071	Xerocomellus medocinensis	Xerocomellus mendocinensis	1648207	manual	Yes	No	No
mzspec:MSV000085071:P1_H6_GH6_01_53185	0.02	mzspec:MSV000085071:P1_H6_GH6_01_53185:scan:1235	1	0.8	6	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P1_mzXML/P1_H6_GH6_01_53185.mzML	MSV000085071/P1_H6_GH6_01_53185.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000086666:01003-88-20	-0.0	mzspec:MSV000086666:01003-88-20:scan:2586	1	0.79	5	MSV000086666	NoID	MSV000086666/ccms_peak/01003-88-20.mzML	MSV000086666/01003-88-20.mzML	MSV000086666	Actinobacteria		201174	automatic	No	No	No
mzspec:MSV000085071:P3_B11_BB11_01_52821	-0.01	mzspec:MSV000085071:P3_B11_BB11_01_52821:scan:1215	1	0.79	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P3_mzXML/P3_B11_BB11_01_52821.mzXML	MSV000085071/P3_B11_BB11_01_52821.mzXML	MSV000085071	Xerocomellus atropurpureus		2768408	automatic	Yes	No	No
mzspec:MSV000087628:13+SC+on+SA+EthAc-neg	-0.0	mzspec:MSV000087628:13+SC+on+SA+EthAc-neg:scan:5020	1	0.78	5	MSV000087628	NoID	MSV000087628/ccms_peak/13+SC+on+SA+EthAc-neg.mzML	MSV000087628/13+SC+on+SA+EthAc-neg.mzML	MSV000087628	Streptomyces clavuligerus ATCC 27064	Streptomyces clavuligerus	1901	automatic	No	No	No
mzspec:MSV000083835:13 SC on SA EthAc-neg	-0.0	mzspec:MSV000083835:13 SC on SA EthAc-neg:scan:5020	1	0.78	5	MSV000083835	NoID	MSV000083835/updates/2019-05-21_lfnothias_ad043d61/peak/Ethyl Acetate/SC/13 SC on SA EthAc-neg.mzXML	MSV000083835/13 SC on SA EthAc-neg.mzXML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:13	-0.0	mzspec:MSV000083835:13:scan:5020	1	0.78	5	MSV000083835	NoID	MSV000083835/peak/EtOAc_Neg_mzML/13.mzML	MSV000083835/13.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
