file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000088745:127_24_Pruth_WET_76_P1-A-8_01_12088	-0.0	mzspec:MSV000088745:127_24_Pruth_WET_76_P1-A-8_01_12088:scan:5349	1	0.95	4	MSV000088745	NoID	MSV000088745/ccms_peak/127_24_Pruth_WET_76_P1-A-8_01_12088.mzML	MSV000088745/127_24_Pruth_WET_76_P1-A-8_01_12088.mzML	MSV000088745	Bacteria		2	automatic	No	No	No
mzspec:MSV000083835:35	-0.0	mzspec:MSV000083835:35:scan:3651	1	0.93	4	MSV000083835	NoID	MSV000083835/peak/EtOAc_Neg_mzML/35.mzML	MSV000083835/35.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083660:43_1	-0.0	mzspec:MSV000083660:43_1:scan:2907	1	0.92	4	MSV000083660	NoID	MSV000083660/peak/mzXML/12min_samples/43_1.mzXML	MSV000083660/43_1.mzXML	MSV000083660	Pseudomonas psychrophila		122355	automatic	No	No	No
mzspec:MSV000084475:HM_57_GB10_01_46461	-0.0	mzspec:MSV000084475:HM_57_GB10_01_46461:scan:2567	1	0.84	4	MSV000084475	NoID	MSV000084475/peak/mzXML files/RCM plates/Plate 1B/mzXML/HM_57_GB10_01_46461.mzXML	MSV000084475/HM_57_GB10_01_46461.mzXML	MSV000084475	Fusobacterium ulcerans, 12 1B	Fusobacterium ulcerans 12-1B	457404	manual	Yes	No	No
mzspec:MSV000080922:Cave_Bacteria_Plate1_RA3_01_19329	-0.0	mzspec:MSV000080922:Cave_Bacteria_Plate1_RA3_01_19329:scan:1684	1	0.81	4	MSV000080922	NoID	MSV000080922/ccms_peak/mzXML/Plate A/Samples/Cave_Bacteria_Plate1_RA3_01_19329.mzXML	MSV000080922/Cave_Bacteria_Plate1_RA3_01_19329.mzXML	MSV000080922	Bacteria		2	automatic	No	No	No
mzspec:MSV000080922:Cave_Bacteria_Plate2_BB3_01_19475	-0.0	mzspec:MSV000080922:Cave_Bacteria_Plate2_BB3_01_19475:scan:1677	1	0.8	4	MSV000080922	NoID	MSV000080922/ccms_peak/mzXML/Plate B/Samples/Cave_Bacteria_Plate2_BB3_01_19475.mzXML	MSV000080922/Cave_Bacteria_Plate2_BB3_01_19475.mzXML	MSV000080922	Bacteria		2	automatic	No	No	No
mzspec:MSV000080922:Cave_Bacteria_Plate2_BB2_01_19474	-0.0	mzspec:MSV000080922:Cave_Bacteria_Plate2_BB2_01_19474:scan:1674	1	0.8	4	MSV000080922	NoID	MSV000080922/ccms_peak/mzXML/Plate B/Samples/Cave_Bacteria_Plate2_BB2_01_19474.mzXML	MSV000080922/Cave_Bacteria_Plate2_BB2_01_19474.mzXML	MSV000080922	Bacteria		2	automatic	No	No	No
mzspec:MSV000080102:C18p_5uL_NASA_Sample_BC1_01_25972	-0.0	mzspec:MSV000080102:C18p_5uL_NASA_Sample_BC1_01_25972:scan:1722	1	0.77	4	MSV000080102	NoID	MSV000080102/ccms_peak/mzXML/Samples/C18p_5uL_NASA_Sample_BC1_01_25972.mzML	MSV000080102/C18p_5uL_NASA_Sample_BC1_01_25972.mzML	MSV000080102	Bacteria		2	automatic	No	No	No
mzspec:MSV000080922:Cave_Bacteria_Plate1_RE10_01_19402	-0.0	mzspec:MSV000080922:Cave_Bacteria_Plate1_RE10_01_19402:scan:1685	1	0.76	4	MSV000080922	NoID	MSV000080922/ccms_peak/mzXML/Plate A/Samples/Cave_Bacteria_Plate1_RE10_01_19402.mzXML	MSV000080922/Cave_Bacteria_Plate1_RE10_01_19402.mzXML	MSV000080922	Bacteria		2	automatic	No	No	No
mzspec:MSV000080922:Cave_Bacteria_Plate1_RC5_01_19363	-0.01	mzspec:MSV000080922:Cave_Bacteria_Plate1_RC5_01_19363:scan:1703	1	0.76	4	MSV000080922	NoID	MSV000080922/ccms_peak/mzXML/Plate A/Samples/Cave_Bacteria_Plate1_RC5_01_19363.mzXML	MSV000080922/Cave_Bacteria_Plate1_RC5_01_19363.mzXML	MSV000080922	Bacteria		2	automatic	No	No	No
mzspec:MSV000080922:Cave_Bacteria_Plate1_RH7_01_19447	-0.0	mzspec:MSV000080922:Cave_Bacteria_Plate1_RH7_01_19447:scan:1687	1	0.76	4	MSV000080922	NoID	MSV000080922/ccms_peak/mzXML/Plate A/Samples/Cave_Bacteria_Plate1_RH7_01_19447.mzXML	MSV000080922/Cave_Bacteria_Plate1_RH7_01_19447.mzXML	MSV000080922	Bacteria		2	automatic	No	No	No
mzspec:MSV000080922:Cave_Bacteria_Plate1_RE11_01_19403	-0.0	mzspec:MSV000080922:Cave_Bacteria_Plate1_RE11_01_19403:scan:1702	1	0.74	4	MSV000080922	NoID	MSV000080922/ccms_peak/mzXML/Plate A/Samples/Cave_Bacteria_Plate1_RE11_01_19403.mzXML	MSV000080922/Cave_Bacteria_Plate1_RE11_01_19403.mzXML	MSV000080922	Bacteria		2	automatic	No	No	No
mzspec:MSV000080922:Cave_Bacteria_Plate2_BC12_01_19500	-0.0	mzspec:MSV000080922:Cave_Bacteria_Plate2_BC12_01_19500:scan:1670	1	0.74	4	MSV000080922	NoID	MSV000080922/ccms_peak/mzXML/Plate B/Samples/Cave_Bacteria_Plate2_BC12_01_19500.mzXML	MSV000080922/Cave_Bacteria_Plate2_BC12_01_19500.mzXML	MSV000080922	Bacteria		2	automatic	No	No	No
