USI	Cosine	Matching Peaks	Status
mzspec:MSV000082735:S00015742_Positive_01:scan:587	0.84	7	NoID
mzspec:MSV000082735:S00015702_Positive_01:scan:605	0.82	7	NoID
mzspec:MSV000082738:S00016568_Positive_01:scan:679	0.81	7	NoID
mzspec:MSV000082735:S00015758_Positive_01:scan:595	0.8	8	NoID
mzspec:MSV000082735:S00015713_Positive_01:scan:663	0.8	7	NoID
mzspec:MSV000082735:S00015747_Positive_01:scan:697	0.79	7	NoID
mzspec:MSV000082738:S00016549_Positive_01:scan:703	0.79	7	NoID
mzspec:MSV000082735:S00015729_Positive_01:scan:644	0.79	7	NoID
mzspec:MSV000082738:S00016527_Positive_01:scan:721	0.79	7	NoID
mzspec:MSV000082735:S00015730_Positive_01:scan:645	0.79	7	NoID
mzspec:MSV000082735:S00015823_Positive_01:scan:695	0.78	7	NoID
mzspec:MSV000082735:S00015720_Positive_01:scan:572	0.78	7	NoID
mzspec:MSV000082738:S00016557_Positive_01:scan:741	0.78	7	NoID
mzspec:MSV000082738:S00016559_Positive_01:scan:677	0.78	7	NoID
mzspec:MSV000082735:S00015768_Positive_01:scan:667	0.77	7	NoID
mzspec:MSV000082735:S00015700_Positive_01:scan:573	0.77	7	NoID
mzspec:MSV000082738:S00016560_Positive_01:scan:724	0.77	7	NoID
mzspec:MSV000082735:S00015696_Positive_01:scan:654	0.77	7	NoID
mzspec:MSV000084314:MSV000082738:scan:949	0.77	6	NoID
mzspec:MSV000082738:S00016556_Positive_01:scan:704	0.76	6	NoID
mzspec:MSV000082738:S00016522_Positive_01:scan:706	0.76	6	NoID
mzspec:MSV000082735:S00015761_Positive_01:scan:724	0.76	6	NoID
mzspec:MSV000082722:20170125_S00027671_P:scan:667	0.75	7	NoID
mzspec:MSV000084314:MSV000082729:scan:2712	0.75	6	NoID
mzspec:MSV000082738:S00016530_Positive_01:scan:614	0.75	6	NoID
mzspec:MSV000082738:S00016544_Positive_01:scan:713	0.75	6	NoID
mzspec:MSV000082738:S00016562_Positive_01:scan:622	0.75	6	NoID
mzspec:MSV000082738:S00016555_Positive_01:scan:697	0.75	6	NoID
mzspec:MSV000082738:S00016569_Positive_01:scan:711	0.75	6	NoID
mzspec:MSV000082738:S00016526_Positive_01:scan:686	0.75	6	NoID
mzspec:MSV000082735:S00015739_Positive_01:scan:641	0.75	6	NoID
mzspec:MSV000082738:S00016543_Positive_01:scan:705	0.75	6	NoID
mzspec:MSV000082729:20160307_TP_CS00000001-1_P:scan:662	0.74	6	NoID
mzspec:MSV000082735:S00015751_Positive_01:scan:700	0.74	6	NoID
mzspec:MSV000082738:S00016534_Positive_01:scan:691	0.74	6	NoID
mzspec:MSV000082738:S00016565_Positive_01:scan:670	0.74	6	NoID
mzspec:MSV000082735:S00015732_Positive_01:scan:640	0.74	6	NoID
mzspec:MSV000082738:S00016529_Positive_01:scan:648	0.74	6	NoID
mzspec:MSV000089210:GNPS-SUSPECTLIST:scan:50567	0.74	6	NoID
mzspec:MSV000081082:BA2P7_12acanthot_BA2_01_28605:scan:1920	0.73	7	NoID
mzspec:MSV000080518:BA2P7_12acanthot_BA2_01_28605:scan:1920	0.73	7	NoID
mzspec:MSV000082735:S00015753_Positive_01:scan:640	0.73	6	NoID
mzspec:MSV000082738:S00016525_Positive_01:scan:692	0.73	6	NoID
mzspec:MSV000082735:S00015737_Positive_01:scan:660	0.73	6	NoID
mzspec:MSV000082735:S00015734_Positive_01:scan:625	0.73	6	NoID
mzspec:MSV000082735:S00015731_Positive_01:scan:609	0.73	6	NoID
mzspec:MSV000082735:S00015726_Positive_01:scan:609	0.73	6	NoID
mzspec:MSV000082735:S00015752_Positive_01:scan:617	0.73	6	NoID
mzspec:MSV000082735:S00015760_Positive_01:scan:623	0.72	6	NoID
mzspec:MSV000082738:S00016558_Positive_01:scan:707	0.72	6	NoID
mzspec:MSV000084314:MSV000080518:scan:27254	0.72	6	NoID
mzspec:MSV000082735:S00015774_Positive_01:scan:700	0.72	6	NoID
mzspec:MSV000080518:BC6P7_26prostrata_BC6_01_28694:scan:1888	0.71	6	NoID
mzspec:MSV000081082:GC6P7_26prostrata-MS1_GC6_01_28696:scan:1888	0.71	6	NoID
mzspec:MSV000082738:S00016539_Positive_01:scan:688	0.71	6	NoID
mzspec:MSV000082735:S00015816_Positive_01:scan:632	0.71	6	NoID
mzspec:MSV000082722:20170125_S00027687_P:scan:650	0.7	6	NoID
mzspec:MSV000081082:BC1P7_21helioscopia_BC1_01_28669:scan:1972	0.7	6	NoID
mzspec:MSV000080518:BC1P7_21helioscopia_BC1_01_28669:scan:1972	0.7	6	NoID
