USI	Cosine	Matching Peaks	Status
mzspec:MSV000082692:S00015861_Negative_01:scan:190	0.94	4	NoID
mzspec:MSV000087728:VGF152_H11_neg:scan:3258	0.92	5	NoID
mzspec:MSV000084314:MSV000087728:scan:1767240	0.9	5	NoID
mzspec:MSV000087728:VGF150_G08_neg:scan:3318	0.89	5	NoID
mzspec:MSV000087728:VGF151_G07_neg:scan:3420	0.89	5	NoID
mzspec:MSV000087728:VGF150_F05_neg:scan:3342	0.89	5	NoID
mzspec:MSV000087728:VGF150_D08_neg:scan:3331	0.88	5	NoID
mzspec:MSV000087728:VGF154_D03_neg:scan:3304	0.87	5	NoID
mzspec:MSV000087728:VGF153_H10_neg:scan:3364	0.87	5	NoID
mzspec:MSV000087728:VGF153_D08_neg:scan:3199	0.86	5	NoID
mzspec:MSV000087728:VGF150_C07_neg:scan:3384	0.86	5	NoID
mzspec:MSV000087728:VGF142_H06_neg:scan:3334	0.86	5	NoID
mzspec:MSV000087728:VGF153_D05_neg:scan:3315	0.86	5	NoID
mzspec:MSV000087728:VGF156_C04_neg:scan:3331	0.86	5	NoID
mzspec:MSV000087728:VGF156_E03_neg:scan:3310	0.86	4	NoID
mzspec:MSV000087728:VGF150_B07_neg:scan:3369	0.85	5	NoID
mzspec:MSV000087728:VGF153_H05_neg:scan:3302	0.84	5	NoID
mzspec:MSV000087728:VGF150_A03_neg:scan:3325	0.83	5	NoID
mzspec:MSV000084314:MSV000086161:scan:1522592	0.81	5	NoID
mzspec:MSV000087728:VGF150_A04_neg:scan:3355	0.81	5	NoID
mzspec:MSV000087728:VGF151_A10_neg:scan:3400	0.8	4	NoID
mzspec:MSV000087728:VGF140_H09_neg:scan:3378	0.78	4	NoID
mzspec:MSV000087728:VGF140_B07_neg:scan:3409	0.76	4	NoID
mzspec:MSV000087728:VGF142_A07_neg:scan:3378	0.75	4	NoID
mzspec:MSV000085870:PH697085_neg_IDA:scan:6277	0.75	4	NoID
mzspec:MSV000082796:KP262_Negative:scan:5320	0.74	4	NoID
mzspec:MSV000082796:KP_262_Negative:scan:5320	0.74	4	NoID
mzspec:MSV000087728:VGF153_C10_neg:scan:3275	0.74	4	NoID
mzspec:MSV000084322:Plate6_61592_Skin_GD3_01_26748:scan:3590	0.73	5	NoID
mzspec:MSV000083789:neg_Cd10MYY_1:scan:4364	0.73	4	NoID
mzspec:MSV000085870:PH697289_neg_IDA:scan:7639	0.73	4	NoID
mzspec:MSV000084314:MSV000084322:scan:1469319	0.72	5	NoID
mzspec:MSV000084322:Plate6_61360_Skin_GF3_01_26781:scan:3597	0.72	5	NoID
mzspec:MSV000085870:CS60106_neg_IDA:scan:6568	0.71	4	NoID
mzspec:MSV000084322:Plate6_61556_Skin_GE4_01_26765:scan:3582	0.7	5	NoID
