USI	Cosine	Matching Peaks	Status
mzspec:MSV000089952:013_Ecoli_W3110_SN1_Log_5h__MBL:scan:4294967295	0.91	4	NoID
mzspec:MSV000083835:40:scan:355	0.88	4	NoID
mzspec:MSV000083835:57:scan:428	0.88	4	NoID
mzspec:MSV000081464:PD_Media_Fungal:scan:714	0.88	4	NoID
mzspec:MSV000083835:39:scan:298	0.88	4	NoID
mzspec:MSV000083835:41:scan:472	0.88	4	NoID
mzspec:MSV000083835:28:scan:496	0.88	4	NoID
mzspec:MSV000081464:H_Fungal_filltrate_24h:scan:719	0.88	4	NoID
mzspec:MSV000087646:JA_Feb152021_RMmetabolomics_ddMS2IE1neg_LC_POOL_BreastMilk:scan:1222	0.88	4	NoID
mzspec:MSV000081464:H_fungal_filtrate_1month:scan:677	0.87	4	NoID
mzspec:MSV000084595:42_4_M_SAMPLE_WT_SY_7_D6_Neg:scan:336	0.87	4	NoID
mzspec:MSV000089952:014_Ecoli_W3110_SN1_Stat_24h__MBL:scan:4294967295	0.86	4	NoID
mzspec:MSV000083835:42:scan:635	0.85	4	NoID
mzspec:MSV000081464:H_Fungal_filltrate_24h_170814185415:scan:683	0.85	4	NoID
mzspec:MSV000081808:20160119_pHILIC___NEG_MSMS_KZ_HB58_A_Flavobacterium_sp_URHB0058______Run61:scan:3288	0.8	4	NoID
