file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000087157:SH1B-1_P2-F-4_01_11822	0.0	mzspec:MSV000087157:SH1B-1_P2-F-4_01_11822:scan:1117	1	1.0	4	MSV000087157	NoID	MSV000087157/ccms_peak/Strains mzXMLs/SH1B-1_P2-F-4_01_11822.mzML	MSV000087157/SH1B-1_P2-F-4_01_11822.mzML	MSV000087157	Pseudomonas aeruginosa		287	automatic	No	No	No
mzspec:MSV000087156:SH1B-1_P2-F-4_01_11822	0.0	mzspec:MSV000087156:SH1B-1_P2-F-4_01_11822:scan:1117	1	1.0	4	MSV000087156	NoID	MSV000087156/ccms_peak/Strains mzXMLs/SH1B-1_P2-F-4_01_11822.mzML	MSV000087156/SH1B-1_P2-F-4_01_11822.mzML	MSV000087156	Pseudomonas aeruginosa		287	automatic	No	No	No
mzspec:MSV000083523:Control_seed_2_5_days_extremo_raiz	0.0	mzspec:MSV000083523:Control_seed_2_5_days_extremo_raiz:scan:2145	1	0.99	4	MSV000083523	NoID	MSV000083523/updates/2019-03-13_camolsan_96533cfb/peak/Control_seed_2_5_days_extremo_raiz.mzXML	MSV000083523/Control_seed_2_5_days_extremo_raiz.mzXML	MSV000083523	Bacteria		qc	automatic	No	No	Yes
mzspec:MSV000085000:KM_EN-dark	0.0	mzspec:MSV000085000:KM_EN-dark:scan:2792	1	0.99	4	MSV000085000	NoID	MSV000085000/peak/KM_EN-dark.mzXML	MSV000085000/KM_EN-dark.mzXML	MSV000085000	Epicoccum nigrum cf0051	Epicoccum nigrum	105696	manual	Yes	No	No
mzspec:MSV000087157:mFLRO1-2_P2-E-5_01_11820	0.0	mzspec:MSV000087157:mFLRO1-2_P2-E-5_01_11820:scan:1119	1	0.99	4	MSV000087157	NoID	MSV000087157/ccms_peak/Strains mzXMLs/mFLRO1-2_P2-E-5_01_11820.mzML	MSV000087157/mFLRO1-2_P2-E-5_01_11820.mzML	MSV000087157	Pseudomonas aeruginosa		287	automatic	No	No	No
mzspec:MSV000083383:leptochelin_nometal_3	0.0	mzspec:MSV000083383:leptochelin_nometal_3:scan:2071	1	0.99	4	MSV000083383	NoID	MSV000083383/updates/2019-10-30_allegraaron_e0b9cac9/other/allegraaron/Leptochelin_mzML/leptochelin_nometal_3.mzML	MSV000083383/leptochelin_nometal_3.mzML	MSV000083383	Escherichia coli Nissle	Escherichia coli Nissle 1917	316435	maual	No	No	No
mzspec:MSV000087156:mFLRO1-2_P2-E-5_01_11820	0.0	mzspec:MSV000087156:mFLRO1-2_P2-E-5_01_11820:scan:1119	1	0.99	4	MSV000087156	NoID	MSV000087156/ccms_peak/Strains mzXMLs/mFLRO1-2_P2-E-5_01_11820.mzML	MSV000087156/mFLRO1-2_P2-E-5_01_11820.mzML	MSV000087156	Pseudomonas aeruginosa		287	automatic	No	No	No
mzspec:MSV000080559:L_4	0.0	mzspec:MSV000080559:L_4:scan:1918	1	0.99	4	MSV000080559	NoID	MSV000080559/ccms_peak/mzxml/L_4.mzXML	MSV000080559/L_4.mzXML	MSV000080559	Amycolatopsis		1813	automatic	No	No	No
mzspec:MSV000088670:CNYN12_batch9_300nguL_5uLiny_20dic2021	0.0	mzspec:MSV000088670:CNYN12_batch9_300nguL_5uLiny_20dic2021:scan:4294967295	1	0.98	5	MSV000088670	NoID	MSV000088670/peak/CNYN12_batch9_300nguL_5uLiny_20dic2021.mzXML	MSV000088670/CNYN12_batch9_300nguL_5uLiny_20dic2021.mzXML	MSV000088670	Vibrio cholerae		666	automatic	No	No	No
mzspec:MSV000087156:SH3A-2_P2-H-5_01_11829	0.0	mzspec:MSV000087156:SH3A-2_P2-H-5_01_11829:scan:1113	1	0.98	4	MSV000087156	NoID	MSV000087156/ccms_peak/Strains mzXMLs/SH3A-2_P2-H-5_01_11829.mzML	MSV000087156/SH3A-2_P2-H-5_01_11829.mzML	MSV000087156	Pseudomonas aeruginosa		287	automatic	No	No	No
