file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000085071:P2_B11_BB11_01_53221	-0.01	mzspec:MSV000085071:P2_B11_BB11_01_53221:scan:617	1	0.95	7	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_B11_BB11_01_53221.mzML	MSV000085071/P2_B11_BB11_01_53221.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000084884:w50_zobn	-0.0	mzspec:MSV000084884:w50_zobn:scan:1964	1	0.95	6	MSV000084884	NoID	MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w50_zobn.mzML	MSV000084884/w50_zobn.mzML	MSV000084884	Bacteria		2	automatic	No	No	No
mzspec:MSV000089952:013_Ecoli_W3110_SN1_Log_5h__MBL	-0.0	mzspec:MSV000089952:013_Ecoli_W3110_SN1_Log_5h__MBL:scan:4294967295	1	0.95	5	MSV000089952	NoID	MSV000089952/peak/XGLab_Ecoli_W3110/Growth Phase_Sup_MBL/013_Ecoli_W3110_SN1_Log_5h__MBL.mzML	MSV000089952/013_Ecoli_W3110_SN1_Log_5h__MBL.mzML	MSV000089952	Escherichia coli K-12 W3110	Escherichia coli	316407	manual	No	No	No
mzspec:MSV000085071:P1_E6_GE6_01_53146	0.02	mzspec:MSV000085071:P1_E6_GE6_01_53146:scan:620	1	0.94	6	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_E6_GE6_01_53146.mzXML	MSV000085071/P1_E6_GE6_01_53146.mzXML	MSV000085071	Coprinellus micaceus		71717	automatic	Yes	No	No
mzspec:MSV000084595:41_0_prat_M_Control_SY+R5A_D5_Neg	-0.0	mzspec:MSV000084595:41_0_prat_M_Control_SY+R5A_D5_Neg:scan:2362	1	0.94	6	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/41_0_prat_M_Control_SY+R5A_D5_Neg.mzML	MSV000084595/41_0_prat_M_Control_SY+R5A_D5_Neg.mzML	MSV000084595	Streptomyces		qc	automatic	No	No	Yes
mzspec:MSV000084884:w100_zobn	-0.0	mzspec:MSV000084884:w100_zobn:scan:1810	1	0.94	5	MSV000084884	NoID	MSV000084884/updates/2020-02-03_jamirimoghaddam_67410a78/raw/w100_zobn.mzML	MSV000084884/w100_zobn.mzML	MSV000084884	Bacteria		2	automatic	No	No	No
mzspec:MSV000084595:38_OS8_M_SAMPLE_Env_D2_Neg	-0.0	mzspec:MSV000084595:38_OS8_M_SAMPLE_Env_D2_Neg:scan:2299	1	0.93	5	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/38_OS8_M_SAMPLE_Env_D2_Neg.mzML	MSV000084595/38_OS8_M_SAMPLE_Env_D2_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:44_0_M_Control_D8_Neg	-0.0	mzspec:MSV000084595:44_0_M_Control_D8_Neg:scan:2874	1	0.93	5	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/44_0_M_Control_D8_Neg.mzML	MSV000084595/44_0_M_Control_D8_Neg.mzML	MSV000084595	Streptomyces		qc	automatic	No	No	Yes
mzspec:MSV000084595:39_OS9_M_SAMPLE_Env_D3_Neg	-0.0	mzspec:MSV000084595:39_OS9_M_SAMPLE_Env_D3_Neg:scan:2187	1	0.93	5	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/39_OS9_M_SAMPLE_Env_D3_Neg.mzML	MSV000084595/39_OS9_M_SAMPLE_Env_D3_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:24_0_M_Control_YMS_B12_Neg	-0.0	mzspec:MSV000084595:24_0_M_Control_YMS_B12_Neg:scan:2209	1	0.93	5	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/24_0_M_Control_YMS_B12_Neg.mzML	MSV000084595/24_0_M_Control_YMS_B12_Neg.mzML	MSV000084595	Streptomyces		qc	automatic	No	No	Yes
